,,Patient 3:Tempe_D,,,Patient 3:Tempe_G,,,Patient 3:AR_Tete_G,,,Patient 3:AR_Tete_D,,,Patient 3:epaule_D,,,Patient 3:epaule_G,,,Patient 3:coude_D,,,Patient 3:poignet_D,,,Patient 3:majeur_D,,,Patient 3:coude_G,,,Patient 3:poignet_G,,,Patient 3:majeur_G,,,Patient 3:entre_homoplate,,,Patient 3:cheville_D,,,Patient 3:cheville_G,,,Patient 3:orteil_D,,,Patient 3:orteil_G,,,Patient 3:2AR_Tete_D,,,Patient 3:2AR_Tete_G,,,Patient 3:2coude_D,,,Patient 3:2poignet_D,,,Patient 3:2coude_G,,,Patient 3:2poignet_G,,,Patient 3:2epaule_D,,,Patient 3:2epaule_G,,,Patient 3:2Tempe_D,,,Patient 3:2Temps_G,,,Patient 3:2entre_homoplate,,,Patient 3:2majeur_D,,,Patient 3:2majeur_G,,,Patient 3:2cheville_D,,,Patient 3:2orteil_D,,,Patient 3:2cheville_G,,,Patient 3:2orteil_G,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
10,0,133.653,1259.79,1122.34,261.059,1272.14,1123.68,242.674,1410.27,1079.39,117.203,1393.02,1080.33,41.0771,1294.54,903.307,319.268,1392.49,913.437,-49.3488,1212.73,611.683,81.1995,1074.69,515.626,125.051,1046.86,524.148,448.964,1364.13,602.753,412.206,1185.24,514.961,392.616,1133.84,519.683,150.734,1468.68,843.409,151.295,799.396,49.6554,478.759,893.427,43.0166,187.227,668.12,-17.1915,478.49,764.767,-22.1979,843.611,-451.262,1013.51,730.847,-464.779,1025.91,1016.31,-298.27,609.95,890.007,-154.903,483.236,524.908,-442.681,615.399,537.596,-257.49,481.247,886.458,-312.832,874.609,635.961,-402.588,890.247,846.831,-310.12,1082.97,710.951,-312.772,1103.6,791.268,-506.169,832.096,845.063,-127.064,492.06,552.531,-214.535,488.164,777.597,188.041,38.4069,763.542,311.911,-25.5523,465.219,106.077,42.3713,427.392,221.889,-21.9301
11,0,133.667,1259.68,1122.4,261.041,1272.15,1123.71,242.546,1410.24,1079.34,117.053,1392.88,1080.33,41.0951,1294.35,903.183,319.089,1392.23,913.395,-49.3783,1212.9,611.439,81.2102,1074.77,515.531,125.025,1046.96,524.097,448.928,1364.23,602.731,412.251,1185.37,514.897,392.659,1133.96,519.645,150.644,1468.54,843.454,151.307,799.447,49.629,478.753,893.44,43.0338,187.215,668.143,-17.2246,478.491,764.772,-22.2052,843.447,-451.257,1013.53,730.525,-464.715,1025.84,1016.24,-298.469,609.896,890.014,-154.908,483.243,524.697,-442.398,615.614,537.613,-257.471,481.232,886.558,-312.974,874.599,635.887,-402.373,890.325,846.718,-310.13,1083.01,710.813,-312.616,1103.62,791.017,-506.111,832.083,845.011,-127.045,492.085,552.522,-214.513,488.158,777.542,188.007,38.341,763.528,311.926,-25.5805,465.157,106.06,42.3692,427.385,221.893,-21.9306
12,0,133.695,1259.53,1122.51,261.05,1272.13,1123.84,242.459,1410.22,1079.31,117.018,1392.7,1080.26,41.1345,1294.15,903.065,318.945,1391.9,913.308,-49.3989,1213.04,611.213,81.226,1074.8,515.418,125.04,1046.99,524.064,448.957,1364.3,602.746,412.267,1185.37,514.876,392.716,1133.97,519.609,150.659,1468.41,843.565,151.309,799.45,49.6314,478.752,893.439,43.0353,187.228,668.126,-17.1723,478.49,764.767,-22.1985,843.284,-451.21,1013.57,730.263,-464.614,1025.72,1016.13,-298.752,609.787,890.021,-154.887,483.257,524.363,-442.286,615.88,537.566,-257.381,481.259,886.659,-313.082,874.609,635.823,-401.876,890.219,846.609,-310.132,1083.08,710.57,-312.498,1103.56,790.807,-506.092,832.107,844.965,-126.916,492.082,552.508,-214.495,488.149,777.531,188.002,38.3249,763.492,311.941,-25.5728,465.106,105.937,42.4642,427.357,221.98,-21.9266
13,0,133.56,1259.56,1122.81,260.974,1272.16,1123.96,242.368,1410.2,1079.31,116.916,1392.54,1080.21,41.2599,1293.96,903.026,318.806,1391.47,913.222,-49.4245,1213.09,610.968,81.2473,1074.85,515.356,125.049,1047,524.043,448.999,1364.28,602.763,412.299,1185.42,514.877,392.714,1134.06,519.589,150.621,1468.22,843.645,151.328,799.449,49.6595,478.797,893.459,43.0369,187.217,668.137,-17.1438,478.498,764.771,-22.1764,843.084,-451.237,1013.67,730.037,-464.472,1025.64,1015.9,-299.109,609.615,889.835,-154.858,483.247,524.207,-442.026,615.995,537.544,-257.252,481.26,886.704,-313.195,874.638,635.789,-401.504,890.318,846.511,-310.148,1083.12,710.367,-312.34,1103.49,790.616,-506.15,832.115,844.826,-126.806,492.082,552.462,-214.47,488.121,777.755,188.222,38.6142,763.469,311.938,-25.5548,465.099,105.933,42.4717,427.343,221.98,-21.909
14,0,133.558,1259.48,1122.96,260.861,1272.23,1124.15,242.312,1410.13,1079.24,116.813,1392.4,1080.08,41.1995,1293.42,902.744,318.71,1391.06,913.155,-49.4158,1213.1,610.762,81.2708,1074.85,515.31,125.094,1046.97,524.01,449.08,1364.24,602.74,412.339,1185.42,514.869,392.733,1134.06,519.56,150.655,1467.95,843.705,151.308,799.448,49.6293,478.805,893.459,43.0623,187.217,668.137,-17.1451,478.491,764.767,-22.1973,842.908,-451.192,1013.78,729.834,-464.334,1025.57,1015.57,-299.412,609.387,889.742,-154.828,483.278,524.054,-441.808,616.08,537.652,-257.029,481.174,886.769,-313.27,874.622,635.691,-401.405,890.552,846.355,-310.159,1083.17,710.128,-312.18,1103.29,790.468,-506.136,832.136,844.668,-126.616,492.11,552.438,-214.33,488.097,777.758,188.224,38.6556,763.473,311.929,-25.5734,465.122,106.075,42.4163,427.451,221.962,-21.9936
15,0,133.529,1259.5,1123.06,260.816,1272.22,1124.37,242.207,1410.07,1079.19,116.75,1392.25,1079.88,41.2092,1292.96,902.453,318.709,1390.65,913.143,-49.3008,1213.08,610.507,81.3018,1074.81,515.191,125.14,1046.91,523.947,449.169,1364.19,602.68,412.331,1185.42,514.797,392.759,1134.03,519.555,150.655,1467.71,843.853,151.327,799.449,49.6585,478.805,893.458,43.0638,187.227,668.121,-17.1858,478.497,764.771,-22.1769,842.7,-451.193,1013.93,729.679,-464.183,1025.48,1015.21,-299.838,609.023,889.533,-154.811,483.253,523.81,-441.468,616.215,537.628,-256.858,481.189,886.829,-313.289,874.617,635.677,-400.965,890.434,846.118,-310.158,1083.17,709.933,-312.003,1103.17,790.297,-506.093,832.157,844.45,-126.413,492.079,552.415,-214.225,488.099,777.741,188.221,38.6358,763.5,311.934,-25.589,465.096,105.945,42.4677,427.455,221.962,-21.9978
16,0,133.504,1259.38,1123.17,260.663,1272.16,1124.79,242.138,1409.97,1079.07,116.724,1392.09,1079.63,41.2399,1292.6,902.303,318.739,1390.24,913.133,-49.3341,1212.97,610.308,81.3505,1074.76,515.113,125.186,1046.85,523.895,449.268,1364.11,602.642,412.304,1185.31,514.734,392.795,1133.92,519.515,150.742,1467.43,844.009,151.33,799.46,49.5884,478.804,893.458,43.0632,187.227,668.12,-17.1919,478.498,764.777,-22.1827,842.512,-451.167,1014.07,729.488,-464.034,1025.38,1014.85,-300.176,608.88,889.33,-154.772,483.232,523.502,-441.121,616.416,537.589,-256.63,481.211,886.92,-313.323,874.613,635.664,-400.795,890.509,844.712,-310.292,1082.38,709.705,-311.876,1103.02,790.218,-506.061,832.183,844.242,-126.244,492.075,552.339,-214.133,488.098,777.691,188.2,38.591,763.475,311.933,-25.5765,464.915,105.963,42.5667,427.441,221.942,-21.9993
17,0,133.409,1259.39,1123.4,260.49,1272.14,1125.28,242.085,1409.82,1078.98,116.658,1391.98,1079.39,41.359,1292.3,902.246,318.739,1389.72,913.036,-49.2988,1212.85,610.054,81.4335,1074.66,514.993,125.237,1046.75,523.839,449.409,1363.97,602.595,412.293,1185.25,514.689,392.762,1133.88,519.495,150.826,1467.11,844.133,151.384,799.477,49.6198,478.798,893.459,43.0375,187.215,668.144,-17.22,478.491,764.767,-22.1981,842.331,-451.123,1014.24,729.317,-463.929,1025.32,1014.45,-300.461,608.692,889.075,-154.774,483.159,523.184,-440.838,616.588,537.537,-256.414,481.228,886.936,-313.328,874.613,635.65,-400.692,890.61,845.511,-310.083,1083.16,709.509,-311.782,1102.91,790.134,-506.07,832.22,844.106,-126.018,492.115,552.318,-213.985,488.053,777.694,188.189,38.6082,763.477,311.924,-25.6368,464.929,105.976,42.5232,427.412,221.937,-22.0124
18,0,133.245,1259.43,1123.66,260.333,1272.13,1125.7,242.009,1409.71,1078.89,116.601,1391.82,1079.13,41.3834,1291.97,902.088,318.709,1389.25,912.94,-49.2595,1212.65,609.851,81.4963,1074.51,514.931,125.312,1046.59,523.855,449.503,1363.86,602.522,412.279,1185.13,514.665,392.745,1133.74,519.493,150.835,1466.72,844.159,151.408,799.463,49.6258,478.78,893.444,43.0418,187.243,668.096,-17.1866,478.497,764.784,-22.2237,842.175,-451.03,1014.37,729.142,-463.864,1025.3,1013.97,-300.775,608.516,888.808,-154.706,483.157,523.131,-440.466,616.653,537.368,-256.141,481.26,886.947,-313.278,874.599,635.654,-400.603,890.665,845.164,-309.943,1083.31,709.154,-311.72,1102.85,790.065,-506.007,832.207,843.92,-125.859,492.146,552.222,-213.789,488.085,777.661,188.148,38.5923,763.478,311.934,-25.6138,465.019,106.11,42.4324,427.428,221.954,-22.0537
19,0,133.166,1259.45,1123.91,260.206,1272.16,1125.94,241.955,1409.57,1078.8,116.562,1391.73,1078.82,41.4494,1291.59,901.991,318.702,1388.66,912.829,-49.1963,1212.49,609.638,81.5656,1074.41,514.869,125.374,1046.51,523.831,449.63,1363.68,602.461,412.223,1184.99,514.613,392.733,1133.61,519.502,150.851,1466.29,844.255,151.41,799.463,49.6314,478.804,893.458,43.0629,187.244,668.094,-17.1843,478.491,764.773,-22.2064,842.056,-450.934,1014.43,729.04,-463.771,1025.24,1013.44,-301.061,608.343,888.362,-154.721,483.017,523.023,-440.185,616.746,537.296,-255.899,481.308,886.932,-313.207,874.563,635.587,-400.511,890.739,844.922,-309.826,1083.3,708.785,-311.708,1102.69,790.049,-505.992,832.257,843.704,-125.787,492.125,552.196,-213.642,488.1,777.675,188.126,38.5355,763.474,311.944,-25.6292,464.937,106.074,42.5163,427.419,221.949,-22.0198
