Trajectories
100
,,D04:Tempe_D,,,D04:Tempe_G,,,D04:AR_Tete_G,,,D04:AR_Tete_D,,,D04:epaule_D,,,D04:epaule_G,,,D04:coude_D,,,D04:poignet_D,,,D04:majeur_D,,,D04:coude_G,,,D04:poignet_G,,,D04:majeur_G,,,D04:entre_homoplate,,,D04:cheville_D,,,D04:cheville_G,,,D04:orteil_D,,,D04:orteil_G,,,D04:2AR_Tete_D,,,D04:2AR_Tete_G,,,D04:2coude_D,,,D04:2poignet_D,,,D04:2coude_G,,,D04:2poignet_G,,,D04:2epaule_D,,,D04:2epaule_G,,,D04:2Tempe_D,,,D04:2Temps_G,,,D04:2entre_homoplate,,,D04:2majeur_D,,,D04:2majeur_G,,,D04:2cheville_D,,,D04:2orteil_D,,,D04:2cheville_G,,,D04:2orteil_G,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,209.586,1073.85,1482.71,344.476,1083.41,1486.98,341.045,1198.73,1399.41,223.587,1207.4,1388.34,125.296,1133.81,1274.73,424.135,1136.27,1274.69,31.8582,1103.63,969.182,144.816,952.455,831.645,195.99,919.903,813.313,512.467,1120.97,968.9,394.121,955.756,850.485,342.355,924.468,830.123,276.681,1235.78,1183.58,170.601,1165.23,43.8812,370.777,1152.3,48.118,151.525,1044.81,-30.5838,352.843,1027.29,-28.3504,316.833,-356.666,1589.01,182.854,-369.41,1576.34,518.546,-389.097,1057.7,511.148,-283.294,811.131,-11.1578,-389.479,1038.99,-17.2566,-283.52,794.49,427.764,-331.202,1418.94,67.4578,-339.21,1404.84,307.303,-210.413,1646.74,187.139,-215.626,1646.8,251.719,-447.22,1344.41,509.13,-250.096,777,-14.6136,-235.714,751.093,365.093,-300.598,77.7591,399.812,-136.731,-16.3417,141.568,-304.22,72.7958,120.52,-142.85,-10.4588
2,0,209.467,1073.85,1482.74,344.577,1083.55,1487.05,341.069,1198.84,1399.35,223.627,1207.44,1388.31,125.352,1133.65,1274.83,424.15,1136.36,1274.72,31.5931,1103.82,969.374,145.349,951.595,833.962,196.593,917.823,816.621,513.05,1121.83,969.151,394.817,955.235,852.65,342.777,923.582,832.864,276.595,1235.77,1183.59,170.582,1165.23,43.8532,370.783,1152.3,48.1365,151.519,1044.82,-30.5657,352.824,1027.28,-28.3176,316.734,-356.642,1589,182.848,-369.411,1576.36,518.526,-389.023,1057.7,511.102,-283.21,811.14,-11.1959,-389.484,1038.99,-17.3988,-283.423,794.438,427.745,-331.103,1418.99,67.4101,-339.234,1404.81,307.223,-210.412,1646.75,187.071,-215.651,1646.84,251.754,-447.172,1344.43,508.837,-249.821,777.573,-14.6896,-235.559,751.112,365.092,-300.599,77.76,399.814,-136.741,-16.3264,141.551,-304.123,72.7451,120.519,-142.848,-10.4599
3,0,209.756,1074.09,1482.86,344.687,1083.67,1487.07,341.071,1198.86,1399.28,223.624,1207.45,1388.35,125.483,1133.49,1274.93,424.167,1136.42,1274.74,30.8939,1103.47,969.579,145.869,950.434,836.186,196.813,916.621,819.523,513.511,1122.47,969.532,395.22,954.695,855.267,343.629,922.605,835.754,276.571,1235.82,1183.75,170.592,1165.23,43.8534,370.812,1152.32,48.1566,151.525,1044.82,-30.5776,352.848,1027.3,-28.2909,316.697,-356.615,1589,182.801,-369.391,1576.31,518.547,-389.002,1057.72,511.064,-283.185,811.207,-11.1122,-389.295,1038.86,-17.3237,-283.245,794.399,427.73,-330.948,1419.02,67.3703,-339.242,1404.8,307.127,-210.442,1646.78,186.946,-215.649,1646.87,251.788,-447.183,1344.44,509.034,-250.03,777.077,-14.6858,-235.385,751.055,365.079,-300.523,77.789,399.806,-136.737,-16.33,141.574,-304.143,72.7585,120.509,-142.859,-10.4347
4,0,209.812,1074.21,1482.95,344.723,1083.84,1487.12,341.095,1198.95,1399.24,223.636,1207.53,1388.34,125.579,1133.35,1274.99,424.203,1136.56,1274.77,30.8119,1103.48,969.77,146.401,949.498,838.365,197.416,915.337,822.092,514.013,1123.06,969.676,395.968,954.116,857.231,344.712,921.714,838.69,276.47,1235.81,1183.82,170.601,1165.23,43.8806,370.805,1152.34,48.1586,151.512,1044.82,-30.522,352.868,1027.29,-28.3195,316.637,-356.544,1588.96,182.765,-369.387,1576.3,518.561,-388.944,1057.75,511.019,-283.088,811.226,-11.1754,-389.272,1038.84,-17.4812,-283.155,794.362,427.717,-330.852,1419.02,67.3601,-339.267,1404.78,307.044,-210.455,1646.8,186.799,-215.651,1646.88,251.816,-447.132,1344.42,509.012,-249.965,777.083,-14.7279,-235.213,751.081,365.114,-300.539,77.7554,399.829,-136.757,-16.3031,141.546,-304.221,72.7086,120.525,-142.876,-10.4238
5,0,210.14,1074.39,1482.87,344.806,1083.93,1487.19,341.168,1198.99,1399.24,223.673,1207.54,1388.31,125.64,1133.2,1275.09,424.228,1136.67,1274.8,30.7853,1103.53,969.833,147.057,948.563,840.504,198.108,914.123,824.861,514.693,1123.99,969.962,396.608,953.422,859.867,345.927,920.362,841.289,276.367,1235.77,1183.94,170.582,1165.23,43.8543,370.817,1152.32,48.1577,151.5,1044.82,-30.5596,352.857,1027.28,-28.2866,316.6,-356.529,1588.94,182.725,-369.388,1576.28,518.528,-388.864,1057.77,511.002,-283.062,811.266,-11.2257,-389.225,1038.83,-17.5687,-283.057,794.337,427.729,-330.708,1419.02,67.3351,-339.292,1404.75,306.957,-210.417,1646.78,186.715,-215.652,1646.89,251.81,-447.064,1344.37,508.96,-249.934,777.071,-14.7693,-235.096,751.023,365.116,-300.54,77.7543,399.823,-136.743,-16.3209,141.574,-304.155,72.7525,120.524,-142.854,-10.4502
6,0,210.186,1074.53,1482.95,344.859,1084.09,1487.24,341.152,1199.05,1399.22,223.717,1207.58,1388.29,125.714,1132.98,1275.18,424.268,1136.73,1274.85,30.7298,1103.53,970.032,147.266,947.469,842.645,198.732,912.744,827.272,515.11,1124.51,970.109,397.225,952.868,862.042,346.435,919.526,844.062,276.237,1235.76,1184.04,170.605,1165.23,43.8739,370.843,1152.38,48.1556,151.501,1044.82,-30.5624,352.867,1027.29,-28.3191,316.522,-356.491,1588.98,182.711,-369.363,1576.23,518.516,-388.767,1057.71,510.953,-283.033,811.317,-11.3465,-389.131,1038.77,-17.5612,-282.939,794.333,427.668,-330.686,1419.05,67.2916,-339.289,1404.69,306.919,-210.406,1646.84,186.574,-215.675,1646.85,251.816,-447.005,1344.37,508.932,-249.86,777.093,-14.8543,-234.976,751.036,365.094,-300.539,77.7645,399.828,-136.751,-16.3138,141.577,-304.145,72.7631,120.518,-142.852,-10.4573
7,0,210.243,1074.6,1483,344.921,1084.22,1487.35,341.159,1199.06,1399.17,223.76,1207.62,1388.27,125.761,1132.8,1275.27,424.308,1136.88,1274.86,30.8126,1103.6,970.07,147.891,946.273,844.442,199.276,911.568,830.003,515.548,1125.01,970.3,398.023,952.055,864.714,347.074,918.079,847.204,276.225,1235.76,1184.12,170.608,1165.23,43.8881,370.857,1152.4,48.138,151.501,1044.82,-30.5556,352.849,1027.3,-28.2922,316.53,-356.448,1588.97,182.688,-369.319,1576.21,518.568,-388.71,1057.76,510.936,-282.963,811.34,-11.3907,-389.076,1038.76,-17.6347,-282.886,794.298,427.676,-330.579,1419.01,67.3054,-339.283,1404.69,306.727,-210.326,1646.81,186.424,-215.61,1646.91,251.835,-446.998,1344.37,508.656,-249.528,777.662,-14.9618,-234.853,750.993,365.121,-300.561,77.7591,399.827,-136.75,-16.312,141.536,-304.167,72.7178,120.519,-142.848,-10.4603
8,0,210.296,1074.65,1483.09,344.959,1084.34,1487.4,341.176,1199.15,1399.16,223.791,1207.66,1388.25,125.802,1132.58,1275.34,424.352,1137,1274.94,31.0397,1103.77,970.06,148.351,944.967,846.634,200.199,910.262,832.453,516.3,1125.68,970.641,398.569,951.485,867.116,347.608,917.211,850.13,276.117,1235.78,1184.26,170.589,1165.23,43.861,370.844,1152.47,48.146,151.501,1044.82,-30.5614,352.833,1027.32,-28.3061,316.453,-356.403,1588.98,182.644,-369.314,1576.15,518.547,-388.597,1057.8,510.923,-282.86,811.381,-11.4306,-388.983,1038.72,-17.7154,-282.818,794.299,427.703,-330.472,1419.03,67.2596,-339.246,1404.68,306.644,-210.282,1646.85,186.308,-215.606,1646.89,251.795,-446.921,1344.32,508.851,-249.719,777.183,-15.0605,-234.74,750.995,365.125,-300.563,77.7652,399.83,-136.756,-16.2988,141.572,-304.15,72.7553,120.529,-142.839,-10.4606
9,0,210.348,1074.73,1483.16,344.981,1084.45,1487.46,341.177,1199.16,1399.16,223.762,1207.7,1388.24,125.838,1132.32,1275.42,424.379,1137.14,1275,31.1459,1103.81,970.076,149.121,944.151,848.512,200.774,909.159,834.939,516.927,1126.09,970.852,399.302,950.593,869.864,348.235,916.207,852.951,276.028,1235.73,1184.35,170.607,1165.23,43.887,370.878,1152.45,48.131,151.501,1044.82,-30.5618,352.886,1027.26,-28.2914,316.45,-356.364,1589,182.604,-369.268,1576.1,518.532,-388.514,1057.77,510.864,-282.763,811.425,-11.5069,-388.892,1038.69,-17.8855,-282.754,794.269,427.657,-330.483,1419.06,67.2494,-339.216,1404.62,306.487,-210.208,1646.81,186.205,-215.545,1646.86,251.801,-446.862,1344.33,508.868,-249.656,777.159,-15.1644,-234.673,751.043,365.126,-300.559,77.7589,399.831,-136.755,-16.3037,141.544,-304.228,72.7046,120.551,-142.846,-10.4502
