Trajectories
100
,,D06:Tempe_D,,,D06:Tempe_G,,,D06:AR_Tete_G,,,D06:AR_Tete_D,,,D06:epaule_D,,,D06:epaule_G,,,D06:coude_D,,,D06:poignet_D,,,D06:majeur_D,,,D06:coude_G,,,D06:poignet_G,,,D06:majeur_G,,,D06:entre_homoplate,,,D06:cheville_D,,,D06:cheville_G,,,D06:orteil_D,,,D06:orteil_G,,,D06:2AR_Tete_D,,,D06:2AR_Tete_G,,,D06:2coude_D,,,D06:2poignet_D,,,D06:2coude_G,,,D06:2poignet_G,,,D06:2epaule_D,,,D06:2epaule_G,,,D06:2Tempe_D,,,D06:2Temps_G,,,D06:2entre_homoplate,,,D06:2majeur_D,,,D06:2majeur_G,,,D06:2cheville_D,,,D06:2orteil_D,,,D06:2cheville_G,,,D06:2orteil_G,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,-195.942,1050.17,1525.84,-87.9414,1116.11,1520.4,-145.156,1227.73,1449.37,-256.423,1159.31,1453.56,-327.495,1091.62,1297.86,-29.0612,1244.03,1297.18,-378.149,1030.06,975.529,-293.661,942.395,766.895,-263.938,914.881,750.146,49.2735,1278.31,982.895,85.9172,1189.27,763.729,87.9127,1151.31,724.611,-243.05,1292.99,1222.06,-284.313,1146.92,69.805,-105.082,1225.05,77.1577,-230.813,1034.11,-17.959,-46.5018,1103.32,-26.1211,504.425,114.484,1419.59,392.933,47.9356,1440.15,656.928,199.99,1008.75,490.977,314.575,908.063,188.677,-59.5244,1008.09,205.263,140.362,942.42,553.638,169.097,1308.17,307.244,14.1189,1314.91,472.913,215.314,1514.08,367.175,170.65,1544.64,464.908,34.6405,1270.35,446.349,343.404,913.652,218.361,197.394,949.286,478.898,193.162,38.3945,400.085,297.527,-37.6643,294.905,30.6961,39.1831,197.245,115.075,-32.9522
2,0,-196.096,1050.66,1525.88,-88.1625,1116.51,1520.48,-145.262,1227.95,1449.17,-256.561,1159.55,1453.35,-327.502,1091.81,1297.62,-28.8521,1243.95,1297.1,-378.195,1030.83,975.062,-294.21,943.12,766.258,-264.531,915.722,749.197,49.5868,1278.11,982.665,86.2633,1189.26,763.6,88.4394,1151.39,724.454,-242.856,1293.08,1221.79,-284.255,1146.97,69.7666,-105.205,1224.91,76.9995,-230.785,1034.1,-17.9077,-46.5018,1103.32,-26.1211,504.962,114.143,1418.93,393.22,47.4911,1439.92,656.954,201.266,1009.81,488.776,315.534,913.617,186.404,-57.6028,1009.75,204.165,142.968,947.156,553.631,168.653,1308.72,307.898,14.1833,1315.56,474.24,214.755,1514.19,368.481,170.005,1545.24,465.125,34.4408,1270.66,443.923,344.306,919.941,218.473,199.712,954.413,478.942,193.149,38.5172,400.108,297.521,-37.583,294.902,30.632,39.279,197.256,115.022,-32.9101
3,0,-196.253,1051.08,1525.97,-88.3022,1116.88,1520.56,-145.317,1228.2,1448.96,-256.598,1159.87,1453.1,-327.485,1092,1297.35,-28.6589,1243.89,1297.09,-378.241,1031.48,974.676,-294.898,944.32,765.409,-265.232,916.607,748.128,49.9262,1277.65,982.692,86.54,1189.18,763.49,88.9497,1151.5,724.301,-242.598,1293.1,1221.49,-284.135,1146.99,69.6903,-105.415,1224.72,76.8923,-230.785,1034.08,-17.8864,-46.5018,1103.32,-26.1211,505.245,113.829,1418.42,393.454,47.1675,1440.04,657.126,202.558,1010.49,486.471,317.086,918.187,184.206,-55.8214,1011.26,203.232,145.472,951.932,553.784,168.272,1309.18,308.601,14.1506,1316.24,475.915,214.124,1514.32,370.387,169.493,1545.85,465.45,34.1815,1270.99,441.854,345.136,926.348,217.968,201.83,960.262,478.935,193.146,38.567,400.113,297.514,-37.5206,294.951,30.44,39.2972,197.27,114.986,-32.8906
4,0,-196.481,1051.5,1526.05,-88.4079,1117.4,1520.66,-145.401,1228.46,1448.78,-256.684,1160.17,1452.84,-327.454,1092.19,1297.11,-28.5244,1243.94,1297.06,-378.21,1032.03,974.404,-295.725,945.204,764.812,-266.443,917.759,746.792,50.3081,1277.13,982.712,87.1473,1189.09,763.461,89.3941,1151.6,724.163,-242.33,1293.26,1221.16,-284.071,1147.03,69.6519,-105.57,1224.57,76.8027,-230.822,1034.1,-17.8888,-46.5257,1103.3,-26.151,506.027,113.438,1417.88,394.58,47.3582,1440.06,657.164,203.79,1011.25,484.663,318.317,923.649,181.753,-54.0346,1013.13,202.246,147.778,956.647,553.927,167.89,1309.68,309.003,14.1416,1316.98,476.98,213.358,1514.11,371.247,168.963,1546.63,465.709,33.851,1271.35,439.866,346.703,932.453,217.398,204.015,965.726,478.988,193.103,38.5606,400.165,297.524,-37.4704,294.995,30.3696,39.3771,197.266,114.963,-32.8777
5,0,-196.689,1051.96,1526.16,-88.6102,1117.86,1520.7,-145.533,1228.76,1448.63,-256.721,1160.47,1452.66,-327.406,1092.42,1296.92,-28.3604,1243.99,1297.11,-378.178,1032.6,974.166,-296.812,946.314,763.916,-267.385,918.594,745.604,50.6001,1276.72,982.769,87.8482,1188.99,763.57,89.8082,1151.68,723.803,-242.072,1293.33,1220.85,-284.007,1147.09,69.5836,-105.775,1224.35,76.7168,-230.813,1034.11,-17.872,-46.5529,1103.26,-26.2075,506.906,112.809,1417.76,397.289,48.2775,1440.14,657.091,204.875,1011.79,482.646,320.206,928.227,179.34,-52.0742,1014.86,201.16,150.249,961.495,554.244,167.217,1310.21,309.74,14.1663,1317.77,478.799,212.463,1514.28,372.88,168.365,1547.33,465.903,33.5971,1271.57,438.11,347.718,938.617,216.666,206.222,971.116,479.028,193.099,38.5843,400.138,297.539,-37.4069,295.049,30.2717,39.4013,197.28,114.969,-32.8551
6,0,-196.874,1052.34,1526.3,-88.7862,1118.4,1520.86,-145.611,1229.12,1448.5,-256.764,1160.73,1452.5,-327.344,1092.64,1296.76,-28.253,1244.12,1297.2,-378.101,1033.16,973.932,-297.952,946.338,763.982,-268.98,919.609,744.433,50.9535,1276.11,982.888,88.6893,1188.87,763.595,90.2083,1151.72,723.466,-241.881,1293.52,1220.63,-283.944,1147.12,69.5544,-105.945,1224.23,76.5955,-230.812,1034.11,-17.8671,-46.6012,1103.29,-26.2255,507.633,112.015,1417.17,400.164,48.7834,1439.08,657.198,206.152,1012.51,481.331,321.532,933.283,176.846,-50.2002,1016.59,200.214,152.612,966.034,554.555,166.604,1310.52,310.53,14.1163,1318.39,479.956,211.889,1514.27,374.603,167.808,1547.6,466.281,33.2511,1271.82,436.279,349.232,944.705,215.934,208.307,976.513,479.058,193.076,38.6027,400.163,297.482,-37.3319,295.127,30.1845,39.365,197.031,115.207,-32.5278
7,0,-197.025,1052.7,1526.48,-89.0022,1118.82,1521.01,-145.747,1229.49,1448.33,-256.832,1161.05,1452.36,-327.234,1092.83,1296.63,-28.1127,1244.25,1297.32,-378.084,1033.83,973.571,-299.21,948.914,762.131,-270.503,921.204,742.874,51.5653,1275.44,983.173,89.3213,1188.58,763.517,90.6165,1151.69,723.055,-241.679,1293.64,1220.43,-283.887,1147.12,69.5345,-106.181,1224.11,76.4347,-230.798,1034.13,-17.8696,-46.5902,1103.24,-26.2038,508.07,111.497,1416.72,400.565,48.3278,1439.2,657.35,207.207,1012.87,479.815,323.644,937.977,174.465,-48.129,1018.43,198.429,154.915,971.22,554.885,166.054,1310.61,311.124,14.1111,1319,481.619,211.111,1514.45,376.329,167.055,1547.84,466.747,33.0607,1271.92,435.102,350.658,950.625,215.343,210.594,981.516,479.109,192.985,38.6907,400.171,297.475,-37.314,295.167,30.0672,39.4149,197.258,114.916,-32.7214
8,0,-197.092,1053.12,1526.58,-89.1285,1119.14,1521.13,-145.832,1229.85,1448.23,-256.89,1161.28,1452.27,-327.148,1093.05,1296.5,-28.0076,1244.35,1297.35,-378.183,1034.44,973.359,-300.313,950.305,760.988,-272.234,922.62,741.149,52.1709,1274.88,983.408,90.0598,1188.19,763.58,91.0656,1151.52,722.847,-241.506,1293.79,1220.25,-283.829,1147.18,69.4876,-106.291,1223.91,76.2367,-230.794,1034.09,-17.8666,-46.6048,1103.27,-26.2671,508.958,110.994,1416.69,401.215,47.8111,1439.41,657.273,208.277,1013.16,478.563,325.499,942.51,171.988,-46.2766,1020.07,197.157,157.393,975.414,555.317,165.493,1310.73,312.01,14.0384,1319.55,483.048,210.314,1514.51,377.31,166.449,1548.47,467.277,32.8804,1271.91,434.099,352.541,956.436,213.73,212.528,987.141,479.207,192.87,38.7328,400.217,297.513,-37.2456,295.221,29.9034,39.4297,197.24,114.869,-32.6688
9,0,-197.197,1053.62,1526.69,-89.2278,1119.55,1521.23,-145.957,1230.2,1448.14,-257.011,1161.63,1452.23,-327.086,1093.25,1296.42,-27.9019,1244.52,1297.47,-378.311,1035.1,973.247,-302.4,950.465,760.773,-273.846,923.987,739.53,52.7237,1274.38,983.526,90.9679,1187.88,763.654,91.3909,1151.26,722.649,-241.275,1293.9,1220.05,-283.775,1147.21,69.4788,-106.464,1223.78,76.1942,-230.811,1034.11,-17.8696,-46.6145,1103.27,-26.3243,510.058,110.323,1416.34,402.112,47.0734,1439.49,657.044,209.377,1013.39,477.634,327.008,947.1,169.728,-44.0766,1021.86,195.996,159.786,980.009,556.225,164.665,1310.97,312.87,13.8018,1320.06,484.182,209.568,1514.53,378.646,165.736,1548.79,467.734,32.6727,1271.89,433.288,354.087,962.229,212.872,214.584,992.466,479.553,192.965,38.8179,400.236,297.482,-37.1948,295.242,29.7657,39.4535,197.204,114.829,-32.588
