,,D12:Tempe_D,,,D12:Tempe_G,,,D12:AR_Tete_G,,,D12:AR_Tete_D,,,D12:epaule_D,,,D12:epaule_G,,,D12:coude_D,,,D12:poignet_D,,,D12:majeur_D,,,D12:coude_G,,,D12:poignet_G,,,D12:majeur_G,,,D12:entre_homoplate,,,D12:cheville_D,,,D12:cheville_G,,,D12:orteil_D,,,D12:orteil_G,,,D12:2AR_Tete_D,,,D12:2AR_Tete_G,,,D12:2coude_D,,,D12:2poignet_D,,,D12:2coude_G,,,D12:2poignet_G,,,D12:2epaule_D,,,D12:2epaule_G,,,D12:2Tempe_D,,,D12:2Temps_G,,,D12:2entre_homoplate,,,D12:2majeur_D,,,D12:2majeur_G,,,D12:2cheville_D,,,D12:2orteil_D,,,D12:2cheville_G,,,D12:2orteil_G,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
10,0,271.367,1349.76,1553.53,379.542,1311.5,1573,442.944,1439.04,1532.81,325.246,1502.06,1519.91,208.316,1444.2,1343.82,536.63,1454.88,1351.93,16.5229,1518.89,1091.8,137.209,1414.38,891.311,178.602,1395.79,883.699,701.768,1533.11,1071.06,594.997,1433.55,870.867,558.225,1412.89,876.362,365.648,1550.2,1306.67,240.214,1458.31,20.4028,495.441,1475.49,15.3593,201.156,1351.27,-43.0145,536.462,1357.18,-42.1431,752.6,88.2054,1569.48,620.61,87.9453,1577.64,871.791,317.899,1061.8,674.56,361.017,869.682,441.117,187.537,1060.97,615.228,364.007,939.657,848.113,187.336,1411.06,545.908,89.6986,1407.77,757.781,228.171,1637.48,614.072,213.309,1640.33,730.203,3.21573,1312.87,618.403,350.864,844.982,688.772,381.058,928.133,797.536,157.104,72.5053,830.393,301.833,-21.8198,577.562,101.603,82.5521,555.898,254.724,-15.1545
11,0,271.274,1349.79,1553.49,379.427,1311.45,1572.98,442.898,1438.97,1532.81,325.224,1502.09,1519.96,208.254,1444.35,1343.82,536.574,1454.93,1351.94,16.3922,1519.03,1091.84,136.985,1414.51,891.361,178.426,1395.91,883.699,701.69,1533.16,1070.98,594.72,1433.53,870.859,558.029,1412.96,876.329,365.595,1550.3,1306.7,240.174,1458.28,20.4116,495.409,1475.46,15.3753,201.157,1351.27,-42.9972,536.454,1357.18,-42.119,752.515,88.4557,1569.55,620.471,88.3714,1577.83,871.919,317.171,1061.63,674.604,360.292,869.186,441.053,187.161,1060.95,615.362,363.312,939.411,848.061,187.353,1411.09,545.735,89.9803,1408.1,757.859,228.637,1637.47,614.144,213.808,1640.39,729.985,3.07382,1313.21,618.446,350.097,844.809,688.923,380.273,927.833,797.542,157.06,72.5327,830.408,301.802,-21.8202,577.576,101.535,82.5733,555.901,254.73,-15.129
12,0,271.187,1349.85,1553.45,379.218,1311.64,1572.9,442.865,1438.93,1532.78,325.184,1502.15,1520,208.23,1444.69,1343.7,536.538,1454.9,1351.94,16.3004,1519.18,1091.91,136.825,1414.64,891.394,178.207,1396.03,883.699,701.542,1533.13,1070.91,594.6,1433.55,870.843,557.881,1413.05,876.313,365.599,1550.32,1306.68,240.172,1458.28,20.4125,495.416,1475.48,15.3771,201.174,1351.26,-42.9946,536.461,1357.13,-42.0946,752.347,88.9052,1569.71,620.404,88.7663,1577.93,872.063,316.39,1061.29,675.055,359.348,869.125,440.966,186.823,1060.95,615.503,362.688,939.051,847.999,187.362,1411.12,545.627,90.1773,1408.36,757.785,228.962,1637.15,614.067,214.342,1640.42,729.722,2.98487,1313.63,618.693,349.071,844.583,688.93,379.591,927.603,797.599,156.986,72.5448,830.395,301.832,-21.8175,577.579,101.445,82.6632,555.923,254.681,-15.0944
13,0,271.142,1349.88,1553.44,379.238,1311.37,1572.91,442.784,1438.93,1532.78,325.124,1502.23,1520.06,208.178,1444.85,1343.7,536.49,1454.94,1351.92,16.209,1519.34,1091.95,136.62,1414.72,891.42,178.016,1396.11,883.684,701.494,1533.09,1070.88,594.447,1433.58,870.825,557.719,1413.15,876.3,365.609,1550.4,1306.71,240.157,1458.31,20.4128,495.393,1475.48,15.3367,201.173,1351.26,-42.9984,536.45,1357.13,-42.1109,752.184,89.1875,1569.8,620.34,89.29,1578.15,872.111,316.14,1061.25,675.054,358.647,868.684,440.929,186.616,1061,615.732,362,938.629,847.953,187.389,1411.12,545.592,90.3881,1408.52,757.827,229.352,1636.99,614.109,214.943,1640.4,729.486,2.79521,1314.05,618.84,348.148,844.268,689.18,378.803,927.218,797.647,156.927,72.5928,830.396,301.778,-21.7965,577.595,101.379,82.6736,555.905,254.668,-15.0654
14,0,271.085,1349.89,1553.46,379.138,1311.62,1572.87,442.764,1438.89,1532.78,325.117,1502.24,1520.08,208.073,1445.02,1343.7,536.415,1454.94,1351.91,16.106,1519.46,1091.97,136.509,1414.77,891.446,177.854,1396.2,883.665,701.385,1533.13,1070.83,594.269,1433.65,870.769,557.541,1413.28,876.26,365.562,1550.42,1306.72,240.142,1458.31,20.4066,495.374,1475.47,15.3333,201.174,1351.26,-42.995,536.427,1357.16,-42.1421,752.094,89.4619,1569.79,620.18,89.8915,1578.5,872.03,315.334,1060.86,675.17,357.614,868.254,440.891,186.319,1061.03,615.969,361.18,938.251,847.859,187.416,1411.09,545.472,90.6292,1408.74,757.768,229.981,1636.84,614.077,215.523,1640.38,729.237,2.70614,1314.39,618.973,347.416,843.968,689.409,378.094,926.978,797.649,156.84,72.6486,830.395,301.775,-21.796,577.569,101.277,82.6056,555.906,254.637,-15.0527
15,0,271.068,1349.86,1553.49,379.217,1311.37,1572.87,442.718,1438.89,1532.75,325.077,1502.27,1520.11,207.973,1445.05,1343.76,536.338,1454.93,1351.92,15.9846,1519.7,1091.94,136.363,1414.81,891.477,177.733,1396.24,883.645,701.305,1533.14,1070.78,594.058,1433.78,870.753,557.404,1413.4,876.281,365.518,1550.42,1306.74,240.125,1458.34,20.4053,495.387,1475.45,15.3465,201.172,1351.28,-43.0029,536.472,1357.13,-42.1121,752.016,89.7604,1570.09,620.026,90.4036,1578.65,872.124,314.515,1060.44,675.44,357.184,867.358,440.861,185.957,1061.12,616.091,360.418,937.904,847.813,187.392,1411.05,545.342,90.9246,1408.9,757.834,230.57,1636.79,614.212,216.218,1640.18,729.019,2.56101,1314.69,618.947,346.762,843.807,689.382,377.425,926.736,797.719,156.785,72.6477,830.385,301.8,-21.7585,577.613,101.202,82.6613,555.905,254.667,-15.0647
16,0,271.063,1349.84,1553.53,379.232,1311.41,1572.85,442.706,1438.93,1532.73,325.053,1502.27,1520.13,207.884,1445.15,1343.8,536.274,1454.92,1351.92,15.9372,1519.84,1091.93,136.249,1414.9,891.478,177.56,1396.3,883.607,701.229,1533.14,1070.77,593.904,1433.91,870.73,557.284,1413.46,876.321,365.452,1550.47,1306.73,240.111,1458.35,20.4092,495.38,1475.49,15.3317,201.157,1351.27,-42.9971,536.472,1357.14,-42.092,752.008,90.1202,1570.42,620.068,90.9314,1578.71,872.367,313.979,1060.35,675.325,355.927,867.481,440.866,185.584,1061.14,616.095,359.888,937.717,847.827,187.372,1411.08,545.275,91.1912,1409.09,757.945,230.949,1636.72,614.496,216.992,1640.03,728.862,2.36995,1315.03,618.972,345.838,843.496,689.584,376.594,926.364,797.692,156.695,72.6927,830.388,301.76,-21.7068,577.585,101.135,82.664,555.906,254.638,-15.0538
17,0,271.106,1349.86,1553.57,379.273,1311.43,1572.87,442.68,1439.03,1532.7,325.03,1502.26,1520.16,207.78,1445.22,1343.79,536.156,1454.93,1351.92,15.9125,1519.96,1091.9,136.134,1414.97,891.503,177.403,1396.34,883.598,701.108,1533.14,1070.76,593.615,1434.05,870.571,557.142,1413.56,876.247,365.353,1550.48,1306.75,240.111,1458.35,20.4094,495.369,1475.51,15.325,201.172,1351.26,-42.9982,536.463,1357.16,-42.0827,751.948,90.502,1570.7,620.027,91.4238,1578.8,872.677,313.191,1060.1,675.484,355.182,867.232,440.878,185.278,1061.16,616.26,359.203,937.397,847.783,187.374,1411.08,545.193,91.5006,1409.33,757.854,231.259,1636.46,614.505,217.656,1639.95,728.654,2.21508,1315.48,619.213,344.931,843.14,689.714,375.935,925.962,797.733,156.599,72.6861,830.367,301.792,-21.7216,577.578,101.043,82.6446,555.896,254.653,-14.9782
18,0,271.08,1349.85,1553.65,379.285,1311.46,1572.91,442.664,1439.03,1532.7,324.972,1502.28,1520.17,207.684,1445.28,1343.78,536.051,1454.91,1351.92,15.8448,1520.11,1091.89,135.971,1415.06,891.504,177.278,1396.39,883.55,701.009,1533.14,1070.73,593.568,1434.15,870.59,557.002,1413.65,876.215,365.314,1550.49,1306.75,240.111,1458.35,20.4093,495.34,1475.48,15.3212,201.175,1351.26,-42.995,536.428,1357.13,-42.1166,751.854,91.0197,1570.89,619.921,91.9765,1579.12,872.709,312.375,1059.91,675.544,354.416,866.976,441.174,185.134,1061.27,616.49,358.423,937.079,847.709,187.354,1411.04,545.101,91.6769,1409.51,757.928,231.908,1636.48,614.476,218.287,1639.81,728.507,2.141,1315.87,619.384,344.15,842.96,689.728,375.254,925.765,797.748,156.546,72.6783,830.36,301.779,-21.7045,577.62,100.944,82.6009,555.93,254.65,-14.9257
19,0,271.114,1349.84,1553.73,379.361,1311.5,1572.93,442.614,1439.06,1532.63,324.915,1502.3,1520.19,207.598,1445.33,1343.8,535.976,1454.91,1351.92,15.7724,1520.3,1091.88,135.858,1415.19,891.498,177.125,1396.49,883.485,700.951,1532.97,1070.71,593.32,1434.19,870.494,556.853,1413.67,876.183,365.244,1550.54,1306.79,240.111,1458.35,20.4093,495.323,1475.49,15.3383,201.173,1351.26,-42.9983,536.44,1357.17,-42.1112,751.723,91.4255,1570.97,619.876,92.4826,1579.38,872.761,311.834,1059.7,675.697,353.555,866.655,440.884,184.702,1061.22,616.6,357.82,936.816,847.646,187.389,1410.94,544.968,91.9222,1409.75,757.941,232.536,1636.46,614.415,218.983,1639.74,728.329,2.06237,1316.21,619.53,343.336,842.719,689.751,374.455,925.538,797.722,156.443,72.6599,830.385,301.751,-21.6924,577.653,100.862,82.6164,555.942,254.632,-14.9184
