Trajectories
100
,,D08:Tempe_D,,,D08:Tempe_G,,,D08:AR_Tete_G,,,D08:AR_Tete_D,,,D08:epaule_D,,,D08:epaule_G,,,D08:coude_D,,,D08:poignet_D,,,D08:majeur_D,,,D08:coude_G,,,D08:poignet_G,,,D08:majeur_G,,,D08:entre_homoplate,,,D08:cheville_D,,,D08:cheville_G,,,D08:orteil_D,,,D08:orteil_G,,,D08:2AR_Tete_D,,,D08:2AR_Tete_G,,,D08:2coude_D,,,D08:2poignet_D,,,D08:2coude_G,,,D08:2poignet_G,,,D08:2epaule_D,,,D08:2epaule_G,,,D08:2Tempe_D,,,D08:2Temps_G,,,D08:2entre_homoplate,,,D08:2majeur_D,,,D08:2majeur_G,,,D08:2cheville_D,,,D08:2orteil_D,,,D08:2cheville_G,,,D08:2orteil_G,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,128.742,763.979,1612.01,258.981,738.242,1625.8,295.953,857.392,1626.9,156.348,904.343,1613.62,51.7354,911.454,1406.47,412.626,930.601,1433.36,-48.9225,947.779,1036.95,-84.7035,917.005,797.291,-84.558,886.961,738.659,540.053,984.508,1081.47,604.971,980.938,851.724,609.272,972.749,781.101,238.527,1051.55,1361.08,55.0644,850.79,16.3631,459.113,969.584,25.1595,60.2718,753.46,-13.705,514.397,880.16,-30.286,670.07,-158.843,1591.15,744.928,-274.71,1596.06,837.48,114.681,1121.05,591.084,35.0222,1067.15,568.529,-634.788,1176.52,392.298,-588.55,1347.85,780.256,-39.6289,1419.66,679.424,-459.604,1438.83,549.676,-250.76,1655.79,644.474,-352.078,1656.14,838.471,-274.465,1356.53,544.708,11.4234,1082.42,351.28,-563.528,1398.66,856.699,-145.659,13.2445,825.477,-48.9393,-28.8281,510.921,-267.345,18.8254,473.005,-172.561,-26.6582
2,0,129.493,764.433,1612.43,259.766,738.561,1625.67,296.843,857.481,1626.67,157.396,904.759,1614.04,51.9001,910.831,1406.55,412.692,932.163,1433.17,-48.6331,946.652,1036.96,-84.2316,916.08,797.335,-83.8294,886.104,738.471,539.051,984.09,1080.43,602.923,978.725,850.4,606.625,970.349,779.571,237.979,1051.68,1360.92,55.0508,850.786,16.3415,459.102,969.6,25.1523,60.2776,753.448,-13.7249,514.158,880.529,-30.4321,670.153,-158.878,1591.27,745.014,-274.799,1596.06,838.159,114.399,1121.22,591.824,34.9063,1066.05,567.341,-638.07,1180.95,387.006,-591.235,1348.54,780.545,-39.6744,1419.82,679.848,-459.245,1439.46,549.78,-250.954,1655.73,644.621,-352.195,1656.04,838.589,-274.5,1356.56,545.257,11.3903,1080.6,343.283,-564.866,1396.36,856.794,-145.739,13.1892,825.037,-49.0652,-28.4834,510.926,-267.356,18.8249,473.002,-172.571,-26.6478
3,0,130.223,764.899,1613,260.451,738.856,1625.7,297.933,857.778,1626.44,158.378,905.136,1614.41,52.1515,910.156,1406.61,412.774,933.348,1432.99,-48.5386,945.596,1037.13,-83.6393,914.87,797.385,-82.8877,884.979,738.44,538.277,983.997,1079.31,600.876,975.926,849.026,603.835,967.166,778.225,237.4,1051.94,1360.79,55.0788,850.768,16.2897,459.132,969.594,25.1867,60.304,753.416,-13.7341,514.154,880.54,-30.4437,670.226,-158.981,1591.35,745.141,-274.853,1596.09,838.771,114.154,1121.26,592.8,35.1261,1064.94,566.154,-641.695,1186.01,380.49,-593.386,1348.12,780.638,-39.6635,1419.99,680.481,-458.846,1439.88,549.93,-251.172,1655.72,644.781,-352.37,1656,838.652,-274.451,1356.56,545.717,11.4895,1079.29,334.829,-565.395,1392.64,856.737,-145.66,13.2389,825.418,-48.9034,-28.7933,510.95,-267.355,18.8053,473.023,-172.579,-26.6513
4,0,131.114,765.391,1613.55,261.514,739.233,1625.6,298.888,858.064,1626.23,159.308,905.565,1614.77,52.3932,909.234,1406.78,412.873,934.811,1432.75,-48.3447,944.507,1037.1,-82.7246,913.459,797.224,-81.9014,883.407,738.625,537.624,983.826,1078.3,598.583,972.71,847.725,600.877,963.313,776.757,236.823,1052.39,1360.69,55.1248,850.734,16.3101,459.106,969.61,25.2159,60.3087,753.402,-13.7699,514.152,880.535,-30.4363,670.306,-159.046,1591.43,745.314,-274.945,1596.11,839.229,114.053,1121.43,593.303,35.2297,1063.91,565.057,-645.736,1191.56,372.938,-595.205,1346.53,780.842,-39.7034,1420.11,681.052,-458.352,1440.59,550.158,-251.37,1655.73,644.946,-352.572,1656.01,838.705,-274.355,1356.45,546.225,11.494,1077.8,326.067,-565.293,1387.67,856.695,-145.659,13.2485,825.061,-49.0629,-28.5061,510.962,-267.367,18.7994,473.024,-172.577,-26.6534
5,0,131.982,765.848,1614.05,262.394,739.693,1625.51,299.788,858.462,1626.02,160.379,906.033,1615.13,52.5885,908.659,1406.94,412.848,936.236,1432.5,-48.2437,943.365,1037.05,-82.0332,911.59,797.268,-80.8214,881.442,738.673,536.845,983.437,1077.32,596.695,969.08,846.48,597.767,958.984,775.517,236.213,1052.71,1360.47,55.1253,850.734,16.3115,459.122,969.674,25.1637,60.2878,753.376,-13.7695,514.154,880.537,-30.424,670.473,-159.096,1591.55,745.513,-275.077,1596.18,839.489,114.124,1121.68,593.681,35.1071,1062.75,563.922,-650.181,1197.81,364.439,-596.607,1343.82,780.966,-39.7245,1420.29,681.657,-457.81,1441.24,550.358,-251.557,1655.69,645.176,-352.752,1656.08,838.828,-274.199,1356.4,546.816,11.8517,1076.72,316.646,-564.322,1381.32,856.752,-145.629,13.2572,825.027,-49.0667,-28.4738,510.952,-267.358,18.8391,473.038,-172.572,-26.6317
6,0,132.893,766.3,1614.48,263.316,740.048,1625.48,300.814,859.176,1625.81,161.237,906.509,1615.44,52.7837,908.123,1407.02,413.011,937.68,1432.4,-48.1611,942.16,1037.11,-81.1722,909.543,797.288,-79.6143,879.34,738.7,535.934,982.876,1076.39,594.461,964.885,845.303,594.77,954.017,773.947,235.697,1053.01,1360.23,55.1507,850.739,16.308,459.135,969.652,25.1954,60.2977,753.339,-13.7994,514.149,880.543,-30.4307,670.713,-159.157,1591.73,745.665,-275.132,1596.19,839.922,113.719,1121.57,594.403,35.1543,1061.87,562.897,-654.754,1204.53,355.534,-597.455,1339.63,781.077,-39.7434,1420.43,682.397,-457.059,1441.74,550.496,-251.678,1655.76,645.353,-352.912,1656.08,838.914,-274.066,1356.35,547.295,11.8554,1075.57,307.372,-563.004,1373.59,856.748,-145.654,13.2586,825.036,-49.0648,-28.4817,510.981,-267.367,18.7908,473.023,-172.579,-26.6515
7,0,133.914,766.854,1614.96,264.28,740.595,1625.61,301.804,859.658,1625.65,162.22,907.115,1615.75,53.0343,907.639,1407.07,413.009,939.316,1432.21,-48.0372,940.823,1037.23,-80.2343,907.2,797.212,-78.1687,876.395,739.251,535.301,982.343,1075.28,592.137,960.582,843.958,591.643,948.589,772.767,235.187,1053.27,1359.93,55.1557,850.69,16.3157,459.153,969.661,25.195,60.3283,753.354,-13.8238,514.158,880.562,-30.4437,670.827,-159.115,1591.71,745.833,-275.258,1596.22,839.403,114.197,1122.59,594.825,35.3988,1061.28,561.793,-659.505,1211.66,346.449,-597.606,1333.92,781.086,-39.7369,1420.71,683.061,-456.454,1442.62,550.796,-251.97,1655.71,645.552,-353.189,1656.01,839.057,-273.951,1356.35,547.724,12.0106,1074.54,298.324,-561.149,1364.37,856.712,-145.658,13.2635,825.499,-48.9177,-28.7758,511,-267.37,18.777,473.024,-172.574,-26.6558
8,0,134.737,767.41,1615.47,265.192,741.136,1625.64,302.794,860.168,1625.56,163.146,907.663,1616.07,53.2148,907.299,1407.11,413.097,940.779,1431.97,-47.8673,939.452,1037.17,-79.0961,904.564,797.318,-76.9429,873.66,739.016,534.894,982.098,1074.27,589.88,955.569,842.821,588.24,942.502,771.849,234.651,1053.64,1359.64,55.1561,850.651,16.3273,459.152,969.737,25.1168,60.3478,753.341,-13.8395,514.176,880.536,-30.413,670.981,-159.186,1591.7,746.079,-275.396,1596.27,841,114.712,1122.17,595.358,35.5814,1060.86,560.644,-664.272,1219.14,337.402,-597.301,1326.64,781.147,-39.7099,1420.86,683.895,-455.715,1443.16,550.766,-252.008,1655.82,645.805,-353.37,1656.01,839.184,-273.805,1356.36,548.22,11.9285,1073.61,289.601,-558.961,1354.13,856.705,-145.652,13.2526,825.065,-49.0635,-28.5063,511,-267.37,18.8014,473.002,-172.599,-26.6141
9,0,135.664,768.055,1615.95,266.253,741.751,1625.69,303.713,860.794,1625.36,163.96,908.317,1616.38,53.452,906.75,1407.35,413.099,942.392,1431.81,-47.6994,938.154,1037.08,-78.056,901.765,797.152,-75.4325,870.491,739.208,534.183,981.588,1073.25,587.504,950.663,841.718,585.127,935.94,770.938,234.018,1054.15,1359.49,55.1472,850.677,16.2931,459.146,969.747,25.106,60.3192,753.318,-13.8419,514.196,880.545,-30.4152,671.073,-159.489,1591.58,746.369,-275.494,1596.21,840.599,115.197,1123.23,595.99,35.715,1059.99,559.187,-668.981,1227.01,328.649,-596.176,1318.08,781.17,-39.7207,1421,684.735,-455.013,1443.64,551.029,-252.259,1655.89,646.043,-353.471,1655.95,839.339,-273.656,1356.33,548.514,12.1336,1073.01,281.441,-556.686,1343.13,856.728,-145.657,13.2474,825.472,-48.9206,-28.7749,511.007,-267.385,18.784,473.015,-172.592,-26.5941
