Trajectories
100
,,D02:Tempe_D,,,D02:Tempe_G,,,D02:AR_Tete_G,,,D02:AR_Tete_D,,,D02:epaule_D,,,D02:epaule_G,,,D02:coude_D,,,D02:poignet_D,,,D02:majeur_D,,,D02:coude_G,,,D02:poignet_G,,,D02:majeur_G,,,D02:entre_homoplate,,,D02:cheville_D,,,D02:cheville_G,,,D02:orteil_D,,,D02:orteil_G,,,D02:2AR_Tete_D,,,D02:2AR_Tete_G,,,D02:2coude_D,,,D02:2poignet_D,,,D02:2coude_G,,,D02:2poignet_G,,,D02:2epaule_D,,,D02:2epaule_G,,,D02:2Tempe_D,,,D02:2Temps_G,,,D02:2entre_homoplate,,,D02:2majeur_D,,,D02:2majeur_G,,,D02:2cheville_D,,,D02:2orteil_D,,,D02:2cheville_G,,,D02:2orteil_G,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,44.2576,1165.53,1085.71,168.924,1177.96,1096.96,144.496,1313.35,1073.85,21.0528,1289.57,1067.57,-22.8824,1200.42,856.339,236.653,1253.78,860.431,-62.3705,1059.58,588.05,59.3145,862.368,549.783,106.763,827.601,568.757,326.044,1139.61,602.47,288.406,889.662,536.934,256.9,837.724,552.525,66.7848,1368.61,821.751,211.369,713.989,56.5844,64.7849,628.274,289.167,247.703,590.604,-12.5648,39.8119,485.265,239.745,577.237,-439.08,1092.28,466.822,-391.719,1087.32,934.247,-298.106,632.022,767.113,-179.998,487.373,201.666,-458.92,640.06,286.103,-274.507,505.103,702.535,-347.329,932.177,418.181,-433.297,931.738,643.245,-317.193,1161.03,518.668,-254.463,1164.86,603.862,-512.386,861.692,732.187,-166.878,504.92,321.13,-243.336,527.417,612.898,242.063,74.2351,612.395,420.392,-13.2383,215.594,160.944,81.4838,160.199,330.786,-11.3522
2,0,44.0543,1165.52,1085.71,168.782,1178.01,1097.05,144.327,1313.4,1073.9,20.8457,1289.6,1067.54,-22.9637,1200.39,856.339,236.584,1253.75,860.486,-62.3747,1059.6,588.022,59.2817,862.373,549.765,106.737,827.602,568.74,326.001,1139.57,602.582,288.365,889.676,536.963,256.857,837.719,552.547,66.6874,1368.62,821.78,211.414,713.994,56.6066,64.7741,628.314,289.108,247.713,590.441,-12.6365,39.7709,485.319,239.675,576.416,-439.007,1092.79,466.354,-390.307,1087.68,934.212,-297.96,632.288,767.118,-179.947,487.441,201.746,-459.034,639.935,286.098,-274.51,505.102,702.484,-347.551,932.324,418.149,-433.327,931.695,643.625,-317.204,1160.65,519.575,-253.286,1164.36,603.64,-512.417,861.596,732.134,-166.927,504.947,321.402,-243.094,527.368,612.926,242.04,74.1963,612.41,420.366,-13.2272,215.592,160.946,81.4892,160.2,330.789,-11.3561
3,0,43.848,1165.56,1085.7,168.628,1178.07,1097.12,144.056,1313.41,1073.97,20.7124,1289.6,1067.52,-23.0676,1200.42,856.294,236.508,1253.73,860.562,-62.4394,1059.59,588.01,59.2139,862.392,549.725,106.716,827.597,568.76,325.984,1139.57,602.652,288.347,889.633,536.963,256.84,837.731,552.546,66.6217,1368.64,821.825,211.347,714.019,56.5648,64.7216,628.352,289.1,247.724,590.403,-12.6035,39.723,485.363,239.65,576,-438.52,1093.41,466.302,-389.442,1088.01,934.156,-297.855,632.465,767.145,-179.938,487.476,201.819,-459.126,639.84,286.118,-274.521,505.059,702.44,-347.693,932.407,418.068,-433.323,931.703,643.823,-316.961,1160.44,520.706,-251.915,1164.32,603.455,-512.52,861.574,732.145,-166.915,504.937,321.14,-243.334,527.388,612.905,242.053,74.2522,612.4,420.36,-13.2081,215.587,160.935,81.4945,160.2,330.789,-11.3562
4,0,43.6862,1165.58,1085.67,168.681,1177.81,1097.12,143.924,1313.46,1074.03,20.5458,1289.59,1067.51,-23.1403,1200.47,856.255,236.415,1253.71,860.613,-62.464,1059.64,587.963,59.2155,862.407,549.738,106.646,827.649,568.73,325.958,1139.5,602.695,288.272,889.683,536.975,256.792,837.716,552.545,66.568,1368.64,821.797,211.41,713.996,56.6027,64.6514,628.397,288.952,247.724,590.404,-12.6009,39.6705,485.395,239.561,575.71,-438.124,1094.12,466.112,-388.394,1088.49,934.133,-297.842,632.534,767.208,-179.838,487.421,201.926,-459.251,639.711,286.094,-274.598,505.129,702.434,-347.87,932.431,418.012,-433.307,931.694,644.002,-316.596,1160.34,521.296,-250.967,1163.5,603.33,-512.633,861.555,732.256,-166.835,504.926,321.419,-243.095,527.372,612.926,242.041,74.1985,612.416,420.397,-13.2257,215.595,160.95,81.4856,160.163,330.773,-11.3773
5,0,43.554,1165.6,1085.63,168.305,1178.12,1097.24,143.823,1313.47,1074.06,20.3427,1289.63,1067.54,-23.2154,1200.5,856.266,236.37,1253.72,860.664,-62.4655,1059.65,587.979,59.1424,862.423,549.676,106.601,827.662,568.711,325.889,1139.49,602.739,288.232,889.614,537.001,256.732,837.692,552.591,66.5066,1368.67,821.813,211.348,714.019,56.5655,64.6339,628.465,288.898,247.722,590.442,-12.623,39.6604,485.427,239.566,575.531,-437.638,1094.72,466.113,-387.664,1088.77,934.064,-297.758,632.524,767.292,-179.784,487.344,201.982,-459.365,639.581,286.284,-274.718,505.08,702.462,-348.073,932.46,417.924,-433.297,931.645,644.201,-316,1160.39,521.654,-250.174,1163.06,603.275,-512.772,861.576,732.258,-166.801,504.835,321.13,-243.341,527.467,612.932,242.031,74.2138,612.41,420.367,-13.2274,215.628,160.96,81.4285,160.161,330.773,-11.3778
6,0,43.4974,1165.59,1085.59,168.13,1178.15,1097.29,143.662,1313.51,1074.08,20.2239,1289.6,1067.52,-23.3005,1200.53,856.231,236.279,1253.68,860.687,-62.5208,1059.69,587.942,59.0699,862.382,549.715,106.564,827.632,568.706,325.845,1139.44,602.794,288.158,889.667,537.032,256.7,837.692,552.605,66.4303,1368.68,821.779,211.386,714.027,56.5815,64.6723,628.447,288.953,247.745,590.391,-12.661,39.6518,485.429,239.452,575.453,-437.241,1095.5,466.265,-387.186,1089.17,934.083,-297.707,632.533,767.296,-179.79,487.233,202.037,-459.451,639.525,285.833,-274.685,505.496,702.528,-348.295,932.49,417.932,-433.278,931.681,644.386,-314.98,1160.16,522.034,-249.06,1162.73,603.281,-512.968,861.634,732.362,-166.754,504.786,321.376,-243.076,527.433,612.926,242.04,74.197,612.428,420.375,-13.2206,215.573,160.989,81.4888,160.162,330.773,-11.3775
7,0,43.3996,1165.56,1085.58,168.008,1178.16,1097.34,143.57,1313.48,1074.11,20.102,1289.59,1067.52,-23.3525,1200.56,856.228,236.208,1253.64,860.741,-62.546,1059.71,587.964,59.0303,862.434,549.689,106.547,827.658,568.694,325.816,1139.36,602.878,288.104,889.606,537.048,256.667,837.692,552.611,66.4166,1368.68,821.751,211.39,714.026,56.5847,64.6362,628.484,288.902,247.724,590.463,-12.6101,39.6193,485.426,239.463,575.501,-436.758,1096.3,466.321,-386.764,1089.83,934.058,-297.642,632.496,767.323,-179.743,487.217,202.05,-459.492,639.541,286.264,-274.714,505.114,702.622,-348.531,932.5,417.913,-433.314,931.7,644.293,-314.097,1159.93,521.758,-248.167,1162.13,603.279,-513.171,861.663,732.371,-166.736,504.714,321.458,-243.057,527.416,612.932,242.032,74.2144,612.41,420.366,-13.2268,215.561,160.981,81.4953,160.162,330.773,-11.3775
8,0,43.2858,1165.52,1085.53,167.899,1178.15,1097.37,143.442,1313.52,1074.14,19.996,1289.58,1067.52,-23.4099,1200.57,856.201,236.154,1253.64,860.782,-62.6142,1059.64,587.947,58.9762,862.429,549.677,106.473,827.663,568.701,325.745,1139.29,602.924,288.066,889.59,537.122,256.624,837.651,552.641,66.3973,1368.72,821.772,211.345,714.021,56.5629,64.6393,628.498,288.858,247.719,590.46,-12.6323,39.5602,485.473,239.413,576.162,-436.078,1097.58,466.609,-386.552,1090.28,934.08,-297.625,632.487,767.33,-179.749,487.113,202.088,-459.437,639.509,286.362,-274.678,505.102,702.703,-348.654,932.504,417.916,-433.37,931.702,644.575,-312.611,1160.1,521.205,-246.902,1161.55,603.314,-513.383,861.666,732.382,-166.74,504.646,321.438,-243.035,527.442,612.926,242.04,74.1971,612.408,420.37,-13.2326,215.558,160.981,81.4959,160.162,330.782,-11.3841
9,0,43.2481,1165.49,1085.5,167.78,1178.15,1097.38,143.323,1313.56,1074.24,19.8723,1289.49,1067.57,-23.4502,1200.59,856.204,236.069,1253.63,860.833,-62.6759,1059.66,587.962,58.9248,862.439,549.648,106.412,827.621,568.671,325.704,1139.17,603,288.165,889.599,537.412,256.569,837.632,552.641,66.3392,1368.73,821.807,211.343,714.021,56.5609,64.6515,628.484,288.861,247.755,590.415,-12.6249,39.5648,485.49,239.377,576.626,-435.366,1098.13,466.832,-386.594,1090.75,934.095,-297.637,632.442,767.335,-179.743,487.089,202.087,-459.406,639.569,286.278,-274.458,505.045,702.78,-348.81,932.503,417.965,-433.519,931.758,644.473,-310.775,1159.93,521.081,-246.06,1161.12,603.356,-513.566,861.637,732.433,-166.746,504.645,321.478,-242.951,527.448,612.926,242.04,74.196,612.428,420.376,-13.2208,215.561,160.985,81.4905,160.163,330.771,-11.3785
