Trajectories
100
,,D05:Tempe_D,,,D05:Tempe_G,,,D05:AR_Tete_G,,,D05:AR_Tete_D,,,D05:epaule_D,,,D05:epaule_G,,,D05:coude_D,,,D05:poignet_D,,,D05:majeur_D,,,D05:coude_G,,,D05:poignet_G,,,D05:majeur_G,,,D05:entre_homoplate,,,D05:cheville_D,,,D05:cheville_G,,,D05:orteil_D,,,D05:orteil_G,,,D05:2AR_Tete_D,,,D05:2AR_Tete_G,,,D05:2coude_D,,,D05:2poignet_D,,,D05:2coude_G,,,D05:2poignet_G,,,D05:2epaule_D,,,D05:2epaule_G,,,D05:2Tempe_D,,,D05:2Temps_G,,,D05:2entre_homoplate,,,D05:2majeur_D,,,D05:2majeur_G,,,D05:2cheville_D,,,D05:2orteil_D,,,D05:2cheville_G,,,D05:2orteil_G,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,197.449,1174.66,1117.58,316.88,1146.51,1109.21,344.709,1269.72,1043.11,208.762,1297.51,1057.46,121.017,1263.11,904.818,391.194,1253.27,915.86,45.3638,1206.7,586.649,100.169,1017.32,473.59,126.205,971.072,467.969,453.964,1134.38,629.461,342.999,1057.98,814.876,348.103,1073.15,861.58,271.126,1378.29,862.979,83.5863,993.33,12.6807,336.293,977.555,11.7065,61.9877,884.884,-45.0515,334.968,872.895,-48.0948,354.893,-335.762,1146.33,201.55,-347.118,1135.75,575.766,-317.925,531.179,536.421,-63.4573,521.482,-35.1987,-288.779,559.006,18.6566,-44.2318,524.521,460.69,-327.031,905.992,94.3305,-324.56,919.869,343.506,-216.262,1172.72,204.378,-207.103,1169.15,276.824,-462.549,906.338,507.874,-17.3984,547.091,51.9974,7.76864,556.991,427.364,69.7251,19.3208,486.983,195.497,-49.5191,107.827,67.1554,31.9686,42.5029,186.948,-45.3652
2,0,197.52,1174.14,1117.28,317.048,1145.93,1108.61,344.766,1269.51,1043.38,208.91,1297.02,1057.63,120.955,1263.37,904.804,390.535,1254.04,916.103,45.4739,1206.75,586.616,100.215,1017.38,473.604,126.254,971.094,467.994,452.941,1128.65,633.237,344.479,1062.99,823.703,350.6,1080.78,869.372,271.114,1378.54,863.008,83.6454,993.318,12.7189,336.31,977.649,11.6289,61.9877,884.884,-45.0515,334.949,872.949,-48.1167,354.915,-335.822,1146.31,201.594,-347.179,1135.75,575.773,-317.919,531.171,536.699,-63.5004,521.854,-35.242,-288.847,558.979,18.6355,-44.2498,524.507,460.688,-327.035,905.998,94.3383,-324.585,919.854,343.53,-216.339,1172.78,204.398,-207.156,1169.21,276.828,-462.56,906.321,507.859,-17.4025,547.084,52.0016,7.73303,557.007,427.325,69.7516,19.329,487.016,195.458,-49.4844,107.827,67.1554,31.9686,42.5029,186.948,-45.3652
3,0,197.637,1173.68,1116.97,317.209,1145.41,1108.2,344.794,1269.28,1043.59,208.972,1296.66,1057.87,120.895,1263.55,904.795,389.902,1254.77,916.448,45.5329,1206.84,586.555,100.263,1017.45,473.591,126.297,971.217,468.003,452.489,1123.47,636.901,345.942,1068.12,831.554,352.875,1088,876.162,271.108,1378.68,863.006,83.607,993.318,12.7155,336.308,977.67,11.6757,61.9877,884.884,-45.0515,334.967,872.896,-48.0962,354.947,-335.927,1146.3,201.595,-347.18,1135.75,575.794,-317.924,531.19,536.72,-63.4776,521.878,-35.1907,-288.856,558.972,18.6461,-44.2626,524.509,460.692,-327.022,906.022,94.3364,-324.579,919.844,343.597,-216.419,1172.83,204.481,-207.215,1169.21,276.824,-462.549,906.338,507.848,-17.3821,547.11,52.0207,7.7129,557.018,427.36,69.7253,19.3179,486.978,195.509,-49.47,107.85,67.1418,31.9605,42.4973,186.949,-45.3989
4,0,197.613,1173.19,1116.77,317.247,1144.99,1107.78,344.767,1269.11,1043.74,209.05,1296.42,1058.1,120.872,1263.67,904.753,389.365,1255.27,916.631,45.7816,1206.9,586.449,100.327,1017.49,473.587,126.345,971.269,467.982,451.538,1118.64,640.726,347.215,1072.88,838.526,354.907,1094.87,882.071,271.017,1378.93,863.104,83.643,993.318,12.7187,336.309,977.661,11.6854,61.9877,884.884,-45.0515,334.986,872.894,-48.0699,354.949,-335.993,1146.27,201.593,-347.24,1135.78,575.809,-317.926,531.154,536.445,-63.4461,521.517,-35.1639,-288.839,558.962,18.6398,-44.2706,524.489,460.69,-327.015,906.009,94.3043,-324.637,919.852,343.744,-216.312,1172.79,204.466,-207.265,1169.31,276.843,-462.564,906.3,507.832,-17.3627,547.102,52.0354,7.70858,557.018,427.3,69.7909,19.3198,487.009,195.5,-49.5064,107.829,67.155,31.9678,42.503,186.949,-45.3675
5,0,197.623,1172.76,1116.64,317.223,1144.62,1107.45,344.703,1268.98,1043.91,209.119,1296.21,1058.28,120.818,1263.83,904.74,389.087,1255.76,916.786,45.812,1206.98,586.411,100.372,1017.6,473.564,126.383,971.321,468.021,450.862,1113.62,644.589,348.289,1077.26,844.83,356.724,1101.32,887.224,271.037,1379.01,862.887,83.6465,993.318,12.719,336.308,977.66,11.6875,61.9877,884.884,-45.0515,334.968,872.894,-48.0938,354.99,-336.104,1146.29,201.636,-347.293,1135.82,575.822,-317.884,531.137,536.683,-63.453,521.874,-35.1509,-288.855,558.922,18.6326,-44.2763,524.474,460.676,-327.02,906.007,94.3042,-324.647,919.846,343.661,-216.532,1172.84,204.555,-207.287,1169.37,276.844,-462.563,906.299,507.791,-17.3527,547.126,52.0282,7.7065,557.01,427.331,69.8266,19.3375,486.991,195.5,-49.5211,107.827,67.1556,31.969,42.5029,186.948,-45.3642
6,0,197.641,1172.37,1116.48,317.116,1144.35,1107.17,344.694,1268.81,1044.03,209.098,1296.17,1058.39,120.783,1263.99,904.664,388.245,1256.13,916.677,45.8205,1207.08,586.36,100.416,1017.69,473.577,126.366,971.401,468.076,450.179,1109.41,648.09,349.206,1081.34,850.5,358.223,1107.09,891.635,271.039,1379.16,862.855,83.6456,993.318,12.7189,336.332,977.649,11.6606,61.9877,884.884,-45.0515,334.955,872.924,-48.109,354.983,-336.157,1146.27,201.637,-347.294,1135.82,575.811,-317.854,531.2,536.447,-63.3771,521.538,-35.1429,-288.887,558.878,18.6352,-44.2742,524.491,460.691,-327.015,906.009,94.2877,-324.663,919.86,343.709,-216.576,1172.85,204.666,-207.371,1169.31,276.843,-462.564,906.299,507.773,-17.3535,547.103,52.0126,7.70438,556.992,427.342,69.7308,19.3025,487.008,195.466,-49.4994,107.827,67.1554,31.9687,42.4973,186.949,-45.3987
7,0,197.655,1172.12,1116.27,317.038,1144.04,1106.81,344.645,1268.71,1044.14,209.223,1295.92,1058.47,120.746,1264.2,904.613,387.683,1256.75,917.195,45.9235,1207.21,586.292,100.419,1017.76,473.555,126.374,971.476,468.058,449.562,1105.27,651.675,350.016,1084.99,855.23,359.343,1112.02,895.704,271.003,1379.31,862.871,83.6454,993.318,12.7189,336.291,977.579,11.7263,61.9936,884.867,-45.0285,334.937,872.896,-48.105,355.044,-336.211,1146.26,201.671,-347.334,1135.84,575.811,-317.854,531.202,536.702,-63.4132,521.881,-35.1446,-288.893,558.88,18.6539,-44.2915,524.479,460.674,-326.986,906.027,94.2934,-324.676,919.852,343.756,-216.615,1172.87,204.544,-207.363,1169.46,276.844,-462.563,906.299,507.771,-17.3448,547.121,51.9961,7.70184,556.988,427.308,69.7765,19.3115,486.991,195.489,-49.5048,107.827,67.1554,31.9686,42.4974,186.95,-45.4013
8,0,197.681,1171.88,1116.13,316.977,1143.72,1106.49,344.612,1268.64,1044.2,209.115,1295.84,1058.68,120.721,1264.38,904.595,387.21,1257.25,917.469,46.0121,1207.41,586.185,100.38,1017.91,473.553,126.367,971.532,468.106,449.076,1101.72,654.842,350.534,1087.96,859.652,360.16,1116.74,898.797,271.001,1379.48,862.87,83.6454,993.318,12.7189,336.291,977.568,11.7372,61.9878,884.883,-45.0508,334.967,872.894,-48.0949,355.036,-336.271,1146.26,201.665,-347.402,1135.89,575.826,-317.823,531.199,536.72,-63.4008,521.925,-35.1359,-288.871,558.881,18.6346,-44.2731,524.469,460.664,-326.956,906.036,94.2764,-324.67,919.824,343.758,-216.686,1172.88,204.707,-207.362,1169.47,276.843,-462.564,906.298,507.752,-17.3231,547.161,51.9893,7.70059,556.988,427.32,69.8032,19.3127,486.965,195.52,-49.4893,107.833,67.1689,31.9958,42.4974,186.949,-45.4003
9,0,197.631,1171.67,1115.98,317.03,1143.54,1106.2,344.591,1268.64,1044.32,209.124,1295.64,1058.81,120.684,1264.6,904.58,386.749,1257.74,917.52,45.9573,1207.57,586.16,100.356,1017.98,473.543,126.336,971.594,468.115,448.407,1098.36,658.042,351.091,1090.57,863.365,360.997,1119.86,902.232,271.003,1379.58,862.842,83.6215,993.314,12.7628,336.291,977.571,11.7339,61.9813,884.904,-45.0585,334.938,872.895,-48.1039,355.084,-336.323,1146.26,201.703,-347.384,1135.96,575.814,-317.778,531.188,536.426,-63.3447,521.584,-35.1413,-288.884,558.874,18.6359,-44.2883,524.47,460.667,-326.959,906.039,94.2747,-324.67,919.809,343.834,-216.698,1172.87,204.744,-207.437,1169.54,276.844,-462.563,906.299,507.763,-17.268,547.153,51.9705,7.71733,556.99,427.342,69.7573,19.3516,487.02,195.457,-49.4809,107.827,67.156,31.9702,42.4974,186.949,-45.4001
