Trajectories
100
,,D08:Tempe_D,,,D08:Tempe_G,,,D08:AR_Tete_G,,,D08:AR_Tete_D,,,D08:epaule_D,,,D08:epaule_G,,,D08:coude_D,,,D08:poignet_D,,,D08:majeur_D,,,D08:coude_G,,,D08:poignet_G,,,D08:majeur_G,,,D08:entre_homoplate,,,D08:cheville_D,,,D08:cheville_G,,,D08:orteil_D,,,D08:orteil_G,,,D08:2AR_Tete_D,,,D08:2AR_Tete_G,,,D08:2coude_D,,,D08:2poignet_D,,,D08:2coude_G,,,D08:2poignet_G,,,D08:2epaule_D,,,D08:2epaule_G,,,D08:2Tempe_D,,,D08:2Temps_G,,,D08:2entre_homoplate,,,D08:2majeur_D,,,D08:2majeur_G,,,D08:2cheville_D,,,D08:2orteil_D,,,D08:2cheville_G,,,D08:2orteil_G,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,343.018,969.531,1502.86,463.903,976.073,1445.76,460.968,1098.02,1420.56,326.575,1111.33,1481.92,155.736,1107.37,1279.96,506.362,1112.02,1267.96,53.4732,1018.84,911.003,174.514,853.977,770.237,231.745,815.98,750.806,585.646,1011.14,896.062,466.406,850.324,760.275,408.512,813.874,723.514,333.439,1258.72,1222.85,146.46,647.316,23.031,473.767,829.036,29.6492,174.72,593.523,-25.0756,542.46,748.74,-13.9937,588.536,-356.275,1444.13,476.64,-420.351,1497.51,685.579,-30.6351,927.374,451.905,-8.01214,798.408,278.383,-532.981,961.518,245.2,-282.688,891.57,636.628,-121.863,1276.04,422.274,-492.272,1291,530.225,-236.986,1419.1,386.493,-311.377,1479.82,682.852,-390.056,1230.93,392.754,-19.9964,784.107,254.567,-214.853,907.304,694.178,164.861,17.4995,690.361,265.943,-24.686,235.093,103.575,23.2836,229.874,205.398,-25.5821
2,0,342.971,969.518,1502.84,463.878,976.048,1445.74,460.959,1098.01,1420.56,326.602,1111.24,1481.89,155.753,1107.38,1279.95,506.351,1112.04,1267.95,53.4957,1018.86,910.971,174.504,853.989,770.276,231.74,815.972,750.794,585.615,1011.15,896.127,466.446,850.121,760.112,408.514,813.873,723.517,333.439,1258.72,1222.85,146.447,647.314,23.0055,473.767,829.036,29.6492,174.726,593.466,-25.0288,542.461,748.721,-14.0237,588.437,-355.96,1444.26,476.542,-420.138,1497.52,684.795,-30.3214,927.592,450.793,-7.80649,799.215,278.123,-532.376,961.811,245.092,-282.221,891.749,637.108,-121.965,1276.21,422.781,-492.28,1291.15,530.062,-236.735,1419.21,386.235,-311.237,1479.82,682.712,-390.007,1230.76,391.682,-20.2084,784.746,254.666,-214.328,907.545,694.176,164.867,17.4873,690.367,265.936,-24.7002,235.105,103.553,23.2519,229.895,205.392,-25.555
3,0,342.981,969.453,1502.79,463.85,976.007,1445.72,460.968,1097.98,1420.55,326.632,1111.19,1481.88,155.756,1107.36,1279.97,506.36,1112.04,1267.92,53.4472,1018.87,910.982,174.511,853.966,770.305,231.744,815.971,750.814,585.632,1011.14,896.051,466.387,850.274,760.256,408.512,813.874,723.515,333.439,1258.72,1222.85,146.454,647.288,23.0438,473.754,829.049,29.6489,174.734,593.478,-25.0271,542.449,748.727,-13.9971,588.217,-355.603,1444.31,476.363,-419.827,1497.59,684.231,-29.9634,927.973,449.777,-7.70326,800.373,277.872,-532.116,962.315,244.696,-282.053,892.046,637.877,-122.18,1276.46,423.183,-492.42,1291.25,529.908,-236.305,1419.26,386.088,-311.083,1479.76,682.528,-389.967,1230.49,390.866,-20.3842,785.599,254.612,-214.129,907.684,694.159,164.861,17.4639,690.362,265.936,-24.7078,235.147,103.54,23.2986,229.895,205.392,-25.5546
4,0,342.98,969.415,1502.78,463.859,975.995,1445.67,460.938,1097.95,1420.56,326.607,1111.16,1481.9,155.736,1107.35,1279.95,506.353,1112.05,1267.91,53.4723,1018.84,911.003,174.521,853.956,770.281,231.733,815.97,750.807,585.583,1011.14,896.03,466.469,850.135,760.118,408.514,813.873,723.517,333.409,1258.76,1222.83,146.471,647.294,23.0838,473.766,829.037,29.6484,174.727,593.486,-25.0401,542.454,748.725,-13.9904,587.982,-354.9,1444.39,476.265,-419.31,1497.72,683.945,-29.5307,928.505,449.34,-7.5206,801.424,277.826,-532.243,962.856,244.177,-282.284,892.37,638.778,-122.449,1276.72,423.785,-492.664,1291.44,529.259,-235.829,1419.52,385.74,-310.509,1480.19,682.343,-389.951,1230.25,390.392,-20.4983,786.688,254.25,-214.298,907.903,694.174,164.867,17.4862,690.361,265.937,-24.708,235.157,103.531,23.3057,229.927,205.403,-25.5964
5,0,342.93,969.364,1502.73,463.842,975.948,1445.67,460.945,1097.94,1420.53,326.592,1111.19,1481.92,155.743,1107.38,1279.95,506.336,1112.07,1267.9,53.4854,1018.85,910.999,174.504,853.988,770.276,231.72,815.984,750.79,585.582,1011.14,896.03,466.404,850.112,760.194,408.514,813.873,723.517,333.408,1258.76,1222.83,146.457,647.291,23.063,473.767,829.036,29.6494,174.717,593.462,-25.0208,542.468,748.721,-14.0012,587.78,-354.281,1444.5,476.196,-418.95,1497.72,684.08,-29.1891,929.335,448.975,-7.38784,802.608,277.891,-532.762,963.445,243.451,-282.984,892.845,640.003,-122.603,1277.01,424.504,-493.009,1291.61,528.615,-235.168,1419.41,385.551,-310.359,1480.18,682.237,-389.876,1229.97,390.309,-20.5598,787.737,253.683,-214.829,908.147,694.173,164.877,17.4703,690.362,265.936,-24.7078,235.193,103.539,23.2831,229.897,205.393,-25.5573
6,0,342.978,969.37,1502.73,463.876,975.924,1445.64,460.966,1097.9,1420.54,326.628,1111.1,1481.9,155.727,1107.39,1279.95,506.352,1112.05,1267.91,53.4735,1018.84,911.003,174.471,853.979,770.276,231.744,815.974,750.812,585.603,1011.14,896.042,466.469,850.13,760.117,408.531,813.86,723.512,333.389,1258.73,1222.82,146.449,647.317,23.0272,473.771,829.055,29.6145,174.728,593.468,-25.0276,542.449,748.724,-13.9894,587.501,-353.622,1444.67,476.08,-418.506,1497.76,684.653,-29.2143,929.871,449.092,-7.07726,803.853,277.969,-533.649,964.247,242.83,-283.995,893.295,640.968,-122.727,1277.28,425.329,-493.439,1291.77,528.096,-234.743,1419.29,385.181,-310.159,1480.14,682.19,-389.767,1229.68,390.57,-20.6529,788.709,252.865,-215.744,908.373,694.159,164.861,17.4635,690.362,265.936,-24.7078,235.11,103.516,23.1918,229.914,205.407,-25.5292
7,0,342.953,969.323,1502.73,463.874,975.913,1445.61,460.943,1097.87,1420.52,326.601,1111.06,1481.89,155.719,1107.35,1279.94,506.337,1112.07,1267.9,53.4547,1018.87,911.006,174.467,853.951,770.28,231.722,815.935,750.825,585.632,1011.14,896.049,466.468,850.134,760.115,408.514,813.873,723.517,333.365,1258.68,1222.8,146.446,647.314,23.0092,473.766,829.038,29.6458,174.722,593.458,-25.015,542.437,748.729,-14.0115,587.281,-352.879,1444.68,475.828,-418.03,1497.95,685.511,-29.3302,930.361,449.613,-6.73716,805.373,278.379,-534.702,964.906,241.886,-285.364,893.785,642.451,-122.95,1277.63,426.349,-494.152,1292.04,527.812,-233.999,1419.15,384.236,-309.983,1480.07,682.082,-389.723,1229.43,390.751,-20.676,789.694,251.928,-217.244,908.63,694.158,164.861,17.4634,690.361,265.943,-24.6863,235.196,103.482,23.2867,229.894,205.376,-25.5848
8,0,342.965,969.296,1502.73,463.874,975.914,1445.61,460.943,1097.87,1420.52,326.596,1111.05,1481.9,155.699,1107.37,1279.92,506.315,1112.07,1267.89,53.4671,1018.83,910.982,174.478,853.951,770.293,231.728,815.931,750.846,585.574,1011.18,896.015,466.467,850.133,760.116,408.512,813.874,723.514,333.351,1258.73,1222.79,146.446,647.314,23.0093,473.767,829.036,29.6505,174.724,593.42,-24.9895,542.456,748.737,-13.9735,587.032,-352.009,1444.84,475.521,-417.415,1498.07,686.723,-29.5456,931.056,450.518,-6.19019,806.635,279.073,-536.017,965.427,240.963,-287.079,894.135,643.552,-123.227,1278.1,427.544,-494.811,1292.44,527.764,-233.301,1419.09,383.999,-309.744,1479.76,681.912,-389.702,1229.15,391.213,-20.422,790.677,250.596,-218.712,908.764,694.171,164.873,17.4747,690.384,265.945,-24.7025,235.24,103.491,23.2448,229.894,205.375,-25.5874
9,0,342.957,969.303,1502.73,463.878,975.914,1445.62,460.942,1097.86,1420.52,326.562,1111.12,1481.92,155.702,1107.36,1279.94,506.313,1112.08,1267.9,53.4783,1018.86,910.932,174.471,853.974,770.268,231.714,815.925,750.825,585.598,1011.14,896.032,466.466,850.139,760.133,408.512,813.874,723.514,333.365,1258.68,1222.8,146.461,647.315,23.0287,473.754,829.049,29.6492,174.735,593.441,-24.9992,542.462,748.737,-13.9753,586.657,-351.381,1445.16,475.297,-416.884,1498.03,688.187,-29.91,931.633,451.785,-5.77354,807.831,279.247,-538.076,966.845,239.768,-289.341,894.821,644.782,-123.476,1278.5,428.983,-495.573,1292.92,526.707,-232.886,1419.33,383.63,-309.118,1479.88,681.755,-389.658,1228.92,391.788,-19.173,792.888,249.228,-220.759,909.136,694.178,164.861,17.4993,690.384,265.952,-24.6818,235.241,103.51,23.2757,229.914,205.391,-25.5616
