Trajectories
100
,,Patient 3:Tempe_D,,,Patient 3:Tempe_G,,,Patient 3:AR_Tete_G,,,Patient 3:AR_Tete_D,,,Patient 3:epaule_D,,,Patient 3:epaule_G,,,Patient 3:coude_D,,,Patient 3:poignet_D,,,Patient 3:majeur_D,,,Patient 3:coude_G,,,Patient 3:poignet_G,,,Patient 3:majeur_G,,,Patient 3:entre_homoplate,,,Patient 3:cheville_D,,,Patient 3:cheville_G,,,Patient 3:orteil_D,,,Patient 3:orteil_G,,,Patient 3:2AR_Tete_D,,,Patient 3:2AR_Tete_G,,,Patient 3:2coude_D,,,Patient 3:2poignet_D,,,Patient 3:2coude_G,,,Patient 3:2poignet_G,,,Patient 3:2epaule_D,,,Patient 3:2epaule_G,,,Patient 3:2Tempe_D,,,Patient 3:2Temps_G,,,Patient 3:2entre_homoplate,,,Patient 3:2majeur_D,,,Patient 3:2majeur_G,,,Patient 3:2cheville_D,,,Patient 3:2orteil_D,,,Patient 3:2cheville_G,,,Patient 3:2orteil_G,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
10,0,258.354,990.377,1399.02,382.184,1019.31,1385.83,349.508,1156.48,1427.58,227.92,1122.07,1438.45,112.602,1130.17,1256.45,401.803,1196.18,1258.79,-32.4676,1149.83,971.004,-62.1637,1122.71,754.989,-53.1358,1090.87,714.17,519.168,1262.67,945.073,516.583,1239.35,736.13,507.839,1213.05,684.832,235.964,1299.73,1217.37,119.073,1174.03,45.7969,320.222,1218.11,43.8508,144.285,1040.11,-22.1633,357.699,1093.66,-28.4896,803.23,-286.407,1359.79,668.311,-331.546,1360.4,904.576,-134.609,939.537,779.516,-85.4607,732.801,493.283,-313.316,944.119,538.501,-165.102,750.197,826.251,-198.609,1218.76,590.479,-320.739,1226.43,767.559,-154.13,1435.76,641.316,-213.624,1440.16,756.99,-393.845,1165.27,722.216,-76.1942,709.265,570.784,-123.039,730.713,806.635,-240.146,37.7989,775.562,-117.219,-27.391,607.668,-302.812,40.194,558.206,-191.106,-25.3601
11,0,257.371,991.268,1400.64,381.319,1020.2,1387.44,348.658,1157.62,1428.25,226.967,1123.33,1438.89,111.697,1130.94,1256.85,401.401,1196.04,1258.84,-34.15,1152.64,971.923,-62.704,1125.68,755.173,-53.4952,1093.43,714.788,519.523,1265.59,946.146,518.448,1246.25,736.506,510.795,1220.78,684.575,235.773,1299.72,1216.95,119.104,1173.96,45.7896,319.845,1217.97,43.8521,144.291,1040.11,-22.1794,357.712,1093.59,-28.5686,802.623,-288.043,1359.48,666.923,-329.983,1360.24,905.227,-136.368,939.542,781.554,-86.4531,732.625,492.618,-311.255,944.277,539.503,-163.616,750.177,826.453,-199.938,1218.71,589.561,-319.365,1226.37,768.634,-152.347,1435.95,642.37,-211.814,1440.33,755.107,-394.253,1165.11,724.266,-76.9007,708.753,572.067,-121.859,730.884,806.644,-240.212,37.8496,775.553,-117.228,-27.3533,607.697,-302.797,40.1548,558.238,-191.119,-25.4008
12,0,256.567,992.246,1402.05,380.466,1020.87,1388.92,347.886,1158.62,1428.67,226.221,1124.65,1439.38,110.776,1131.64,1257.1,401.009,1195.91,1258.85,-35.5674,1155.24,972.37,-63.1337,1128.05,755.759,-53.4825,1096.32,714.864,519.882,1268.28,946.947,520.487,1252.13,737.105,513.499,1228.07,684.605,235.595,1299.71,1216.51,119.102,1173.92,45.7293,319.466,1217.89,44.0728,144.274,1040.13,-22.1836,357.671,1093.57,-28.5896,802.073,-289.715,1359.43,665.456,-328.897,1360.75,906.514,-138.684,939.433,783.069,-87.2845,732.495,491.678,-308.942,944.113,540.297,-161.758,750.43,826.841,-200.96,1218.5,588.618,-317.934,1226.31,769.603,-150.502,1435.96,643.319,-209.941,1440.31,753.517,-394.628,1165.39,725.917,-77.161,708.809,573.484,-120.704,730.96,806.713,-240.213,37.831,775.575,-117.246,-27.3513,607.68,-302.757,40.1523,558.263,-191.089,-25.4067
13,0,255.538,993.396,1403.56,379.357,1021.64,1390.35,347.214,1159.62,1429.11,225.256,1126.04,1439.9,110.003,1132.39,1257.27,400.605,1195.91,1258.93,-36.5614,1157.45,972.85,-63.209,1130.54,755.882,-53.0946,1098.81,715.175,519.928,1270.8,947.885,522.589,1257.8,738.013,516.053,1234.53,684.908,235.352,1299.89,1216.11,119.099,1173.85,45.7403,319.233,1217.83,44.3714,144.272,1040.13,-22.2008,357.669,1093.57,-28.5893,801.388,-291.278,1359.21,664.007,-327.832,1360.43,907.294,-140.644,939.38,784.934,-88.2104,732.308,490.864,-306.773,944.116,541.248,-160.269,750.403,827.229,-202.175,1218.51,587.635,-316.489,1226.53,770.682,-149.043,1435.95,644.378,-208.453,1440.28,751.852,-395.131,1165.39,727.454,-77.1112,708.946,575.016,-119.385,730.945,806.7,-240.294,37.8549,775.58,-117.238,-27.3765,607.653,-302.698,40.1448,558.264,-191.09,-25.4027
14,0,254.406,994.514,1404.9,378.48,1022.35,1391.87,346.22,1160.73,1429.39,224.33,1127.33,1440.29,109.335,1133.07,1257.44,400.254,1195.97,1259.1,-37.4165,1159.68,972.952,-63.1984,1132.76,755.972,-52.5139,1101.14,715.202,520.22,1272.68,948.779,524.507,1262.77,739.018,518.328,1240.75,685.183,235.148,1299.98,1215.62,119.089,1173.84,45.6954,319.463,1217.73,44.3867,144.272,1040.13,-22.1881,357.659,1093.57,-28.6231,800.73,-292.799,1359.15,662.671,-326.704,1360.96,908.357,-142.627,939.465,786.403,-88.771,732.428,490.088,-304.712,944.266,542.359,-158.561,750.448,827.343,-203.269,1218.63,586.692,-314.971,1226.49,771.496,-147.622,1435.86,645.172,-207.004,1440.16,750.25,-395.388,1165.57,729.129,-77.6572,708.722,576.18,-118.216,730.984,806.686,-240.338,37.8657,775.579,-117.238,-27.3779,607.633,-302.702,40.1656,558.26,-191.103,-25.4235
15,0,253.227,995.513,1406.23,377.319,1023.02,1393.09,345.545,1161.63,1429.86,223.558,1128.79,1440.65,108.463,1133.85,1257.74,399.78,1196.17,1259.26,-38.1138,1161.64,973.163,-62.7111,1134.76,755.842,-51.6067,1103.14,715.035,520.518,1274.53,949.801,526.443,1267.45,739.944,520.28,1246.1,685.51,234.933,1299.96,1215.05,119.051,1173.83,45.7033,319.831,1217.52,44.1394,144.244,1040.13,-22.167,357.663,1093.54,-28.6695,799.979,-294.11,1359.1,661.44,-325.858,1360.66,909.313,-144.685,939.574,787.975,-89.8691,732.322,489.346,-302.49,944.164,543.12,-157.236,750.451,827.723,-204.375,1218.69,585.777,-313.623,1226.56,772.622,-146.226,1435.83,646.278,-205.58,1440.11,748.507,-395.781,1165.66,731.037,-77.1484,708.427,577.656,-116.977,731.109,806.729,-240.398,37.9248,775.592,-117.246,-27.3091,607.669,-302.678,40.1179,558.268,-191.087,-25.4026
16,0,251.983,996.772,1407.58,376.277,1023.72,1394.62,344.612,1162.71,1430.14,222.645,1130.33,1441.07,107.854,1134.44,1257.89,399.32,1196.41,1259.48,-38.2242,1163.34,973.064,-61.8378,1136.56,755.525,-50.3149,1105.19,714.601,520.718,1275.84,950.433,528.439,1271.24,740.677,522.061,1251.1,685.81,234.635,1300.07,1214.48,119.05,1173.78,45.7043,319.759,1217.22,44.3348,144.253,1040.14,-22.187,357.662,1093.54,-28.7097,799.553,-295.264,1359.03,660.365,-326.084,1362.12,910.141,-146.631,939.41,789.493,-90.8755,732.278,488.581,-300.511,944.257,544.152,-155.645,750.712,827.828,-205.471,1218.54,585.015,-312.196,1226.73,773.247,-145.097,1435.98,646.883,-204.423,1440.24,746.714,-396.076,1165.86,732.913,-77.2089,708.324,578.778,-116.176,731.08,806.775,-240.44,37.8874,775.593,-117.247,-27.3056,607.682,-302.663,40.0996,558.272,-191.08,-25.4054
17,0,250.664,998.075,1408.74,375.313,1024.32,1395.65,343.802,1163.64,1430.65,221.585,1131.83,1441.54,107.167,1135.12,1257.96,398.84,1196.86,1259.65,-38.381,1164.83,972.808,-61.0039,1138.17,754.956,-48.9311,1106.9,714.117,520.804,1276.81,951.015,530.332,1274.75,741.685,523.672,1255.57,686.044,234.299,1300.22,1214.02,119.015,1173.78,45.7253,319.671,1217.03,44.3282,144.236,1040.14,-22.1574,357.651,1093.54,-28.7129,798.753,-296.612,1358.94,659.379,-324.228,1361.14,910.948,-148.387,939.565,791.091,-91.6206,732.33,487.972,-298.368,944.214,544.876,-154.025,750.677,828.067,-206.566,1218.48,584.206,-310.803,1226.78,774.038,-143.828,1436.04,647.654,-203.125,1440.27,745.052,-396.564,1165.8,734.456,-77.2961,708.279,580.237,-114.983,731.114,806.775,-240.488,37.894,775.593,-117.246,-27.3071,607.627,-302.634,40.1143,558.286,-191.043,-25.4257
18,0,249.466,999.407,1409.93,373.823,1025.23,1396.98,343.031,1165.07,1431.05,220.908,1133.51,1441.92,106.526,1135.57,1257.92,398.26,1197.33,1259.81,-38.079,1165.86,972.379,-59.7294,1139.53,754.421,-47.3268,1108.5,713.469,520.82,1277.48,951.623,532.088,1277.41,742.408,524.918,1259.48,686.412,234.052,1300.59,1213.51,118.93,1173.81,45.7385,319.61,1216.86,44.2447,144.195,1040.16,-22.1592,357.65,1093.54,-28.7122,798.085,-297.42,1358.69,657.968,-323.063,1361.31,911.754,-150.401,939.382,792.371,-92.3429,731.979,487.419,-296.397,944.074,545.798,-152.746,750.58,828.531,-207.678,1218.45,583.337,-309.454,1226.91,774.85,-142.785,1435.94,648.445,-202.054,1440.15,743.352,-396.736,1165.98,735.693,-79.2324,708.207,581.748,-114.163,730.917,806.801,-240.542,37.9468,775.596,-117.257,-27.3384,607.622,-302.548,40.098,558.306,-191.051,-25.4478
19,0,247.975,1000.75,1411.09,372.933,1026.08,1398.12,342.292,1166.04,1431.26,219.954,1135.13,1442.25,105.866,1136.05,1257.84,397.817,1197.72,1259.99,-37.4744,1166.72,971.703,-58.3309,1140.66,753.64,-45.57,1109.81,712.559,520.836,1277.83,952.047,533.665,1279.71,743.046,526.431,1263.02,686.539,233.696,1300.89,1212.96,118.89,1173.79,45.7422,319.508,1216.68,44.2152,144.188,1040.16,-22.1439,357.663,1093.51,-28.7557,797.044,-298.167,1358.59,657.273,-322.542,1361.64,912.677,-152.51,939.395,794.084,-93.4431,732.212,486.791,-294.24,944.266,546.801,-151.483,750.626,828.526,-208.668,1218.48,582.671,-308.226,1226.89,775.604,-141.62,1435.81,649.18,-200.862,1439.99,741.91,-396.987,1165.93,736.97,-79.5423,708.164,582.859,-112.979,730.782,806.768,-240.554,37.9546,775.592,-117.247,-27.3087,607.629,-302.574,40.0649,558.323,-191.051,-25.4686
20,0,246.636,1002.01,1412.24,371.418,1027,1399.49,341.383,1166.91,1431.63,218.974,1136.66,1442.46,105.303,1136.6,1257.73,397.38,1198.1,1260.09,-36.8457,1167.21,970.94,-56.6065,1141.48,752.715,-43.2025,1110.93,711.543,520.888,1277.99,952.345,535.299,1281.71,743.636,527.686,1265.94,686.496,233.203,1301.14,1212.36,118.824,1173.8,45.7773,319.572,1216.6,44.0146,144.186,1040.16,-22.1475,357.668,1093.53,-28.8228,796.614,-299.243,1358.58,656.512,-321.573,1361.03,913.504,-154.317,939.326,795.508,-94.3252,732.113,486.116,-291.909,944.177,547.636,-149.889,750.461,828.658,-209.764,1218.46,581.883,-306.918,1226.99,776.162,-140.867,1435.85,649.718,-200.08,1440.01,740.37,-397.152,1166.03,738.704,-80.191,708.007,584.086,-112.01,730.902,806.798,-240.596,37.9828,775.645,-117.24,-27.3038,607.611,-302.529,40.0496,558.331,-191.029,-25.4563
21,0,245.275,1003.52,1413.38,370.05,1028,1400.42,340.708,1168.28,1432,218.093,1138.4,1442.85,104.852,1137.15,1257.56,396.912,1198.77,1260.15,-35.9316,1167.46,969.683,-54.7898,1142.13,751.604,-40.968,1111.74,710.347,520.806,1277.88,952.498,536.615,1283.26,744.09,528.845,1268.42,686.513,232.911,1301.32,1211.88,118.775,1173.8,45.8055,319.5,1216.45,44.007,144.171,1040.17,-22.144,357.641,1093.52,-28.8135,796.307,-300.073,1358.58,655.323,-321.046,1361.67,914.313,-156.222,939.44,796.987,-95.0941,732.269,485.408,-290.348,944.598,548.558,-148.727,750.468,828.909,-210.633,1218.33,581.099,-305.597,1227.13,776.545,-140.151,1435.91,650.081,-199.336,1440.04,738.624,-397.547,1166.05,740.338,-80.5799,707.5,585.352,-110.983,730.598,806.8,-240.662,38.0033,775.652,-117.244,-27.3405,607.602,-302.507,40.0815,558.396,-191.019,-25.4196
22,0,243.942,1004.93,1414.32,368.801,1028.67,1401.85,339.93,1169.37,1432.12,217.103,1140.08,1443.25,104.334,1137.66,1257.38,396.53,1199.37,1260.16,-34.7476,1167.55,968.76,-52.7581,1142.4,750.429,-38.571,1112.34,708.995,520.64,1277.66,952.463,537.912,1284.15,744.359,529.814,1270.38,686.207,232.539,1301.59,1211.15,118.688,1173.8,45.7949,319.433,1216.34,43.9804,144.174,1040.17,-22.164,357.63,1093.53,-28.846,795.409,-300.59,1358.38,654.679,-320.53,1361.66,914.983,-157.999,939.187,798.505,-95.7699,732.264,484.927,-288.083,944.559,549.558,-147.394,750.293,829.045,-211.775,1218.43,580.45,-304.303,1227.13,776.989,-139.356,1435.72,650.505,-198.513,1439.83,737.085,-397.762,1166.08,742.252,-78.3218,707.67,586.446,-110.207,730.57,806.828,-240.659,37.9812,775.666,-117.25,-27.2932,607.624,-302.476,40.0059,558.321,-191.038,-25.4855
23,0,242.437,1006.48,1415.58,367.481,1029.64,1402.8,338.984,1170.53,1432.62,216.253,1142.04,1443.53,103.786,1138.2,1257.21,396.164,1199.9,1260.18,-33.2868,1167.26,967.469,-50.3288,1142.6,749.122,-35.8064,1112.63,707.437,520.53,1277.3,952.417,539.068,1284.83,744.576,530.947,1271.68,685.941,232.045,1301.96,1210.51,118.633,1173.79,45.8344,319.349,1216.2,43.9597,144.145,1040.17,-22.1734,357.634,1093.49,-28.7978,794.94,-301.579,1358.53,654.341,-319.454,1361.22,915.636,-159.799,939.164,799.653,-96.6985,732.197,484.447,-286.001,944.439,550.222,-146.074,750.147,829.107,-212.716,1218.37,579.901,-303.153,1227.28,777.533,-138.606,1435.85,651.028,-197.735,1439.93,735.625,-398.008,1166.3,743.697,-78.7218,707.657,587.802,-109.198,730.612,806.816,-240.705,37.9916,775.667,-117.251,-27.2898,607.596,-302.469,40.0047,558.318,-191.038,-25.4889
24,0,241.105,1007.98,1416.59,366.137,1030.46,1404.12,338.369,1171.69,1432.94,215.313,1143.86,1443.67,103.236,1138.68,1256.92,395.66,1200.63,1260.16,-31.7289,1166.71,966.084,-47.8962,1142.19,747.605,-32.9563,1112.61,705.878,520.413,1276.83,952.218,540.045,1284.99,744.63,531.821,1272.64,685.753,231.638,1302.38,1209.99,118.561,1173.74,45.867,319.267,1216.16,43.9532,144.134,1040.14,-22.1717,357.653,1093.54,-28.841,794.405,-302.048,1358.43,653.173,-319.47,1361.83,916.131,-161.488,939.187,800.984,-97.6885,732.056,483.671,-284.18,944.536,551.179,-144.798,750.225,829.371,-213.68,1218.28,579.291,-301.943,1227.34,778.095,-138.014,1435.84,651.57,-197.115,1439.9,734.293,-398.093,1166.26,744.985,-79.2456,707.714,588.997,-108.429,730.449,806.834,-240.722,37.9858,775.667,-117.251,-27.2909,607.626,-302.422,40.027,558.381,-191.03,-25.4626
25,0,239.626,1009.66,1417.74,364.884,1031.59,1405.32,337.573,1173.16,1433.01,214.346,1145.77,1443.92,102.817,1139.09,1256.66,395.157,1201.41,1260.08,-29.875,1165.83,964.62,-45.1784,1141.72,746.182,-29.8252,1112.31,704.376,520.33,1276.1,951.821,540.943,1284.78,744.503,532.395,1272.97,685.359,231.209,1302.78,1209.46,118.484,1173.74,45.8941,319.227,1216.05,43.9242,144.119,1040.13,-22.1655,357.63,1093.53,-28.848,793.897,-302.442,1358.34,652.374,-318.466,1361.59,916.862,-163.342,938.98,802.106,-98.2155,732.029,483.184,-282.147,944.38,552.039,-143.525,750.424,829.431,-214.648,1218.24,578.562,-300.692,1227.33,778.451,-137.473,1435.79,651.906,-196.545,1439.83,732.73,-398.246,1166.45,745.957,-81.8861,707.429,589.978,-107.513,730.506,806.835,-240.781,38,775.711,-117.279,-27.3013,607.636,-302.428,39.9537,558.442,-191.028,-25.3837
