Trajectories
100
,,D10:Tempe_D,,,D10:Tempe_G,,,D10:AR_Tete_G,,,D10:AR_Tete_D,,,D10:epaule_D,,,D10:epaule_G,,,D10:coude_D,,,D10:poignet_D,,,D10:majeur_D,,,D10:coude_G,,,D10:poignet_G,,,D10:majeur_G,,,D10:entre_homoplate,,,D10:cheville_D,,,D10:cheville_G,,,D10:orteil_D,,,D10:orteil_G,,,D10:2AR_Tete_D,,,D10:2AR_Tete_G,,,D10:2coude_D,,,D10:2poignet_D,,,D10:2coude_G,,,D10:2poignet_G,,,D10:2epaule_D,,,D10:2epaule_G,,,D10:2Tempe_D,,,D10:2Temps_G,,,D10:2entre_homoplate,,,D10:2majeur_D,,,D10:2majeur_G,,,D10:2cheville_D,,,D10:2orteil_D,,,D10:2cheville_G,,,D10:2orteil_G,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,246.567,809.443,1558.81,376.577,812.506,1572.18,363.5,934.26,1504.14,247.466,922.661,1494.69,155.362,856.199,1344.93,478.257,900.542,1341.03,-54.3306,904.331,1107.25,101.751,862.35,936.324,139.105,862.955,961.36,661.708,962.228,1077.84,501.856,914.338,917.816,470.742,903.297,947.924,296.11,989.944,1300.48,195.801,885.329,56.9976,405.134,918.644,52.0073,188.516,735.462,-27.3603,461.244,779.319,-29.4058,496.559,-112.573,1714.19,371.443,-174.198,1686.26,754.693,-75.0721,1141.67,586.246,128.922,1124.33,170.19,-168.277,1139.74,175.837,-47.6988,898.749,633.352,-131.36,1490.34,285.179,-165.557,1504.79,427.617,20.2697,1703.55,321.183,-18.5038,1687.35,475.949,-289.495,1434.73,546.948,172.82,1154.93,206.273,0.581206,844.668,624.181,-114.811,56.8791,656.149,39.7573,-22.92,298.739,-168.945,58.0459,233.161,-24.0045,-16.2372
2,0,246.518,809.38,1558.76,376.527,812.291,1572.14,363.582,934.336,1504.24,247.485,922.651,1494.68,155.363,856.192,1344.94,478.301,900.56,1341.04,-54.2976,904.355,1107.26,101.796,862.253,936.344,139.116,862.861,961.378,661.72,962.266,1077.84,501.856,914.338,917.816,470.768,903.266,947.875,296.152,989.981,1300.47,195.793,885.354,56.9602,405.118,918.699,51.9831,188.549,735.45,-27.3311,461.199,779.326,-29.4782,496.354,-114.519,1714.55,370.643,-175.011,1686.14,752.668,-78.0785,1139.4,589.799,129.054,1102.76,170.083,-168.661,1139.35,175.643,-48.2001,898.375,633.136,-130.93,1490.44,284.828,-165.716,1504.55,427.786,19.3937,1704.87,321.64,-18.7953,1688.95,475.697,-289.5,1434.68,550.713,175.046,1128.71,206.105,0.424361,844.404,624.213,-114.834,56.8445,656.152,39.773,-22.9463,298.768,-168.92,58.0683,233.144,-23.999,-16.308
3,0,246.5,809.338,1558.72,376.479,812.184,1572.12,363.641,934.268,1504.28,247.508,922.674,1494.76,155.41,856.279,1345,478.309,900.584,1341.04,-54.2889,904.323,1107.24,101.842,862.158,936.384,139.167,862.793,961.343,661.722,962.268,1077.85,501.845,914.342,917.79,470.798,903.255,947.882,296.153,989.981,1300.47,195.83,885.371,56.9844,405.118,918.706,51.9954,188.539,735.466,-27.3579,461.238,779.341,-29.4304,496.07,-116.245,1714.62,370.065,-175.803,1686.22,750.797,-80.6296,1136.44,593.736,127.834,1081.43,170.043,-168.943,1138.96,175.528,-48.4342,898.14,632.888,-130.404,1490.49,284.396,-165.798,1504.3,429.311,17.6658,1706.92,322.059,-19.1486,1690.62,475.462,-289.47,1434.69,554.972,175.67,1102.98,205.873,0.156297,844.095,624.208,-114.835,56.8375,656.138,39.7612,-22.9501,298.824,-168.902,58.0711,233.173,-24.0251,-16.2694
4,0,246.495,809.24,1558.67,376.413,812.007,1572.06,363.61,934.133,1504.37,247.574,922.647,1494.78,155.417,856.312,1344.95,478.326,900.643,1341.04,-54.2606,904.285,1107.22,101.875,862.146,936.317,139.187,862.754,961.349,661.735,962.18,1077.86,501.843,914.345,917.787,470.827,903.235,947.895,296.152,989.981,1300.47,195.779,885.328,56.9708,405.098,918.732,51.9905,188.549,735.45,-27.3318,461.219,779.319,-29.4481,496.194,-118.424,1714.67,369.468,-176.545,1686.16,749.333,-83.257,1134.03,598.971,125.93,1060.67,170.076,-169.22,1138.52,175.315,-48.4691,897.615,632.679,-129.948,1490.43,283.951,-165.794,1504.06,430.186,16.4491,1708.86,322.834,-19.4751,1692.25,475.244,-289.392,1434.76,559.726,175.85,1077.09,205.686,-0.133314,843.75,624.217,-114.828,56.8439,656.148,39.7572,-22.9205,298.856,-168.877,58.0886,233.195,-24.0105,-16.2959
5,0,246.493,809.156,1558.62,376.383,811.924,1572.03,363.68,934.097,1504.49,247.564,922.624,1494.83,155.398,856.308,1344.99,478.337,900.679,1341.03,-54.248,904.226,1107.23,101.89,862.069,936.308,139.242,862.634,961.365,661.786,962.096,1077.86,501.855,914.338,917.812,470.829,903.234,947.897,296.185,990.035,1300.46,195.764,885.332,57.0454,405.138,918.731,51.9998,188.529,735.443,-27.3557,461.224,779.345,-29.4686,496.257,-120.296,1714.84,368.696,-177.337,1686.05,747.375,-85.1341,1130.85,604.003,123.213,1040.62,169.977,-169.439,1138.16,175.27,-49.1319,897.286,632.398,-129.416,1490.14,283.52,-165.833,1503.83,431.032,15.0961,1710.39,323.505,-19.8647,1693.9,475.057,-289.254,1434.81,564.999,174.538,1052.31,205.601,-0.490959,843.157,624.205,-114.833,56.834,656.156,39.7386,-22.9157,298.874,-168.868,58.0947,233.185,-23.982,-16.2509
6,0,246.416,809.048,1558.55,376.343,811.787,1572,363.665,934.002,1504.53,247.598,922.661,1494.88,155.408,856.328,1344.98,478.341,900.687,1341.04,-54.2266,904.117,1107.23,101.893,861.972,936.315,139.252,862.535,961.347,661.812,961.967,1077.92,501.827,914.267,917.819,470.759,903.195,947.871,296.175,990.04,1300.44,195.764,885.332,57.0495,405.098,918.765,52.0213,188.561,735.43,-27.3278,461.21,779.349,-29.4821,495.862,-122.318,1715.11,368.231,-178.039,1685.87,745.392,-87.0962,1127.64,609.446,119.905,1021.46,169.769,-169.788,1137.83,175.193,-49.4941,896.825,632.116,-128.532,1489.82,283.009,-165.906,1503.66,432.172,13.5403,1712.47,324.136,-20.2978,1695.59,474.91,-289.133,1434.89,570.087,172.058,1027.76,205.535,-0.955044,842.73,624.263,-114.872,56.7832,656.158,39.7438,-22.9126,298.985,-168.847,58.2171,233.196,-24.0029,-16.2786
7,0,246.419,808.945,1558.47,376.321,811.637,1571.94,363.723,933.946,1504.65,247.612,922.636,1494.93,155.439,856.346,1345.01,478.336,900.735,1341.04,-54.1848,904.053,1107.21,101.943,861.927,936.298,139.302,862.487,961.355,661.87,961.858,1077.95,501.807,914.261,917.833,470.842,903.207,947.965,296.178,990.134,1300.47,195.765,885.328,57.0335,405.102,918.763,52.0118,188.547,735.445,-27.3431,461.22,779.348,-29.4338,496.032,-124.303,1715.16,367.692,-178.956,1685.72,743.575,-88.8325,1124.63,615.077,115.643,1003.58,169.798,-169.984,1137.47,175.393,-49.8979,896.377,631.719,-127.299,1489.3,282.494,-165.861,1503.45,433.13,12.1186,1714.06,324.587,-20.8526,1697.37,474.763,-288.925,1435.05,575.535,168.592,1004.54,205.492,-1.28696,842.353,624.249,-114.921,56.777,656.178,39.7331,-22.8789,298.902,-168.885,58.0877,233.185,-23.9837,-16.2482
8,0,246.431,808.876,1558.37,376.282,811.508,1571.88,363.702,933.914,1504.7,247.632,922.58,1494.99,155.462,856.355,1344.97,478.319,900.805,1341.07,-54.2005,903.941,1107.18,102.001,861.84,936.247,139.333,862.441,961.336,661.948,961.76,1077.96,501.871,914.119,917.93,470.741,903.1,947.989,296.178,990.138,1300.47,195.764,885.332,57.0467,405.101,918.767,52.0244,188.54,735.453,-27.3859,461.237,779.311,-29.4615,495.938,-126.057,1715.14,367.086,-179.55,1685.46,741.597,-90.4581,1121.57,620.993,110.65,986.474,169.735,-170.2,1137.18,175.447,-50.4633,896.019,631.483,-126.024,1488.88,282.065,-165.868,1503.14,433.766,10.8322,1715.93,325.458,-21.3185,1698.99,474.777,-288.716,1435.15,581.24,163.858,982.363,205.399,-1.78492,841.946,624.267,-114.945,56.7239,656.144,39.7271,-22.8667,298.99,-168.875,58.1799,233.19,-24.0118,-16.2414
9,0,246.409,808.732,1558.31,376.302,811.352,1571.81,363.713,933.851,1504.74,247.603,922.586,1495.08,155.542,856.34,1344.99,478.317,900.804,1341.07,-54.1674,903.879,1107.16,102.043,861.838,936.246,139.356,862.396,961.355,662.016,961.657,1078.01,501.87,914.027,917.944,471.047,902.492,948.495,296.172,990.171,1300.46,195.764,885.332,57.0478,405.103,918.768,52.0244,188.536,735.462,-27.3721,461.233,779.317,-29.4556,496.037,-127.99,1715.17,366.685,-180.301,1685.28,739.73,-91.7053,1118.54,626.704,105.198,969.994,169.644,-170.558,1136.85,175.466,-50.9473,895.707,631.096,-124.689,1488.36,281.545,-165.774,1502.88,435.074,9.18812,1717.69,325.969,-22.0131,1700.85,474.803,-288.441,1435.33,586.814,158.126,961.089,205.334,-2.31731,841.569,624.286,-114.966,56.7289,656.135,39.7151,-22.8374,299.047,-168.928,58.1809,233.173,-24.0021,-16.3018
