Trajectories
100
,,D11:Tempe_D,,,D11:Tempe_G,,,D11:AR_Tete_G,,,D11:AR_Tete_D,,,D11:epaule_D,,,D11:epaule_G,,,D11:coude_D,,,D11:poignet_D,,,D11:majeur_D,,,D11:coude_G,,,D11:poignet_G,,,D11:majeur_G,,,D11:entre_homoplate,,,D11:cheville_D,,,D11:cheville_G,,,D11:orteil_D,,,D11:orteil_G,,,D11:2AR_Tete_D,,,D11:2AR_Tete_G,,,D11:2coude_D,,,D11:2poignet_D,,,D11:2coude_G,,,D11:2poignet_G,,,D11:2epaule_D,,,D11:2epaule_G,,,D11:2Tempe_D,,,D11:2Temps_G,,,D11:2entre_homoplate,,,D11:2majeur_D,,,D11:2majeur_G,,,D11:2cheville_D,,,D11:2orteil_D,,,D11:2cheville_G,,,D11:2orteil_G,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,312.43,970.583,1080.62,440.048,981.202,1093.9,438.697,1081.69,1006.95,316.379,1069.65,997.283,271.549,1001.62,856.93,522.081,997.102,853.231,215.688,845.304,589.256,278.608,621.324,572.46,310.893,574.091,590.386,569.852,862.647,578.676,481.899,645.093,538.064,457.414,603.924,557.17,390.706,1151.48,791.216,516.609,301.646,220.31,351.179,496.452,-12.078,558.801,195.81,178.201,328.941,395.78,-51.8342,612.245,-386.908,1014.79,490.735,-389.406,1006.73,757.79,-301.775,528.161,632.425,-87.0778,462.164,393.704,-303.23,520.985,502.29,-69.4318,470.757,690.602,-356.367,865.942,423.823,-367.632,861.166,608.352,-239.318,1079.91,472.439,-258.755,1063.89,567.414,-533.626,876.357,614.933,-25.6073,457.418,532.943,-8.51816,493.532,798.659,-3.91317,74.167,821.853,165.683,-23.4184,354.001,-4.07851,78.2013,343.068,165.572,-16.1064
2,0,312.232,970.777,1080.46,439.818,981.262,1093.95,438.908,1081.69,1007.05,316.437,1069.73,996.935,271.567,1001.55,856.873,522.136,997.023,853.149,215.65,845.271,589.267,278.621,621.292,572.465,310.872,574.289,590.198,569.848,862.607,578.645,481.869,645.096,538.044,457.399,603.916,557.152,390.786,1151.47,791.226,516.537,301.596,220.385,351.163,496.458,-12.121,558.758,195.779,178.175,328.938,395.793,-51.8148,612.365,-387.044,1014.76,490.886,-389.785,1006.78,758.363,-301.891,528.499,633.078,-87.3446,462.274,393.005,-302.782,521.151,502.587,-69.579,470.418,690.747,-356.571,865.91,424.032,-367.808,861.266,608.341,-239.584,1080.11,472.427,-259.135,1063.91,567.525,-533.77,876.395,615.401,-26.0433,457.22,533.288,-8.65086,492.892,798.935,-3.90416,74.1485,821.842,165.672,-23.3932,353.909,-4.10002,78.1975,343.084,165.612,-16.1453
3,0,311.931,971.022,1080.31,439.503,981.263,1094.02,438.979,1081.57,1006.93,316.443,1069.82,996.61,271.612,1001.49,856.871,522.162,996.94,853.099,215.606,845.315,589.189,278.589,621.282,572.421,310.843,574.063,590.321,569.837,862.608,578.565,481.843,645.081,538.015,457.38,603.929,557.133,390.765,1151.41,791.255,516.515,301.596,220.396,351.179,496.453,-12.0829,558.693,195.758,178.227,328.947,395.747,-51.8259,612.509,-387.278,1014.75,490.963,-390.036,1006.76,759.062,-302.208,528.84,633.725,-87.6687,462.464,391.6,-302.259,521.715,503.411,-69.3022,469.501,690.832,-356.742,865.788,424.245,-367.859,861.481,608.394,-239.936,1080.33,472.451,-259.507,1063.93,567.654,-533.905,876.373,615.977,-26.5674,456.776,533.78,-8.75299,492.148,799.156,-3.90606,74.1509,821.879,165.655,-23.3871,354.016,-3.79234,77.9219,343.051,165.545,-16.0968
4,0,311.607,971.267,1080.17,439.197,981.26,1094.07,439.006,1081.43,1006.82,316.486,1069.99,996.311,271.653,1001.48,856.869,522.147,996.899,853.065,215.608,845.316,589.182,278.552,621.275,572.425,310.815,574.272,590.169,569.853,862.6,578.441,481.807,645.055,538.009,457.354,603.895,557.119,390.816,1151.36,791.235,516.501,301.551,220.405,351.178,496.451,-12.0763,558.659,195.701,178.255,328.958,395.737,-51.8249,612.66,-387.512,1014.78,491.147,-390.309,1006.69,759.97,-302.596,529.193,634.142,-87.9847,462.724,390.617,-301.828,522,503.739,-69.4191,469.075,690.549,-357.029,865.393,424.576,-367.843,861.739,608.409,-240.262,1080.48,472.507,-259.79,1063.93,567.771,-533.989,876.392,616.538,-27.1255,456.632,534.478,-9.0373,491.167,799.354,-3.9093,74.1844,821.864,165.678,-23.3992,353.659,-4.05819,78.3208,342.997,165.549,-16.0628
5,0,311.249,971.561,1080.04,438.903,981.275,1094.16,439.059,1081.29,1006.75,316.585,1070.1,996.033,271.644,1001.4,856.839,522.183,996.814,853.008,215.597,845.311,589.157,278.507,621.331,572.393,310.761,574.249,590.186,569.837,862.572,578.363,481.804,645.032,537.968,457.328,603.895,557.104,390.845,1151.4,791.261,516.473,301.522,220.404,351.179,496.451,-12.0773,558.61,195.664,178.212,328.94,395.767,-51.8294,612.831,-387.766,1014.81,491.37,-390.556,1006.58,760.784,-302.851,529.376,634.503,-88.4703,462.674,389.165,-301.388,522.097,504.091,-69.4893,468.698,690.704,-357.092,865.244,424.79,-367.741,862.011,608.438,-240.48,1080.66,472.544,-260.046,1063.92,567.84,-534.08,876.404,616.826,-27.6027,456.466,535.026,-9.24239,490.357,799.621,-3.94698,74.1632,821.9,165.686,-23.3819,353.528,-4.05131,78.3751,342.996,165.55,-16.0627
6,0,310.878,971.879,1079.89,438.568,981.207,1094.25,439.094,1081.04,1006.71,316.625,1070.23,995.905,271.687,1001.37,856.838,522.229,996.716,852.976,215.602,845.337,589.105,278.505,621.331,572.379,310.729,574.266,590.232,569.866,862.594,578.334,481.815,645.055,537.949,457.329,603.866,557.119,390.903,1151.34,791.299,516.419,301.514,220.46,351.179,496.452,-12.078,558.569,195.669,178.264,328.947,395.759,-51.831,613.041,-387.979,1014.86,491.612,-390.782,1006.48,761.421,-302.968,529.452,634.906,-89.1302,462.577,387.966,-300.749,522.331,504.395,-69.5956,468.406,690.771,-357.233,865.27,425.027,-367.663,862.175,608.464,-240.666,1080.73,472.621,-260.28,1063.9,567.915,-534.149,876.425,617.762,-28.5495,456.449,535.504,-9.32359,489.884,799.881,-3.93978,74.2756,821.878,165.655,-23.3866,353.419,-3.99082,78.4013,342.996,165.551,-16.0646
7,0,310.572,972.131,1079.75,438.24,981.149,1094.31,439.177,1080.93,1006.65,316.731,1070.24,995.472,271.71,1001.36,856.829,522.231,996.667,852.947,215.657,845.356,589.056,278.461,621.308,572.4,310.715,574.259,590.211,569.884,862.593,578.249,481.814,645.052,537.933,457.339,603.862,557.077,390.956,1151.29,791.281,516.394,301.51,220.434,351.179,496.452,-12.078,558.529,195.654,178.263,328.956,395.752,-51.807,613.316,-388.138,1014.91,491.827,-390.989,1006.38,762.026,-303.208,529.562,635.297,-89.8778,462.532,386.125,-300.046,522.658,504.813,-69.6598,468.039,691.819,-357.487,865.882,425.204,-367.746,862.24,608.575,-240.821,1080.87,472.763,-260.561,1063.84,567.999,-534.198,876.477,618.512,-29.1545,456.102,536.236,-9.38902,489.233,800.115,-4.00224,74.2291,821.904,165.687,-23.3771,353.289,-3.95899,78.4063,343.001,165.514,-16.0842
8,0,310.254,972.376,1079.6,437.975,981.046,1094.38,439.204,1080.83,1006.58,316.802,1070.37,995.299,271.741,1001.29,856.816,522.249,996.591,852.927,215.659,845.356,589.054,278.446,621.306,572.366,310.682,574.26,590.185,569.961,862.545,578.21,481.778,644.978,537.939,457.307,603.803,557.068,390.956,1151.29,791.28,516.379,301.501,220.412,351.1,496.408,-12.0296,558.488,195.622,178.29,328.952,395.758,-51.8275,613.659,-388.46,1015.03,492.033,-390.981,1006.25,762.778,-303.618,529.643,636.003,-90.2842,462.997,384.586,-299.203,522.743,505.47,-69.5426,467.575,692.12,-357.692,865.921,425.619,-367.835,861.872,608.658,-241.013,1080.87,472.848,-260.774,1063.76,568.085,-534.246,876.527,619.083,-29.7117,456.038,537.101,-9.15616,488.411,800.295,-4.03811,74.2631,821.954,165.678,-23.3826,353.169,-3.91774,78.4113,343.002,165.513,-16.0833
9,0,309.916,972.596,1079.45,437.521,980.941,1094.44,439.286,1080.69,1006.61,316.805,1070.5,995.11,271.772,1001.28,856.764,522.272,996.535,852.906,215.658,845.356,589.055,278.446,621.306,572.365,310.719,574.33,590.13,569.931,862.5,578.18,481.78,645.026,537.88,457.28,603.787,557.068,391.007,1151.24,791.264,516.344,301.503,220.433,351.168,496.44,-12.0644,558.468,195.617,178.266,328.94,395.768,-51.8298,613.796,-388.37,1014.89,492.167,-391.061,1006.12,763.877,-304.073,529.797,636.918,-90.7039,463.451,382.7,-297.989,523.019,506.071,-69.2618,467.239,692.55,-357.891,865.886,426.188,-368.1,861.669,608.852,-241.101,1081.1,472.862,-260.971,1063.72,568.195,-534.288,876.575,620.693,-30.5888,456.034,538.262,-9.0231,487.594,800.524,-4.082,74.2541,821.923,165.673,-23.3499,353.009,-3.9107,78.394,342.964,165.469,-16.0663
