Trajectories
100
,,D06:Tempe_D,,,D06:Tempe_G,,,D06:AR_Tete_G,,,D06:AR_Tete_D,,,D06:epaule_D,,,D06:epaule_G,,,D06:coude_D,,,D06:poignet_D,,,D06:majeur_D,,,D06:coude_G,,,D06:poignet_G,,,D06:majeur_G,,,D06:entre_homoplate,,,D06:cheville_D,,,D06:cheville_G,,,D06:orteil_D,,,D06:orteil_G,,,D06:2AR_Tete_D,,,D06:2AR_Tete_G,,,D06:2coude_D,,,D06:2poignet_D,,,D06:2coude_G,,,D06:2poignet_G,,,D06:2epaule_D,,,D06:2epaule_G,,,D06:2Tempe_D,,,D06:2Temps_G,,,D06:2entre_homoplate,,,D06:2majeur_D,,,D06:2majeur_G,,,D06:2cheville_D,,,D06:2orteil_D,,,D06:2cheville_G,,,D06:2orteil_G,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,-94.0132,1060.04,1379.14,31.6594,1085.65,1388.75,9.49741,1203.18,1304.03,-116.542,1177.38,1300.41,-184.2,1084.98,1158.26,112.697,1208.48,1136.81,-266.852,1023.45,834.949,-121.119,903.165,693.396,-80.3487,886.36,664.974,181.512,1224.94,820.05,159.313,1036.39,683.998,138.95,988.9,657.83,-108.65,1294.95,1104.59,-74.5269,743.443,77.2125,217.895,881.121,80.57,-16.822,617.435,-9.55966,272.429,743.522,-15.8708,564.807,79.0299,1317.55,452.133,14.3534,1312.88,690.104,194.433,856.761,588.154,281.157,684.086,254.008,-7.85113,858.235,239.471,115.979,693.974,631.864,151.569,1168.66,364.201,-4.8496,1179.76,509.793,188.723,1386.87,397.887,146.721,1389.19,545.992,-15.3535,1161.61,546.398,299.701,659.651,253.048,162.112,664.008,558.273,552.154,58.8568,534.651,717.413,-33.6838,15.6827,260.116,59.2631,-108.166,361.934,-25.4169
2,0,-93.8414,1060.33,1379.5,31.7244,1086.67,1389.13,9.0324,1203.72,1303.75,-116.932,1177.17,1300.27,-184.348,1084.96,1158.19,112.609,1208.33,1136.89,-266.815,1023.25,834.656,-121.1,903.081,693.433,-80.3443,886.189,665.063,181.621,1224.63,820.068,159.353,1036.24,684.039,139.471,988.281,658.133,-108.71,1294.89,1104.54,-74.553,743.379,77.2019,218.102,881.278,80.6189,-16.8297,617.4,-9.55162,272.48,743.584,-15.8959,565.063,78.8224,1318,452.365,13.9601,1313.34,690.069,194.535,856.832,588.238,281.22,684.067,254.08,-7.88805,858.287,239.4,115.907,694.072,631.899,151.483,1168.68,364.316,-4.95766,1179.74,509.7,188.864,1386.28,398.189,146.813,1388.28,546.086,-15.4224,1161.52,546.493,299.757,659.607,252.974,162.065,664.071,558.303,552.148,58.8255,534.659,717.385,-33.6522,15.4963,260.659,58.2998,-108.178,361.918,-25.4742
3,0,-93.592,1060.49,1379.86,31.7133,1087.29,1389.39,8.41833,1204.26,1303.51,-117.343,1176.96,1300.06,-184.555,1085.01,1158.08,112.504,1208.2,1137,-266.884,1023.02,834.598,-121.108,902.959,693.436,-80.3175,886.002,665.129,181.593,1224.41,820.402,159.557,1036.08,684.145,139.574,988.274,658.181,-108.753,1294.84,1104.53,-74.5585,743.347,77.2119,218.273,881.379,80.6627,-16.883,617.4,-9.59206,272.522,743.577,-15.8555,565.404,78.5605,1318.54,452.571,13.6957,1313.88,690.059,194.592,856.907,588.298,281.222,684.014,254.095,-7.93543,858.314,239.356,115.889,694.108,631.954,151.427,1168.73,364.386,-5.1343,1179.8,509.672,188.998,1385.81,398.093,146.959,1387.66,546.246,-15.521,1161.45,546.554,299.811,659.573,252.934,162.075,664.081,558.301,552.152,58.8425,534.663,717.419,-33.6638,15.6702,260.137,59.2066,-108.165,361.928,-25.4514
4,0,-93.3943,1060.65,1380.19,31.8723,1088.37,1389.69,7.97819,1204.66,1303.41,-117.633,1176.61,1299.87,-184.792,1085.01,1158.03,112.415,1208.02,1137.11,-266.991,1022.86,834.534,-121.142,902.72,693.432,-80.4288,885.738,665.179,181.618,1224.2,820.554,159.517,1035.94,684.245,139.696,988.159,658.154,-108.828,1294.82,1104.54,-74.5967,743.326,77.1732,218.544,881.559,80.7345,-16.9424,617.383,-9.55894,272.546,743.58,-15.7619,565.517,78.1855,1318.96,452.757,13.4347,1314.34,690.019,194.702,856.916,588.374,281.261,683.965,254.09,-7.9323,858.41,239.335,115.89,694.216,632.019,151.304,1168.79,364.453,-5.32849,1179.85,509.548,189.244,1385.36,398.122,147.047,1387.17,546.371,-15.6206,1161.39,546.672,299.895,659.546,252.95,162.084,664.143,558.28,552.145,58.8111,534.642,717.374,-33.6876,15.6861,260.099,59.2551,-108.198,361.883,-25.453
5,0,-93.1406,1060.78,1380.56,32.07,1089.17,1389.95,7.52623,1204.89,1303.25,-118.013,1176.26,1299.73,-185.001,1085.04,1158.02,112.313,1207.92,1137.27,-267.199,1022.7,834.676,-121.235,902.433,693.517,-80.6006,885.403,665.26,181.577,1224.03,820.698,159.554,1035.85,684.288,139.364,988.586,657.882,-108.851,1294.79,1104.51,-74.6347,743.297,77.209,218.771,881.67,80.8376,-16.9645,617.377,-9.54665,272.625,743.62,-15.7078,565.55,78.0839,1319.19,452.936,13.4078,1314.56,689.979,194.77,857.014,588.44,281.265,683.936,254.12,-7.88005,858.477,239.377,115.854,694.224,632.12,151.136,1168.87,364.627,-5.52405,1179.87,509.412,189.358,1385.06,397.717,147.09,1387.03,546.493,-15.751,1161.33,546.744,299.974,659.485,252.915,162.071,664.188,558.299,552.152,58.8416,534.655,717.352,-33.6266,15.4596,260.687,58.336,-108.193,361.92,-25.472
6,0,-92.9083,1060.92,1380.89,32.0819,1089.95,1390.21,6.9745,1205.3,1303.09,-118.359,1175.96,1299.63,-185.184,1085.03,1157.97,112.217,1207.77,1137.39,-267.459,1022.55,834.868,-121.33,902.208,693.512,-80.7667,885.108,665.257,181.61,1223.87,820.845,159.589,1035.69,684.405,139.468,988.496,657.874,-108.937,1294.81,1104.48,-74.6228,743.287,77.1887,219.056,881.769,80.9315,-16.9935,617.396,-9.54932,272.668,743.681,-15.6729,565.592,78.1553,1319.38,453.016,13.4383,1314.67,689.924,194.839,857.021,588.517,281.312,683.937,254.146,-7.84853,858.537,239.357,115.852,694.326,632.243,150.957,1168.96,364.79,-5.8167,1179.92,509.303,189.4,1385.03,398.052,147.264,1386.8,546.608,-15.9018,1161.32,546.805,299.989,659.464,252.856,162.069,664.245,558.256,552.158,58.864,534.649,717.358,-33.6651,15.481,260.739,58.2863,-108.186,361.893,-25.4304
7,0,-92.6453,1060.93,1381.17,32.1129,1090.86,1390.41,6.38433,1205.72,1303.03,-118.706,1175.68,1299.58,-185.326,1085.08,1157.98,112.091,1207.7,1137.53,-267.619,1022.27,834.938,-121.47,902.04,693.533,-80.9443,884.841,665.219,181.629,1223.69,820.998,159.628,1035.51,684.507,139.576,988.44,657.924,-109.049,1294.78,1104.46,-74.6782,743.216,77.182,219.361,881.981,81.0169,-16.9941,617.397,-9.54975,272.723,743.699,-15.6099,565.509,78.4129,1319.24,453.035,13.5981,1314.68,689.82,194.87,857.085,588.539,281.324,683.892,254.168,-7.81748,858.663,239.352,115.85,694.335,632.342,150.777,1169.02,364.925,-6.0224,1179.93,509.161,189.488,1385.09,398.019,147.234,1387.03,546.705,-16.0845,1161.32,546.866,300.038,659.41,252.899,162.102,664.276,558.253,552.156,58.8639,534.647,717.379,-33.6719,15.4724,260.714,58.3336,-108.186,361.891,-25.4275
8,0,-92.3566,1061.03,1381.4,32.1664,1091.54,1390.7,5.96892,1206.05,1303.02,-119.007,1175.48,1299.51,-185.503,1085.07,1157.99,111.94,1207.71,1137.67,-267.789,1022.07,834.977,-121.669,901.739,693.632,-81.1892,884.568,665.268,181.616,1223.51,821.116,159.649,1035.31,684.639,139.644,988.371,657.943,-109.196,1294.78,1104.44,-74.7049,743.204,77.1832,219.741,882.191,81.0528,-17.0135,617.37,-9.54472,272.775,743.755,-15.498,565.399,78.868,1318.97,452.991,13.7435,1314.57,689.77,194.899,857.168,588.561,281.332,683.884,254.251,-7.80491,858.708,239.335,115.852,694.446,632.46,150.588,1169.14,365.014,-6.24133,1179.94,509.128,189.534,1385.35,397.96,147.168,1387.48,546.771,-16.2389,1161.34,546.895,300.063,659.439,252.876,162.111,664.35,558.27,552.154,58.882,534.653,717.379,-33.6691,15.4596,260.702,58.3155,-108.199,361.882,-25.4523
9,0,-92.0879,1061.06,1381.65,32.2392,1092.13,1390.96,5.52537,1206.41,1303,-119.171,1175.19,1299.46,-185.639,1085.09,1158.04,111.792,1207.75,1137.8,-267.88,1021.56,835,-121.831,901.495,693.667,-81.4141,884.281,665.302,181.672,1223.32,821.251,159.688,1035.2,684.786,140.502,987.054,658.96,-109.307,1294.78,1104.43,-74.6974,743.164,77.1703,220.104,882.317,81.0674,-16.9946,617.376,-9.56329,272.849,743.819,-15.4304,565.351,79.0752,1318.65,452.927,13.9465,1314.31,689.732,194.864,857.181,588.602,281.311,683.881,254.34,-7.86091,858.719,239.321,115.867,694.541,632.564,150.43,1169.2,365.099,-6.38337,1179.95,509.201,189.48,1385.81,397.453,146.979,1388.32,546.804,-16.3794,1161.37,546.958,300.113,659.462,252.898,162.124,664.422,558.296,552.127,58.8238,534.667,717.339,-33.6207,15.4976,260.733,58.3336,-108.149,361.951,-25.4988
