,,Patient 1:Tempe_D,,,Patient 1:Tempe_G,,,Patient 1:AR_Tete_G,,,Patient 1:AR_Tete_D,,,Patient 1:epaule_D,,,Patient 1:epaule_G,,,Patient 1:coude_D,,,Patient 1:poignet_D,,,Patient 1:majeur_D,,,Patient 1:coude_G,,,Patient 1:poignet_G,,,Patient 1:majeur_G,,,Patient 1:entre_homoplate,,,Patient 1:cheville_D,,,Patient 1:cheville_G,,,Patient 1:orteil_D,,,Patient 1:orteil_G,,,Patient 1:2AR_Tete_D,,,Patient 1:2AR_Tete_G,,,Patient 1:2coude_D,,,Patient 1:2poignet_D,,,Patient 1:2coude_G,,,Patient 1:2poignet_G,,,Patient 1:2epaule_D,,,Patient 1:2epaule_G,,,Patient 1:2Tempe_D,,,Patient 1:2Temps_G,,,Patient 1:2entre_homoplate,,,Patient 1:2majeur_D,,,Patient 1:2majeur_G,,,Patient 1:2cheville_D,,,Patient 1:2orteil_D,,,Patient 1:2cheville_G,,,Patient 1:2orteil_G,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
10,0,162.507,1064.68,1454.95,276.398,1062.38,1478.55,296.986,1194.8,1429.33,168.543,1215.84,1396.31,103.424,1078.18,1264.25,377.647,1179.95,1246.99,21.6157,1003.36,940.429,94.1091,952.664,710.273,130.15,937.157,679.416,458.159,1151.22,894.856,440.001,1075.14,675.335,411.212,1043.99,644.024,197.085,1223.3,1218.51,46.9692,1060.28,36.2399,253.035,1125.33,25.3035,75.4883,953.171,-37.2245,290.173,1015.22,-42.4148,593.56,-325.869,1548.4,454.683,-361.793,1543.77,761.233,-215.307,1021.78,730.476,-121.582,783.019,278.361,-366.575,1016.91,261.132,-289.334,773.31,689.323,-255.946,1345.43,360.641,-359.073,1350.43,543.769,-189.999,1574.74,421.702,-225.751,1574.95,566.068,-443.452,1320.46,699.865,-85.3407,736.025,255.196,-237.449,730.958,661.702,-287.844,50.995,646.918,-137.056,-26.0829,399.237,-359.269,55.7148,339.587,-216.536,-17.908
11,0,162.265,1065.24,1454.48,275.768,1062.71,1478.69,297.178,1195.01,1429.47,169.124,1216.35,1395.49,104.094,1078.02,1264.48,377.925,1180.82,1246.65,22.4238,1002.93,940.749,95.9608,952.207,710.866,132.469,937.428,679.943,458.611,1151.95,894.59,440.637,1076.65,674.544,411.925,1045.98,643.093,197.128,1223.49,1218.51,46.8908,1060.29,36.338,253.973,1124.37,26.652,75.5055,953.198,-37.2108,290.188,1015.24,-42.4133,594.291,-323.841,1548.65,456.624,-362.919,1543.61,761.257,-215.234,1021.69,730.387,-121.398,783.022,278.457,-366.553,1017.07,261.172,-289.543,773.492,689.603,-256.073,1345.36,360.895,-359.062,1350.59,540.857,-188.889,1574.5,420.187,-227.667,1574.55,566.203,-443.512,1320.4,699.659,-85.0937,736.042,255.202,-237.727,731.023,661.683,-287.846,50.9698,646.898,-137.064,-26.1067,399.254,-359.203,55.6818,339.589,-216.544,-17.9418
12,0,161.982,1065.87,1453.85,275.315,1063,1478.83,297.378,1195.2,1429.65,169.559,1217.31,1394.98,104.778,1077.9,1264.66,378.047,1181.88,1246.29,23.2152,1002.74,940.92,97.8467,951.673,711.616,134.958,937.484,680.34,459.348,1152.72,894.328,441.291,1078.3,673.841,412.44,1047.5,642.383,197.201,1223.72,1218.53,46.8022,1060.25,36.4564,253.085,1125.43,25.3728,75.5599,953.238,-37.198,290.209,1015.28,-42.3655,594.943,-321.301,1548.96,458.454,-364.223,1543.95,761.313,-215.206,1021.54,730.246,-121.09,782.948,278.556,-366.603,1017.28,261.284,-289.737,773.593,690.028,-256.142,1345.16,361.184,-359.051,1350.78,538.025,-187.957,1573.74,417.563,-229.891,1574.32,566.407,-443.597,1320.35,699.409,-84.7814,736.108,255.143,-238.042,731.082,661.678,-287.835,50.9684,646.875,-137.077,-26.1095,399.238,-359.189,55.6751,339.607,-216.524,-17.9595
13,0,161.66,1066.39,1453.33,274.956,1063.58,1479.1,297.514,1195.4,1429.89,170.011,1217.75,1394.46,105.437,1077.77,1264.93,378.22,1182.75,1246.04,24.0446,1002.76,941.158,99.5092,951.262,712.236,137.03,937.489,680.971,459.96,1153.16,894.214,441.814,1080.06,673.048,412.779,1049.23,641.747,197.275,1223.96,1218.55,46.8173,1060.25,36.4585,254.063,1124.56,26.7389,75.5376,953.276,-37.1216,290.185,1015.32,-42.3415,595.505,-318.539,1549.32,460.531,-365.484,1544.09,761.396,-215.181,1021.38,730.113,-120.858,782.88,278.633,-366.527,1017.45,261.11,-290.117,773.738,690.332,-256.148,1344.97,361.505,-359.014,1350.96,534.355,-186.894,1573.32,415.118,-232.394,1573.77,566.66,-443.674,1320.33,699.279,-84.503,736.108,255.06,-238.277,731.185,661.681,-287.831,50.9685,646.926,-137.055,-26.0705,399.233,-359.116,55.7154,339.596,-216.536,-17.9502
14,0,161.365,1066.9,1452.81,274.552,1063.99,1479.23,297.664,1195.66,1430.15,170.473,1218.03,1393.77,106.201,1077.6,1265.29,378.382,1183.65,1245.83,25.1056,1002.9,941.436,101.305,950.868,712.666,139.093,937.656,681.466,460.673,1153.66,894.097,442.51,1081.45,672.647,413.219,1050.61,641.24,197.343,1224.21,1218.52,46.7899,1060.27,36.4969,254.366,1124.48,27.0264,75.5496,953.307,-37.129,290.153,1015.34,-42.324,595.898,-315.337,1549.27,462.778,-366.784,1544.38,761.494,-215.137,1021.16,729.942,-120.619,782.724,278.813,-366.485,1017.65,260.964,-290.422,773.935,690.665,-256.384,1344.91,361.85,-358.95,1351.18,531.099,-185.596,1572.82,412.993,-235.235,1573.13,567.116,-443.853,1320.43,699.074,-84.2805,736.094,254.958,-238.623,731.412,661.67,-287.818,50.9569,646.903,-137.071,-26.0748,399.267,-359.116,55.7568,339.595,-216.528,-17.978
15,0,161.133,1067.35,1452.2,274.122,1064.21,1479.36,297.778,1195.88,1430.42,170.837,1218.41,1393.23,106.822,1077.5,1265.57,378.676,1184.56,1245.55,26.3714,1003.07,941.613,102.822,950.53,713.081,140.856,937.674,681.598,461.229,1154.59,893.844,443.187,1082.85,672.246,414.011,1051.91,640.762,197.442,1224.48,1218.5,46.823,1060.27,36.4073,254.081,1124.73,26.6949,75.5518,953.311,-37.1117,290.135,1015.33,-42.3236,596.638,-311.98,1549.59,465.166,-368.197,1544.69,761.544,-215.095,1020.87,729.779,-120.474,782.536,278.886,-366.514,1017.87,260.754,-290.716,774.155,691.11,-256.603,1344.68,362.224,-358.962,1351.41,526.742,-184.189,1571.57,410.839,-238.302,1572.48,567.531,-443.951,1320.43,699.115,-84.026,736.085,254.807,-238.868,731.655,661.644,-287.824,50.9258,646.883,-137.072,-26.1053,399.285,-359.075,55.7417,339.609,-216.468,-18.0119
16,0,160.948,1067.82,1451.64,273.79,1064.43,1479.52,297.878,1196.15,1430.77,171.123,1218.93,1392.85,107.402,1077.4,1265.79,378.829,1185.37,1245.18,27.5608,1003.23,941.741,104.329,950.391,713.34,142.531,937.556,681.842,461.685,1155.65,893.47,443.836,1083.99,671.845,414.813,1052.99,640.358,197.549,1224.69,1218.41,46.8282,1060.28,36.4195,253.946,1124.83,26.5872,75.5679,953.331,-37.137,290.164,1015.37,-42.3283,596.85,-308.336,1549.62,467.741,-369.38,1545.2,761.67,-215.193,1020.51,729.559,-120.252,782.292,278.983,-366.57,1018.26,260.59,-290.764,774.519,691.67,-256.709,1344.53,362.771,-358.978,1351.64,522.172,-182.908,1570.79,408.742,-241.179,1571.9,567.808,-444.017,1320.38,698.755,-83.8676,735.949,254.581,-239.148,731.971,661.631,-287.832,50.9106,646.91,-137.057,-26.1203,399.295,-359.062,55.7622,339.617,-216.45,-18.0463
17,0,160.758,1068.15,1451.21,272.864,1065.04,1479.15,297.9,1196.53,1431.17,171.33,1219.6,1392.61,108.082,1077.31,1265.96,379.07,1186.27,1244.99,29.0952,1003.73,941.667,105.378,950.294,713.56,143.783,937.779,681.893,462.063,1156.68,893.26,444.625,1084.87,671.777,415.741,1053.76,640.176,197.619,1224.88,1218.26,46.8524,1060.29,36.4206,254.008,1124.87,26.6603,75.5581,953.355,-37.1689,290.151,1015.35,-42.3229,597.335,-304.511,1549.74,470.828,-370.6,1545.47,761.801,-215.254,1020.07,729.319,-120.141,782.066,279.07,-366.584,1018.71,260.35,-290.851,774.877,692.242,-256.763,1344.22,363.354,-359.046,1351.95,518.153,-181.974,1569.88,407.26,-244.737,1570.29,568.149,-444.082,1320.23,698.518,-83.7041,735.845,254.323,-239.348,732.146,661.633,-287.83,50.9109,646.904,-137.063,-26.1018,399.301,-359.001,55.7447,339.608,-216.431,-18.0514
18,0,160.621,1068.43,1450.74,272.736,1065.3,1479.54,297.889,1196.94,1431.51,171.563,1219.73,1392.21,108.706,1077.38,1266.12,379.376,1187.17,1244.73,30.4097,1004.1,941.613,106.741,950.427,713.563,144.869,937.914,681.844,462.647,1157.67,893.099,445.35,1085.67,671.566,416.735,1054.53,639.984,197.728,1225.12,1218.2,46.8442,1060.26,36.4755,254.083,1124.9,26.7555,75.6195,953.471,-37.3355,290.162,1015.37,-42.3027,597.333,-300.441,1549.97,473.629,-371.516,1545.98,761.92,-215.367,1019.74,729.231,-120.063,781.909,279.182,-366.697,1019.29,260.328,-290.881,775.328,692.751,-256.788,1343.96,363.856,-359.187,1352.18,512.805,-180.975,1568.41,404.586,-248.143,1569.54,568.607,-444.081,1320.08,698.261,-83.5781,735.692,254.043,-239.447,732.502,661.629,-287.832,50.9085,646.911,-137.06,-26.1152,399.304,-359.002,55.75,339.593,-216.411,-18.0848
19,0,160.536,1068.68,1450.3,272.769,1065.38,1479.63,297.866,1197.22,1431.77,171.77,1220.03,1391.76,109.298,1077.44,1266.2,379.597,1187.77,1244.51,32.0854,1004.36,941.641,107.646,950.858,713.322,145.86,938.062,681.471,463.063,1159.02,892.865,446.065,1086.57,671.381,417.567,1055.25,639.992,197.85,1225.31,1218.08,46.8694,1060.21,36.4788,253.995,1125.02,26.5748,75.6164,953.512,-37.4154,290.123,1015.37,-42.3025,597.221,-296.375,1549.9,476.374,-372.595,1546.56,762.09,-215.432,1019.56,729.104,-120.052,781.756,279.266,-366.564,1019.57,260.13,-290.962,775.639,693.146,-256.911,1343.75,364.302,-359.248,1352.41,508.203,-180.21,1567.35,402.625,-251.673,1568.56,569.204,-444.092,1320.02,698.059,-83.447,735.474,253.723,-239.562,732.782,661.594,-287.815,50.9422,646.903,-137.066,-26.0992,399.302,-358.927,55.7888,339.594,-216.412,-18.0844
