Trajectories
100
,,D11:Tempe_D,,,D11:Tempe_G,,,D11:AR_Tete_G,,,D11:AR_Tete_D,,,D11:epaule_D,,,D11:epaule_G,,,D11:coude_D,,,D11:poignet_D,,,D11:majeur_D,,,D11:coude_G,,,D11:poignet_G,,,D11:majeur_G,,,D11:entre_homoplate,,,D11:cheville_D,,,D11:cheville_G,,,D11:orteil_D,,,D11:orteil_G,,,D11:2AR_Tete_D,,,D11:2AR_Tete_G,,,D11:2coude_D,,,D11:2poignet_D,,,D11:2coude_G,,,D11:2poignet_G,,,D11:2epaule_D,,,D11:2epaule_G,,,D11:2Tempe_D,,,D11:2Temps_G,,,D11:2entre_homoplate,,,D11:2majeur_D,,,D11:2majeur_G,,,D11:2cheville_D,,,D11:2orteil_D,,,D11:2cheville_G,,,D11:2orteil_G,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
10,0,263.743,927.337,1500.02,391.941,948.345,1487.69,366.941,1039.38,1392,244.743,1017.31,1406.73,168.701,942.803,1275.36,451.969,946.577,1281.53,79.0315,877.881,963.041,187.417,769.935,783.54,231.025,740.03,759,554.82,885.711,972.155,450.391,766.431,790.098,409.547,742.691,766.136,310.785,1073.61,1166.79,173.361,910.563,-10.4445,453.906,892.439,-12.6555,142.183,802.945,-51.3118,468.397,789.055,-52.9177,668.044,-411.075,1614.55,545.721,-424.813,1608.09,807.861,-229.347,1066.71,650.847,-124.825,869.946,366.272,-259.993,1098.12,568.765,-127.789,970.887,769.71,-342.429,1411.8,458.316,-370.075,1439.7,650.793,-274.798,1699.78,517.134,-303.723,1681.25,617.287,-469.627,1332.24,600.864,-111.171,829.627,645.435,-124.548,954.208,722.509,-322.634,63.8096,719.498,-169.768,-29.2414,482.266,-326.939,65.7234,480.229,-175.431,-25.073
11,0,263.838,927.488,1499.97,392.068,948.549,1487.75,367.133,1039.43,1391.9,244.922,1017.4,1406.56,168.582,943.048,1275.18,451.88,946.515,1281.54,79.0506,878.157,962.905,187.335,770.014,783.362,230.901,740.067,758.807,554.887,885.693,972.157,450.428,766.318,790.141,409.598,742.572,766.176,310.777,1073.57,1166.71,173.383,910.559,-10.4664,453.906,892.438,-12.6548,142.246,802.941,-51.3217,468.396,789.054,-52.9248,667.891,-411.271,1615.12,545.542,-425.067,1608.82,807.827,-228.573,1067.93,651.509,-124.807,870.599,366.584,-259.59,1098.29,569.487,-127.474,971.497,769.56,-342.617,1412.95,458.283,-370.434,1439.71,650.61,-274.662,1699.89,516.894,-303.578,1681.31,617.303,-469.511,1332.2,601.505,-111.424,829.949,645.761,-124.372,955.039,722.495,-322.613,63.8135,719.471,-169.783,-29.2082,482.259,-326.886,65.7583,480.232,-175.394,-25.0753
12,0,264.143,927.716,1499.99,392.365,948.802,1487.63,367.294,1039.51,1391.67,245.108,1017.46,1406.44,168.348,943.296,1274.98,451.779,946.398,1281.52,79.0887,878.47,962.653,187.268,770.078,783.178,230.903,740.082,758.684,554.92,885.652,972.165,450.46,766.357,790.125,409.728,742.575,766.218,310.786,1073.57,1166.62,173.372,910.51,-10.4076,453.906,892.438,-12.6551,142.204,802.934,-51.3613,468.395,789.054,-52.9254,667.681,-411.302,1615.8,545.275,-425.221,1609.25,807.789,-227.821,1069.11,652.013,-124.644,871.279,366.852,-259.146,1098.48,570.141,-127.191,972.152,769.479,-342.626,1413.76,458.276,-370.714,1439.69,650.364,-274.486,1699.96,516.624,-303.506,1681.41,617.43,-469.444,1332.2,602.11,-111.456,830.249,646.212,-124.1,956.033,722.483,-322.615,63.7992,719.525,-169.684,-29.2181,482.26,-326.885,65.7607,480.224,-175.399,-25.0737
13,0,264.583,927.954,1500.09,392.758,949.122,1487.33,367.318,1039.49,1391.35,245.285,1017.42,1406.46,168.071,943.524,1274.77,451.639,946.216,1281.51,79.1105,878.739,962.398,187.254,770.081,782.985,230.86,739.996,758.603,554.923,885.643,972.16,450.563,766.39,790.086,409.915,742.583,766.216,310.776,1073.58,1166.59,173.382,910.475,-10.4222,453.914,892.429,-12.6601,142.208,802.965,-51.3208,468.395,789.054,-52.9253,667.505,-411.295,1616.23,545.046,-425.43,1609.71,807.82,-227.303,1070.57,652.536,-124.415,871.85,367.137,-258.575,1098.69,570.769,-126.881,972.86,769.396,-342.63,1414.73,458.31,-371.019,1439.63,650.006,-274.269,1700,516.465,-303.479,1681.36,617.623,-469.379,1332.16,602.859,-111.54,830.622,647.076,-123.693,956.768,722.461,-322.586,63.8319,719.496,-169.748,-29.2258,482.273,-326.821,65.7448,480.254,-175.416,-25.0808
14,0,265.111,928.168,1500.25,393.226,949.359,1486.85,367.323,1039.66,1391.01,245.403,1017.38,1406.51,167.757,943.707,1274.54,451.412,946.034,1281.5,79.0983,878.961,962.139,187.238,770.131,782.807,230.926,740.002,758.419,554.944,885.68,972.172,450.708,766.545,789.998,410.1,742.701,766.162,310.785,1073.58,1166.51,173.371,910.508,-10.4063,453.906,892.438,-12.6552,142.244,802.962,-51.3274,468.412,789.048,-52.9519,667.244,-411.36,1616.6,544.849,-425.766,1610.01,808.072,-226.57,1071.52,653.299,-124.178,872.361,367.469,-257.854,1098.95,571.415,-126.614,973.392,769.25,-342.362,1415.48,458.302,-371.281,1439.52,649.604,-274.037,1700.11,516.055,-303.457,1681.38,617.81,-469.339,1332.16,603.663,-111.593,830.883,647.772,-123.615,957.25,722.459,-322.587,63.8336,719.491,-169.713,-29.2107,482.231,-326.778,65.7394,480.263,-175.366,-25.1057
15,0,265.973,928.297,1500.51,393.866,949.614,1486.56,367.344,1039.72,1390.61,245.545,1017.3,1406.69,167.457,943.849,1274.34,451.283,945.766,1281.52,79.1254,879.3,961.741,187.277,770.229,782.493,230.986,739.97,758.324,554.932,885.73,972.182,450.894,766.711,789.819,410.396,742.85,766.069,310.746,1073.59,1166.51,173.408,910.505,-10.4158,453.899,892.436,-12.6704,142.27,802.959,-51.3504,468.396,789.054,-52.9262,667.07,-411.372,1616.94,544.609,-425.806,1610.31,808.311,-226.036,1072.46,654.004,-123.969,872.819,367.758,-257.277,1099.1,572.207,-126.334,973.907,769.16,-342.175,1416.09,458.328,-371.664,1439.27,648.712,-273.936,1700.06,515.517,-303.494,1681.4,618.113,-469.217,1332.05,604.621,-111.616,831.128,648.272,-123.494,957.89,722.42,-322.658,63.7579,719.492,-169.75,-29.2271,482.229,-326.777,65.7389,480.262,-175.372,-25.1301
16,0,266.906,928.296,1500.77,394.739,950,1486.01,367.374,1039.92,1390.04,245.738,1017.11,1406.94,167.143,943.914,1274.17,450.968,945.526,1281.58,79.0654,879.603,961.351,187.351,770.356,782.175,230.979,739.962,758.221,554.952,885.76,972.239,451.1,766.855,789.715,410.664,743.019,765.844,310.717,1073.55,1166.49,173.399,910.481,-10.383,453.915,892.431,-12.6985,142.204,802.935,-51.362,468.412,789.048,-52.9515,666.804,-411.359,1617.26,544.437,-425.89,1610.37,808.554,-225.501,1073.36,654.521,-123.793,873.253,368.001,-256.81,1099.13,572.959,-126.037,974.257,769.084,-341.713,1416.79,458.355,-371.939,1439.01,647.889,-273.877,1700.27,515.039,-303.526,1681.33,618.484,-469.312,1332.11,605.553,-111.549,831.313,648.795,-123.454,958.309,722.421,-322.643,63.8455,719.525,-169.741,-29.2199,482.224,-326.702,65.7222,480.267,-175.358,-25.1113
17,0,267.717,928.395,1501.07,395.531,950.382,1485.32,367.416,1040.02,1389.48,245.922,1016.98,1407.24,166.932,943.978,1273.98,450.653,945.274,1281.56,79.0577,879.82,961,187.352,770.534,781.793,231.031,740.011,757.958,554.911,885.793,972.255,451.252,766.941,789.621,410.909,743.192,765.649,310.651,1073.48,1166.42,173.408,910.504,-10.415,453.941,892.452,-12.7171,142.27,802.963,-51.3316,468.399,789.056,-52.9181,666.508,-411.463,1617.49,544.149,-426.131,1610.48,808.968,-225.002,1073.89,655.145,-123.732,873.502,368.243,-256.434,1099.05,573.536,-125.805,974.555,769.085,-341.302,1417.19,458.457,-372.254,1438.68,647.749,-273.925,1700.35,514.698,-303.586,1681.29,618.838,-469.112,1332.03,606.204,-111.384,831.545,649.687,-123.464,958.378,722.424,-322.674,63.8155,719.507,-169.784,-29.2329,482.22,-326.693,65.7098,480.26,-175.376,-25.1781
18,0,268.85,928.425,1501.45,396.213,950.633,1484.83,367.487,1040.23,1389.1,246.055,1016.84,1407.62,166.727,944.016,1273.79,450.351,945.102,1281.59,78.9659,880.028,960.719,187.414,770.683,781.539,231.045,739.977,757.804,554.919,885.84,972.326,451.418,767.036,789.484,411.156,743.334,765.46,310.582,1073.45,1166.39,173.407,910.474,-10.439,453.938,892.46,-12.7195,142.273,802.964,-51.3313,468.414,789.05,-52.9432,666.293,-411.471,1617.57,543.93,-426.143,1610.5,809.311,-224.333,1074.33,655.855,-123.719,873.64,368.577,-255.986,1099.07,574.061,-125.586,974.792,769.013,-340.981,1417.46,458.501,-372.608,1438.39,647.818,-274.136,1700.71,514.473,-303.626,1681.22,619.192,-468.455,1331.68,606.801,-111.191,831.798,650.382,-123.163,958.775,722.446,-322.671,63.9083,719.493,-169.773,-29.2096,482.22,-326.693,65.7097,480.279,-175.373,-25.1383
19,0,269.764,928.337,1501.69,397.076,951.033,1484.43,367.442,1040.36,1388.79,246.1,1016.63,1407.97,166.447,944.042,1273.61,450.098,945.036,1281.6,78.8714,880.122,960.473,187.462,770.781,781.33,231.162,740.018,757.646,554.912,885.814,972.366,451.573,767.161,789.314,411.356,743.51,765.249,310.436,1073.39,1166.32,173.421,910.474,-10.4162,453.941,892.452,-12.7171,142.243,802.958,-51.3472,468.412,789.048,-52.9526,666.104,-411.49,1617.6,543.863,-425.839,1610.23,809.537,-224.242,1074.52,656.73,-123.762,873.657,369.027,-255.625,1099.04,574.645,-125.425,974.876,768.984,-340.511,1417.67,458.487,-372.836,1438.15,647.589,-274.246,1700.82,514.279,-303.684,1681.18,619.753,-468.575,1331.72,607.704,-111.135,831.819,651.276,-123.165,958.754,722.446,-322.74,63.868,719.492,-169.757,-29.191,482.201,-326.681,65.7068,480.274,-175.383,-25.1606
20,0,270.698,928.286,1501.98,397.962,951.429,1483.97,367.346,1040.62,1388.47,246.189,1016.47,1408.31,166.181,944.004,1273.37,449.844,945.002,1281.54,78.7906,880.339,960.258,187.558,770.824,781.184,231.296,739.986,757.533,554.911,885.813,972.366,451.742,767.283,789.128,411.464,743.566,765.044,310.312,1073.37,1166.32,173.42,910.476,-10.4133,453.973,892.45,-12.7152,142.25,802.968,-51.3009,468.412,789.048,-52.9525,665.944,-411.46,1617.6,543.618,-425.801,1610.1,809.945,-224.215,1074.63,657.276,-123.733,873.727,369.579,-255.342,1098.9,575.27,-125.293,974.906,769.009,-340.281,1417.8,458.487,-372.982,1437.95,647.44,-274.443,1701.07,514.054,-303.798,1681.1,620.147,-468.588,1331.63,608.369,-111.096,831.914,651.807,-123.188,958.729,722.462,-322.769,63.8758,719.508,-169.768,-29.2131,482.167,-326.657,65.7338,480.283,-175.364,-25.1575
21,0,271.531,928.267,1502.24,398.578,951.552,1483.53,367.335,1040.74,1388.2,246.305,1016.29,1408.71,165.932,943.975,1273.19,449.639,945.01,1281.48,78.6962,880.473,960,187.685,770.868,781.07,231.453,739.964,757.427,554.923,885.775,972.368,451.92,767.364,788.931,411.495,743.573,764.909,310.159,1073.3,1166.27,173.421,910.475,-10.4155,453.977,892.433,-12.7334,142.244,802.96,-51.3259,468.411,789.036,-52.9748,665.784,-411.437,1617.57,543.432,-425.664,1609.76,810.527,-224.25,1074.54,657.673,-123.691,873.737,370.022,-255.106,1098.63,575.926,-125.19,974.746,769.139,-339.798,1417.83,458.543,-373.113,1437.68,647.214,-274.473,1701.24,513.835,-303.83,1681.05,620.57,-468.738,1331.75,608.896,-111.043,832.001,652.384,-123.159,958.452,722.461,-322.774,63.8813,719.489,-169.759,-29.1927,482.199,-326.68,65.7073,480.273,-175.354,-25.1537
22,0,272.285,928.147,1502.43,399.13,951.567,1483.08,367.306,1040.86,1387.96,246.423,1016.07,1409.04,165.668,943.87,1273.07,449.459,944.955,1281.34,78.6317,880.578,959.769,187.848,770.852,781.033,231.548,739.905,757.391,554.956,885.728,972.319,452.021,767.338,788.776,411.54,743.582,764.789,309.999,1073.28,1166.21,173.42,910.476,-10.4137,453.997,892.433,-12.7069,142.239,802.956,-51.2991,468.419,789.024,-52.9463,665.631,-411.345,1617.48,543.255,-425.537,1609.52,811.134,-224.357,1074.41,658.299,-123.835,873.405,370.411,-254.956,1098.3,576.58,-125.178,974.334,769.313,-339.19,1417.74,458.602,-373.134,1437.43,647.025,-274.54,1701.43,513.597,-303.898,1680.91,620.969,-468.762,1331.86,609.513,-111.015,831.875,652.832,-123.208,958.212,722.487,-322.812,63.8663,719.486,-169.782,-29.1859,482.171,-326.664,65.7444,480.295,-175.349,-25.1173
23,0,272.988,927.868,1502.54,399.677,951.695,1482.66,367.245,1040.89,1387.76,246.488,1015.89,1409.33,165.471,943.748,1272.98,449.344,944.912,1281.18,78.5831,880.553,959.59,187.965,770.841,780.969,231.737,739.886,757.324,554.951,885.677,972.256,452.117,767.35,788.594,411.656,743.529,764.663,309.893,1073.17,1166.21,173.421,910.475,-10.4155,453.977,892.432,-12.7327,142.271,802.963,-51.3303,468.42,789.024,-52.9448,665.497,-411.173,1617.31,543.259,-425.111,1609.09,811.679,-224.527,1074.28,659.035,-124.034,872.875,370.738,-254.815,1097.98,577.049,-125.13,973.958,769.446,-338.908,1417.63,458.73,-373.096,1437.23,646.828,-274.536,1701.61,513.333,-303.952,1680.79,621.136,-468.511,1331.75,610.274,-111.058,831.496,653.353,-123.119,957.883,722.492,-322.811,63.8696,719.493,-169.774,-29.2075,482.2,-326.68,65.7079,480.288,-175.361,-25.1488
24,0,273.458,927.656,1502.69,400.14,951.784,1482.41,367.198,1040.9,1387.63,246.55,1015.71,1409.56,165.38,943.65,1272.92,449.301,944.951,1281,78.5982,880.497,959.492,188.035,770.901,780.882,231.853,739.917,757.254,554.928,885.638,972.184,452.185,767.277,788.522,411.669,743.401,764.542,309.706,1073.12,1166.13,173.441,910.499,-10.4237,454.041,892.457,-12.7344,142.249,802.965,-51.3201,468.412,789.048,-52.952,665.428,-411.03,1617.18,543.226,-425,1608.83,812.016,-224.976,1073.82,659.441,-124.084,872.528,370.895,-254.715,1097.7,577.415,-125.242,973.505,769.578,-338.71,1417.48,458.833,-372.896,1436.94,646.665,-274.505,1701.77,513.097,-303.959,1680.73,621.334,-468.444,1331.85,610.902,-111.165,831.029,654.024,-123.126,957.29,722.488,-322.819,63.8731,719.504,-169.792,-29.2076,482.201,-326.681,65.7059,480.295,-175.354,-25.1534
25,0,273.806,927.462,1502.77,400.409,951.758,1482.14,367.233,1040.82,1387.54,246.65,1015.48,1409.76,165.329,943.588,1272.85,449.253,944.974,1280.78,78.613,880.337,959.454,188.067,770.928,780.77,231.897,739.928,757.144,554.908,885.604,972.07,452.233,767.146,788.368,411.684,743.284,764.43,309.625,1073.09,1166.07,173.457,910.489,-10.4258,454.061,892.476,-12.7671,142.223,802.967,-51.2969,468.412,789.049,-52.9526,665.438,-410.808,1617.03,543.17,-425.062,1608.6,812.404,-225.568,1073.41,659.92,-124.326,872.111,371.192,-254.769,1097.29,577.637,-125.368,973.114,769.78,-338.563,1417.31,458.916,-372.595,1436.67,646.521,-274.518,1701.92,513.033,-303.889,1680.61,621.436,-468.311,1331.89,611.224,-111.234,830.67,654.149,-123.312,957.08,722.516,-322.846,63.9007,719.532,-169.774,-29.1994,482.2,-326.68,65.7065,480.285,-175.365,-25.1484
26,0,274.073,927.216,1502.76,400.597,951.644,1482.02,367.151,1040.69,1387.55,246.765,1015.22,1409.88,165.326,943.532,1272.79,449.229,945.102,1280.57,78.6076,880.165,959.495,188.031,770.925,780.714,231.96,739.982,756.998,554.91,885.567,971.946,452.267,766.982,788.207,411.682,743.094,764.395,309.48,1073.03,1166,173.482,910.51,-10.4325,453.994,892.429,-12.7623,142.223,802.966,-51.2962,468.412,789.048,-52.9524,665.479,-410.504,1616.87,543.192,-424.844,1608.29,812.637,-226.019,1072.64,660.346,-124.666,871.556,371.378,-254.879,1096.87,577.805,-125.501,972.686,770.005,-338.376,1417.11,458.963,-372.302,1436.49,646.202,-274.43,1701.91,512.977,-303.835,1680.5,621.509,-468.129,1331.88,611.494,-111.258,830.331,654.432,-123.54,956.705,722.518,-322.845,63.9007,719.492,-169.777,-29.2014,482.19,-326.652,65.6946,480.289,-175.356,-25.1576
