Trajectories
100
,,D04:Tempe_D,,,D04:Tempe_G,,,D04:AR_Tete_G,,,D04:AR_Tete_D,,,D04:epaule_D,,,D04:epaule_G,,,D04:coude_D,,,D04:poignet_D,,,D04:majeur_D,,,D04:coude_G,,,D04:poignet_G,,,D04:majeur_G,,,D04:entre_homoplate,,,D04:cheville_D,,,D04:cheville_G,,,D04:orteil_D,,,D04:orteil_G,,,D04:2AR_Tete_D,,,D04:2AR_Tete_G,,,D04:2coude_D,,,D04:2poignet_D,,,D04:2coude_G,,,D04:2poignet_G,,,D04:2epaule_D,,,D04:2epaule_G,,,D04:2Tempe_D,,,D04:2Temps_G,,,D04:2entre_homoplate,,,D04:2majeur_D,,,D04:2majeur_G,,,D04:2cheville_D,,,D04:2orteil_D,,,D04:2cheville_G,,,D04:2orteil_G,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,304.245,943.063,1330.87,436.932,965.226,1321.2,413.583,1096.75,1266.37,295.609,1095.63,1271.92,195.575,1036.42,1128.39,495.129,1033.35,1135.12,133.878,985.705,818.403,240.967,848.866,669.351,283.332,814.74,649.517,571.066,987.531,830.925,461.966,845.425,682.767,419.845,817.422,655.05,352.292,1171.34,1072.34,225.624,627,52.9242,449.912,642.254,52.0287,219.694,492.677,-24.4429,440.883,510.672,-26.6921,561.45,-170.187,1432.98,434.776,-217.553,1423.7,752.496,-93.2701,883.231,606.861,63.4374,722.595,240.494,-189.006,868.274,318.21,20.4085,721.194,656.079,-157.512,1250.24,323.107,-225.85,1241.13,514.196,-20.0062,1436.43,397.833,-52.8089,1436.82,527.506,-335.897,1211.89,564.554,90.0567,705.212,372.603,68.7468,699.561,584.318,319.737,86.8442,585.547,513.647,-18.0154,209.954,259.75,84.277,116.04,420.715,-9.08721
2,0,304.293,943.028,1330.89,436.947,965.229,1321.2,413.583,1096.75,1266.37,295.593,1095.61,1271.94,195.538,1036.39,1128.39,495.078,1033.35,1135.11,133.881,985.726,818.378,240.951,848.868,669.386,283.317,814.755,649.511,571.057,987.593,830.928,461.948,845.426,682.824,419.83,817.423,655.025,352.32,1171.38,1072.36,225.613,627.05,52.8884,449.931,642.258,52.0528,219.696,492.679,-24.4392,440.873,510.663,-26.7328,561.384,-170.307,1432.99,434.548,-217.397,1423.67,752.489,-93.3509,883.216,606.867,63.4256,722.599,240.418,-188.943,868.271,318.246,20.4307,721.142,656.057,-157.534,1250.22,323.085,-225.808,1241.14,514.655,-19.9984,1436.42,397.897,-52.5222,1436.78,527.471,-335.898,1211.92,564.595,90.0016,705.177,372.694,68.7676,699.508,584.307,319.756,86.8274,585.556,513.649,-18.0609,209.788,259.762,84.3115,116.07,420.719,-9.09795
3,0,304.315,942.99,1330.88,436.94,965.239,1321.17,413.584,1096.74,1266.39,295.564,1095.51,1271.97,195.536,1036.38,1128.38,495.082,1033.37,1135.08,133.868,985.728,818.395,240.946,848.838,669.361,283.316,814.755,649.511,571.045,987.557,830.913,461.906,845.383,682.817,419.817,817.433,655.021,352.293,1171.35,1072.34,225.62,627.021,52.8975,449.912,642.254,52.0296,219.766,492.696,-24.4719,440.905,510.675,-26.698,561.319,-170.339,1432.98,434.341,-217.235,1423.68,752.47,-93.3948,883.193,606.95,63.3686,722.616,240.413,-188.89,868.261,318.299,20.4408,721.06,656.034,-157.587,1250.21,323.092,-225.759,1241.12,515.088,-20.1608,1436.33,398.053,-52.4279,1436.78,527.455,-335.927,1211.94,564.658,90.0044,705.223,372.743,68.7775,699.433,584.313,319.76,86.8399,585.545,513.641,-18.0374,209.782,259.76,84.3155,116.091,420.722,-9.04228
4,0,304.324,942.987,1330.9,436.985,965.189,1321.17,413.584,1096.74,1266.39,295.574,1095.51,1271.98,195.545,1036.39,1128.39,495.085,1033.4,1135.08,133.855,985.694,818.423,240.938,848.898,669.366,283.317,814.755,649.511,571,987.588,830.894,461.868,845.408,682.789,419.817,817.433,655.021,352.276,1171.36,1072.37,225.62,627.019,52.8992,449.893,642.245,52.0231,219.768,492.691,-24.4378,440.869,510.642,-26.7071,561.24,-170.425,1432.96,434.139,-217.039,1423.75,752.47,-93.492,883.192,606.953,63.3669,722.618,240.391,-188.856,868.256,318.32,20.4905,721.045,656.03,-157.582,1250.2,323.062,-225.697,1241.14,515.37,-20.2658,1436.19,398.289,-52.1636,1436.68,527.4,-335.904,1211.95,564.659,90.005,705.224,372.765,68.789,699.398,584.314,319.76,86.8407,585.597,513.664,-18.1044,209.782,259.758,84.3137,116.11,420.653,-8.98122
5,0,304.346,942.95,1330.85,436.948,965.222,1321.13,413.543,1096.76,1266.35,295.559,1095.48,1271.97,195.515,1036.39,1128.38,495.067,1033.41,1135.1,133.843,985.69,818.4,240.906,848.925,669.366,283.299,814.762,649.48,570.976,987.561,830.886,461.872,845.391,682.801,419.817,817.433,655.021,352.265,1171.41,1072.39,225.617,627.015,52.9491,449.921,642.248,52.0388,219.767,492.69,-24.4363,440.871,510.665,-26.7207,561.148,-170.567,1432.97,433.961,-216.913,1423.8,752.454,-93.5455,883.203,606.954,63.3583,722.636,240.368,-188.843,868.235,318.293,20.4968,721.042,656.03,-157.582,1250.2,323.061,-225.668,1241.14,515.693,-20.3585,1436,398.422,-51.9384,1436.6,527.357,-335.934,1211.94,564.702,89.9838,705.271,372.788,68.7702,699.408,584.307,319.756,86.8276,585.574,513.693,-18.1465,209.765,259.739,84.3292,116.215,420.631,-8.86531
6,0,304.354,942.932,1330.87,436.961,965.155,1321.1,413.543,1096.74,1266.38,295.55,1095.42,1271.99,195.514,1036.39,1128.38,495.066,1033.4,1135.09,133.837,985.692,818.401,240.907,848.934,669.318,283.29,814.807,649.461,570.976,987.579,830.868,461.871,845.418,682.765,419.82,817.428,655.026,352.255,1171.41,1072.37,225.619,627.019,52.9009,449.931,642.258,52.0529,219.762,492.702,-24.4512,440.91,510.688,-26.74,561.08,-170.772,1433.03,433.769,-216.775,1423.86,752.449,-93.6364,883.153,607.011,63.3463,722.678,240.311,-188.755,868.254,318.262,20.5165,721.043,656.008,-157.625,1250.21,323.027,-225.612,1241.13,515.928,-20.3449,1435.74,398.956,-51.92,1436.21,527.318,-335.936,1211.95,564.696,89.9891,705.255,372.864,68.7969,699.321,584.299,319.726,86.8573,585.585,513.722,-18.1458,209.747,259.742,84.3472,116.269,420.539,-8.77759
7,0,304.371,942.912,1330.87,436.97,965.147,1321.08,413.544,1096.74,1266.38,295.535,1095.42,1272.01,195.515,1036.39,1128.38,495.061,1033.4,1135.07,133.792,985.706,818.414,240.885,848.931,669.392,283.322,814.767,649.443,570.979,987.576,830.868,461.869,845.414,682.782,419.783,817.494,654.978,352.265,1171.41,1072.39,225.624,627.001,52.9227,449.912,642.254,52.0294,219.762,492.688,-24.4421,440.896,510.673,-26.7182,560.987,-170.903,1433.03,433.643,-216.683,1423.91,752.425,-93.677,883.158,607.013,63.3461,722.679,240.293,-188.768,868.262,318.349,20.537,720.998,655.991,-157.635,1250.2,322.989,-225.585,1241.13,516.546,-20.1489,1435.82,399.146,-51.6296,1436.11,527.279,-335.958,1211.97,564.698,89.9574,705.291,372.871,68.7916,699.312,584.315,319.772,86.8204,585.627,513.727,-18.1868,209.698,259.79,84.3643,116.357,420.554,-8.66101
8,0,304.382,942.9,1330.87,436.969,965.138,1321.06,413.539,1096.76,1266.41,295.52,1095.4,1272.03,195.512,1036.4,1128.36,495.046,1033.42,1135.07,133.769,985.741,818.382,240.867,848.965,669.382,283.291,814.807,649.461,570.967,987.57,830.891,461.858,845.432,682.793,419.801,817.49,655,352.266,1171.41,1072.39,225.627,627.096,52.9004,449.911,642.254,52.0283,219.751,492.693,-24.4645,440.906,510.677,-26.6888,560.969,-170.988,1433.03,433.563,-216.565,1423.95,752.41,-93.7969,883.13,606.998,63.3253,722.693,240.222,-188.698,868.281,318.338,20.5458,720.985,655.976,-157.67,1250.25,322.938,-225.512,1241.21,516.692,-20.1207,1435.74,398.908,-51.1828,1436.4,527.237,-336.014,1211.95,564.698,89.9476,705.308,372.879,68.7982,699.33,584.314,319.761,86.8395,585.609,513.723,-18.1937,209.665,259.806,84.3438,116.416,420.522,-8.48724
9,0,304.413,942.864,1330.86,436.977,965.132,1321.03,413.522,1096.8,1266.41,295.529,1095.42,1272.07,195.474,1036.37,1128.38,495.034,1033.43,1135.08,133.76,985.703,818.387,240.864,848.964,669.367,283.313,814.811,649.426,570.969,987.547,830.91,461.855,845.452,682.765,419.767,817.496,654.953,352.201,1171.46,1072.38,225.618,627.081,52.9073,449.912,642.254,52.0287,219.772,492.699,-24.4568,440.906,510.677,-26.6881,560.856,-171.064,1433.03,433.413,-216.476,1424.02,752.378,-93.8465,883.125,606.993,63.3582,722.727,240.211,-188.698,868.26,318.34,20.558,721.016,655.969,-157.68,1250.22,322.965,-225.52,1241.16,516.692,-20.1353,1435.63,399.046,-50.9327,1436.33,527.202,-336.029,1211.94,564.715,89.9293,705.314,372.857,68.7907,699.303,584.305,319.766,86.8374,585.638,513.735,-18.2119,209.645,259.829,84.3353,116.441,420.474,-8.37566
