Trajectories
100
,,D04:Tempe_D,,,D04:Tempe_G,,,D04:AR_Tete_G,,,D04:AR_Tete_D,,,D04:epaule_D,,,D04:epaule_G,,,D04:coude_D,,,D04:poignet_D,,,D04:majeur_D,,,D04:coude_G,,,D04:poignet_G,,,D04:majeur_G,,,D04:entre_homoplate,,,D04:cheville_D,,,D04:cheville_G,,,D04:orteil_D,,,D04:orteil_G,,,D04:2AR_Tete_D,,,D04:2AR_Tete_G,,,D04:2coude_D,,,D04:2poignet_D,,,D04:2coude_G,,,D04:2poignet_G,,,D04:2epaule_D,,,D04:2epaule_G,,,D04:2Tempe_D,,,D04:2Temps_G,,,D04:2entre_homoplate,,,D04:2majeur_D,,,D04:2majeur_G,,,D04:2cheville_D,,,D04:2orteil_D,,,D04:2cheville_G,,,D04:2orteil_G,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,200.854,1108.81,1031.6,335.77,1121.59,1031.96,326.054,1239.85,948.423,207.999,1247.64,943.138,114.838,1175.14,827.005,406.425,1160.33,834.671,39.7526,1126.98,524.349,124.128,914.915,478.734,153.817,866.54,491.335,480.983,1101.78,538.905,364.613,909.079,492.385,327.116,868.494,500.842,273.288,1328.91,811.975,110.035,833.395,46.834,327.103,832.887,45.605,92.7346,711.814,-25.7942,307.692,711.601,-27.0194,517.623,-442.051,1051.39,386.251,-473.402,1039.28,725.421,-345.817,535.732,636.427,-104.331,521.909,183.086,-434.889,523.331,192.323,-183.794,508.003,616.095,-389.421,888.727,268.619,-462.773,878.568,487.471,-303.249,1121.29,368.535,-325.341,1121.05,472.095,-544.514,825.754,613.469,-67.1652,536.654,197.988,-125.314,532.008,621.167,246.571,81.3284,655.11,417.692,-17.1813,126.129,192.846,79.3065,55.958,349.922,-7.21905
2,0,200.737,1108.96,1031.66,335.765,1121.75,1032,325.991,1239.93,948.417,207.941,1247.81,943.138,114.774,1175.25,826.982,406.393,1160.39,834.726,39.7683,1127.06,524.297,124.19,914.939,478.738,153.789,866.606,491.376,480.945,1101.89,538.884,364.567,909.11,492.391,326.927,868.551,500.836,273.224,1328.96,811.943,110.041,833.378,46.8559,327.089,832.854,45.6199,92.7519,711.813,-25.8146,307.669,711.549,-26.992,517.623,-442.051,1051.39,386.238,-473.244,1039.23,725.454,-345.83,535.804,636.427,-104.331,521.909,183.08,-434.915,523.318,192.318,-183.795,507.987,616.114,-389.424,888.74,268.619,-462.817,878.553,487.471,-303.249,1121.29,368.535,-325.341,1121.05,472.095,-544.514,825.754,613.472,-67.1686,536.657,198.008,-125.303,532.004,621.167,246.573,81.3276,655.111,417.685,-17.1716,126.127,192.842,79.3111,55.9433,349.883,-7.21676
3,0,200.726,1109.15,1031.82,335.674,1121.86,1032,325.872,1240.05,948.391,207.791,1247.87,943.138,114.731,1175.36,826.904,406.334,1160.54,834.723,39.8058,1127.08,524.27,124.232,914.96,478.729,153.86,866.637,491.401,480.764,1101.97,538.842,364.473,909.11,492.351,326.82,868.617,500.854,273.169,1329.02,811.939,110.042,833.403,46.8059,327.069,832.887,45.5943,92.7215,711.815,-25.8163,307.686,711.588,-27.0373,517.63,-442.046,1051.41,386.279,-473.251,1039.25,725.473,-345.826,535.763,636.412,-104.338,521.927,183.094,-434.911,523.309,192.318,-183.795,507.986,616.115,-389.422,888.758,268.606,-462.816,878.567,487.471,-303.249,1121.29,368.535,-325.341,1121.05,472.085,-544.558,825.781,613.448,-67.2125,536.676,198.155,-125.507,532.036,621.165,246.572,81.3253,655.113,417.691,-17.1833,126.123,192.841,79.3103,55.975,349.896,-7.19853
4,0,200.629,1109.28,1031.82,335.607,1122.02,1032.01,325.865,1240.11,948.373,207.72,1248.07,942.971,114.665,1175.5,826.845,406.272,1160.63,834.698,39.8796,1127.14,524.144,124.371,914.987,478.637,153.876,866.631,491.41,480.644,1102.06,538.797,364.361,909.124,492.371,326.631,868.648,500.855,273.059,1329.14,811.899,110.097,833.411,46.8042,327.077,832.875,45.6011,92.734,711.814,-25.7946,307.691,711.602,-27.0207,517.627,-442.04,1051.41,386.252,-473.277,1039.27,725.413,-345.815,535.756,636.425,-104.331,521.909,183.094,-434.892,523.291,192.328,-183.809,507.994,616.122,-389.447,888.767,268.622,-462.826,878.56,487.427,-303.224,1121.26,368.528,-325.339,1121.05,472.095,-544.515,825.755,613.465,-67.2165,536.686,198.006,-125.299,531.99,621.192,246.603,81.3363,655.146,417.674,-17.1618,126.123,192.842,79.3091,55.9673,349.919,-7.21406
5,0,200.622,1109.4,1031.85,335.615,1122.07,1032.02,325.809,1240.17,948.333,207.669,1248.11,942.939,114.611,1175.59,826.778,406.2,1160.69,834.693,39.9526,1127.22,524.067,124.447,915.011,478.621,153.923,866.651,491.4,480.419,1102.11,538.734,364.242,909.161,492.341,326.469,868.678,500.874,273.004,1329.2,811.929,110.117,833.404,46.8045,327.062,832.887,45.5968,92.7652,711.813,-25.7927,307.67,711.568,-27.0012,517.625,-442.049,1051.42,386.25,-473.279,1039.27,725.469,-345.834,535.783,636.412,-104.338,521.927,183.097,-434.896,523.288,192.34,-183.618,507.765,616.123,-389.454,888.777,268.623,-462.824,878.535,487.423,-303.223,1121.26,368.528,-325.339,1121.05,472.133,-544.572,825.778,613.463,-67.2222,536.698,197.992,-125.326,532.008,621.164,246.572,81.3249,655.112,417.684,-17.1708,126.081,192.888,79.2083,55.9551,349.874,-7.22831
6,0,200.633,1109.6,1032.03,335.53,1122.22,1032.09,325.688,1240.3,948.307,207.623,1248.09,943.032,114.57,1175.73,826.679,406.18,1160.82,834.658,40.0225,1127.26,524.008,124.611,915.059,478.553,153.972,866.646,491.371,480.167,1102.23,538.675,364.143,909.19,492.291,326.316,868.719,500.859,272.927,1329.29,811.899,110.144,833.404,46.8067,327.028,832.877,45.5929,92.7659,711.813,-25.7932,307.673,711.599,-27.043,517.609,-442.081,1051.49,386.251,-473.278,1039.27,725.473,-345.836,535.786,636.419,-104.337,521.933,183.097,-434.897,523.288,192.329,-183.798,507.98,616.112,-389.492,888.79,268.627,-462.832,878.511,487.445,-303.241,1121.27,368.533,-325.323,1121.01,472.078,-544.571,825.744,613.49,-67.1822,536.683,197.987,-125.344,531.982,621.163,246.57,81.3257,655.12,417.699,-17.2032,126.122,192.844,79.3041,55.9616,349.898,-7.22769
7,0,200.468,1109.6,1031.85,335.469,1122.32,1032.1,325.619,1240.35,948.319,207.543,1248.1,943.018,114.514,1175.83,826.591,406.094,1160.95,834.625,40.1104,1127.26,523.901,124.556,915.253,478.671,153.962,866.644,491.358,479.968,1102.29,538.646,364.053,909.143,492.316,326.181,868.747,500.862,272.871,1329.35,811.895,110.144,833.404,46.8067,326.995,832.88,45.645,92.7655,711.813,-25.7932,307.656,711.579,-27.0079,517.601,-442.105,1051.5,386.24,-473.303,1039.34,725.486,-345.782,535.802,636.419,-104.337,521.933,183.108,-434.888,523.281,192.327,-183.815,508,616.117,-389.523,888.763,268.628,-462.845,878.531,487.48,-303.249,1121.29,368.522,-325.313,1121,472.125,-544.585,825.739,613.491,-67.1707,536.665,198.003,-125.296,531.989,621.188,246.601,81.3339,655.13,417.687,-17.145,126.126,192.832,79.2931,55.9555,349.908,-7.18769
8,0,200.37,1109.66,1031.85,335.368,1122.37,1032.11,325.561,1240.41,948.279,207.5,1248.12,942.931,114.476,1175.96,826.491,406.028,1161.05,834.586,40.2036,1127.3,523.85,124.648,915.304,478.621,154.035,866.577,491.352,479.738,1102.42,538.566,363.918,909.129,492.29,326.066,868.812,500.856,272.785,1329.45,811.85,110.177,833.439,46.8006,326.995,832.908,45.5948,92.7655,711.813,-25.7932,307.655,711.582,-27.0102,517.601,-442.104,1051.5,386.234,-473.299,1039.33,725.511,-345.817,535.801,636.427,-104.331,521.91,183.106,-434.928,523.313,192.332,-183.809,508.011,616.122,-389.56,888.783,268.621,-462.892,878.552,487.439,-303.225,1121.26,368.518,-325.312,1121,472.126,-544.585,825.74,613.491,-67.1814,536.682,197.984,-125.332,532.008,621.189,246.602,81.3345,655.111,417.692,-17.1795,126.106,192.858,79.2689,55.9594,349.916,-7.23359
9,0,200.421,1109.88,1031.89,335.297,1122.43,1032.11,325.551,1240.45,948.24,207.476,1248.19,942.911,114.427,1176.04,826.395,405.963,1161.22,834.549,40.3354,1127.3,523.761,124.922,915.174,478.449,154.052,866.544,491.301,479.585,1102.57,538.516,363.77,909.167,492.296,325.916,868.854,500.795,272.73,1329.5,811.836,110.178,833.44,46.8001,326.951,832.855,45.619,92.7655,711.813,-25.7932,307.656,711.578,-27.0065,517.599,-442.096,1051.52,386.231,-473.307,1039.37,725.526,-345.814,535.788,636.49,-104.351,521.911,183.141,-434.928,523.31,192.332,-183.809,508.011,616.113,-389.596,888.773,268.621,-462.914,878.567,487.417,-303.23,1121.18,368.522,-325.313,1121,472.138,-544.62,825.737,613.489,-67.1681,536.66,198.162,-125.503,532.048,621.172,246.598,81.3095,655.136,417.659,-17.1307,126.079,192.877,79.1892,55.9361,349.887,-7.18335
10,0,200.323,1109.95,1031.85,335.22,1122.44,1032.12,325.51,1240.47,948.212,207.479,1248.29,942.822,114.428,1176.13,826.332,405.918,1161.36,834.484,40.5706,1127.34,523.592,125.061,915.203,478.348,154.07,866.53,491.251,479.385,1102.63,538.42,363.591,909.145,492.249,325.776,868.851,500.795,272.661,1329.58,811.78,110.194,833.433,46.776,327.009,832.867,45.5599,92.752,711.813,-25.8141,307.656,711.582,-27.0105,517.597,-442.122,1051.52,386.165,-473.473,1039.45,725.532,-345.806,535.815,636.468,-104.332,521.943,183.156,-434.904,523.282,192.328,-183.785,508.037,616.171,-389.632,888.785,268.623,-462.936,878.577,487.425,-303.228,1121.17,368.523,-325.325,1120.95,472.111,-544.623,825.717,613.496,-67.1748,536.7,198.166,-125.506,532.049,621.173,246.598,81.3098,655.134,417.687,-17.1655,126.068,192.882,79.2045,55.9613,349.897,-7.25363
11,0,200.201,1110.04,1031.78,335.095,1122.47,1032.1,325.454,1240.48,948.178,207.396,1248.36,942.787,114.367,1176.22,826.268,405.827,1161.51,834.362,40.7844,1127.42,523.451,125.098,915.209,478.3,154.089,866.543,491.158,479.176,1102.7,538.329,363.435,909.216,492.217,325.649,868.92,500.768,272.598,1329.64,811.791,110.232,833.474,46.7667,326.937,832.905,45.5979,92.7652,711.813,-25.794,307.643,711.6,-27.0524,517.593,-442.117,1051.52,386.186,-473.374,1039.4,725.533,-345.806,535.817,636.483,-104.351,521.906,183.142,-434.926,523.308,192.346,-183.59,507.771,616.185,-389.686,888.801,268.64,-462.944,878.545,487.46,-303.255,1121.2,368.521,-325.34,1120.97,472.145,-544.617,825.669,613.517,-67.1474,536.678,198.161,-125.545,532.109,621.201,246.61,81.3037,655.121,417.699,-17.2034,126.08,192.877,79.1894,55.9527,349.905,-7.26125
12,0,199.691,1109.96,1031.83,335.001,1122.45,1032.07,325.434,1240.43,948.126,207.317,1248.41,942.599,114.38,1176.3,826.149,405.795,1161.62,834.263,41.0218,1127.47,523.246,125.216,915.273,478.214,154.135,866.487,491.067,479.007,1102.82,538.245,363.33,909.244,492.24,325.504,868.956,500.773,272.589,1329.69,811.763,110.272,833.47,46.7683,326.959,832.876,45.5782,92.7656,711.813,-25.7928,307.656,711.579,-27.0081,517.587,-442.164,1051.53,386.202,-473.395,1039.39,725.512,-345.819,535.801,636.528,-104.315,521.924,183.141,-434.908,523.292,192.322,-183.581,507.799,616.168,-389.691,888.799,268.657,-462.967,878.552,487.463,-303.256,1121.21,368.52,-325.341,1120.97,472.145,-544.632,825.65,613.544,-67.1462,536.633,197.993,-125.338,532.02,621.192,246.604,81.335,655.113,417.684,-17.1753,126.119,192.84,79.3056,55.9482,349.888,-7.21401
