,,D12:Tempe_D,,,D12:Tempe_G,,,D12:AR_Tete_G,,,D12:AR_Tete_D,,,D12:epaule_D,,,D12:epaule_G,,,D12:coude_D,,,D12:poignet_D,,,D12:majeur_D,,,D12:coude_G,,,D12:poignet_G,,,D12:majeur_G,,,D12:entre_homoplate,,,D12:cheville_D,,,D12:cheville_G,,,D12:orteil_D,,,D12:orteil_G,,,D12:2AR_Tete_D,,,D12:2AR_Tete_G,,,D12:2coude_D,,,D12:2poignet_D,,,D12:2coude_G,,,D12:2poignet_G,,,D12:2epaule_D,,,D12:2epaule_G,,,D12:2Tempe_D,,,D12:2Temps_G,,,D12:2entre_homoplate,,,D12:2majeur_D,,,D12:2majeur_G,,,D12:2cheville_D,,,D12:2orteil_D,,,D12:2cheville_G,,,D12:2orteil_G,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
10,0,430.491,1284.63,1393.84,547.05,1277.41,1405.15,571.921,1392.34,1317.34,443.418,1426.34,1308.3,346.135,1331.87,1139.63,658.342,1349.21,1145.3,265.877,1311.94,802.591,376.045,1162.06,630.376,407.262,1121.64,612.468,713.704,1328.98,801.319,617.92,1181.64,631.676,596.822,1138.4,618.875,484.908,1470.33,1142.15,252.801,921.548,28.593,750.593,982.185,18.8527,201.667,818.738,-38.0165,807.525,868.097,-41.5105,802.867,196.136,1404.07,668.909,212.408,1399.67,946.948,324.375,857.318,735.62,373.276,692.177,525.526,141.636,853.343,679.345,346.966,772.625,926.775,241.881,1213.52,637.801,116.56,1213.53,807.188,345.061,1368.63,665.154,346.472,1362.29,834.458,19.7183,1159.67,677.609,381.43,694.201,748.426,376.89,774.014,809.02,600.833,76.7636,776.841,754.503,-13.1516,466.456,522.478,89.6118,436.985,687.798,-10.1906
11,0,430.525,1284.81,1394.01,547.064,1277.71,1405.32,571.818,1392.59,1317.28,443.388,1426.43,1308.22,346.122,1331.81,1139.72,658.328,1349.22,1145.32,265.862,1311.85,802.644,376.017,1162.05,630.429,407.223,1121.65,612.457,713.631,1329.03,801.308,617.888,1181.59,631.682,596.834,1138.39,618.872,484.827,1470.32,1142.17,252.795,921.567,28.5649,750.586,982.192,18.8465,201.667,818.737,-38.0166,807.542,868.109,-41.4989,803.121,196.253,1403.99,669.143,212.434,1399.72,946.982,324.414,857.229,735.331,373.088,692.445,525.599,141.616,853.366,679.341,346.957,772.641,926.897,241.964,1213.48,637.891,116.541,1213.58,807.286,345.067,1368.54,665.328,346.513,1362.32,834.555,19.8441,1159.63,677.565,381.402,694.163,748.431,376.896,773.981,809.011,600.813,76.7302,776.872,754.508,-13.111,465.888,522.181,89.562,436.822,687.758,-10.2446
12,0,430.564,1284.94,1394.09,547.014,1277.94,1405.35,571.776,1392.8,1317.26,443.331,1426.6,1308.18,346.099,1331.75,1139.71,658.268,1349.26,1145.3,265.864,1311.83,802.671,375.963,1162.09,630.422,407.211,1121.69,612.441,713.65,1329.04,801.303,617.892,1181.59,631.675,596.785,1138.41,618.855,484.826,1470.32,1142.17,252.785,921.596,28.5575,750.631,982.196,18.8475,201.672,818.724,-38.0364,807.542,868.101,-41.5028,803.432,196.378,1403.86,669.457,212.478,1399.77,947.028,324.402,857.167,735.47,373.235,692.214,525.682,141.573,853.405,679.349,346.926,772.615,927.031,242,1213.35,638.035,116.528,1213.62,807.528,345.027,1368.44,665.59,346.539,1362.39,834.651,19.8983,1159.59,677.529,381.384,694.172,748.456,376.899,773.95,809.013,600.817,76.7271,776.84,754.503,-13.1517,465.888,522.173,89.5298,436.814,687.734,-10.2897
13,0,430.605,1285.08,1394.12,547.045,1278.12,1405.37,571.746,1392.97,1317.26,443.266,1426.71,1308.18,346.131,1331.84,1139.74,658.266,1349.28,1145.31,265.856,1311.82,802.688,376.01,1162.18,630.386,407.191,1121.69,612.407,713.59,1329.08,801.312,617.861,1181.63,631.657,596.783,1138.41,618.854,484.782,1470.34,1142.18,252.784,921.596,28.5576,750.609,982.177,18.8577,201.672,818.724,-38.0369,807.526,868.103,-41.5059,803.707,196.414,1403.64,669.744,212.518,1399.85,947.05,324.474,857.045,735.481,373.229,692.178,525.811,141.537,853.483,679.347,346.918,772.638,927.163,242.008,1213.24,638.234,116.539,1213.65,807.662,344.998,1368.52,665.867,346.562,1362.52,834.796,19.9404,1159.53,677.53,381.388,694.167,748.438,376.873,773.906,809.006,600.828,76.7355,776.872,754.508,-13.111,466.463,522.475,89.5751,436.962,687.783,-10.2116
14,0,430.63,1285.09,1394.16,547.08,1278.24,1405.38,571.741,1393.06,1317.3,443.221,1426.72,1308.2,346.127,1331.84,1139.8,658.261,1349.36,1145.32,265.818,1311.8,802.709,376.016,1162.18,630.38,407.167,1121.7,612.407,713.599,1329.07,801.337,617.798,1181.65,631.66,596.784,1138.41,618.855,484.758,1470.38,1142.19,252.784,921.594,28.5596,750.607,982.184,18.8472,201.672,818.724,-38.0367,807.525,868.103,-41.5061,803.93,196.442,1403.61,669.956,212.495,1399.85,947.091,324.46,856.955,735.462,373.268,692.184,525.866,141.549,853.517,679.326,346.906,772.629,927.306,242.038,1213.15,638.38,116.543,1213.73,807.811,344.994,1368.51,666.13,346.559,1362.65,834.934,19.9848,1159.53,677.471,381.405,694.18,748.417,376.906,773.903,809,600.804,76.7554,776.84,754.503,-13.1517,465.899,522.181,89.5703,436.809,687.752,-10.2654
15,0,430.653,1285.13,1394.11,547.148,1278.28,1405.34,571.683,1393.2,1317.33,443.173,1426.9,1308.28,346.104,1331.88,1139.82,658.235,1349.4,1145.33,265.768,1311.75,802.785,375.997,1162.18,630.344,407.159,1121.7,612.384,713.485,1329.09,801.311,617.791,1181.63,631.693,596.784,1138.41,618.855,484.694,1470.43,1142.18,252.784,921.594,28.5596,750.593,982.185,18.8524,201.667,818.737,-38.0169,807.525,868.103,-41.506,804.15,196.419,1403.55,670.19,212.446,1399.95,947.114,324.496,856.889,735.497,373.311,692.13,525.928,141.546,853.657,679.349,346.927,772.621,927.414,242.033,1213.05,638.55,116.606,1213.83,808.038,344.993,1368.56,666.428,346.547,1362.78,835.085,19.9922,1159.52,677.446,381.386,694.182,748.394,376.91,773.874,809.038,600.816,76.7698,776.838,754.503,-13.1554,466.394,522.441,89.5982,436.803,687.75,-10.2669
16,0,430.717,1285.07,1394.03,547.16,1278.29,1405.26,571.706,1393.26,1317.38,443.183,1426.94,1308.45,346.068,1331.96,1139.8,658.219,1349.46,1145.35,265.752,1311.78,802.763,375.997,1162.18,630.342,407.126,1121.72,612.383,713.499,1329.1,801.31,617.797,1181.63,631.689,596.784,1138.41,618.855,484.671,1470.46,1142.18,252.777,921.607,28.5811,750.64,982.171,18.8452,201.672,818.724,-38.0362,807.541,868.107,-41.5008,804.419,196.377,1403.39,670.549,212.351,1399.99,947.176,324.495,856.857,735.424,373.362,692.164,526.017,141.579,853.73,679.366,346.9,772.636,927.605,242.071,1212.89,638.758,116.614,1213.9,808.315,345.07,1368.64,666.713,346.489,1362.96,835.201,20.0055,1159.51,677.407,381.442,694.197,748.391,376.902,773.885,809.009,600.831,76.7373,776.838,754.503,-13.1544,465.895,522.179,89.5712,436.773,687.751,-10.2433
17,0,430.756,1285.05,1393.96,547.167,1278.26,1405.18,571.701,1393.27,1317.48,443.147,1427.03,1308.59,346.106,1331.96,1139.82,658.196,1349.51,1145.33,265.755,1311.76,802.788,375.95,1162.09,630.436,407.117,1121.7,612.395,713.474,1329.14,801.295,617.765,1181.59,631.692,596.749,1138.42,618.859,484.621,1470.52,1142.17,252.776,921.607,28.5756,750.641,982.17,18.8453,201.668,818.735,-38.0397,807.526,868.098,-41.5083,804.573,196.444,1403.22,670.856,212.221,1400.03,947.203,324.517,856.789,735.422,373.392,692.18,526.065,141.566,853.811,679.369,346.9,772.64,927.771,242.087,1212.8,639.288,117.172,1213.66,808.437,345.111,1368.71,666.932,346.435,1363.15,835.335,20.0284,1159.53,677.385,381.424,694.161,748.394,376.91,773.874,808.99,600.851,76.7266,776.839,754.503,-13.1542,465.828,522.147,89.5438,436.769,687.743,-10.2625
18,0,430.755,1284.96,1393.89,547.208,1278.17,1405.1,571.675,1393.29,1317.54,443.119,1427.04,1308.73,346.054,1331.96,1139.86,658.152,1349.6,1145.32,265.711,1311.78,802.784,375.838,1162.04,630.485,407.082,1121.69,612.405,713.451,1329.18,801.276,617.748,1181.59,631.731,596.739,1138.4,618.893,484.581,1470.6,1142.17,252.791,921.574,28.5898,750.608,982.176,18.8576,201.644,818.715,-38.0544,807.507,868.099,-41.5341,804.959,196.417,1403.21,671.166,212.036,1400.11,947.249,324.505,856.69,735.419,373.448,692.178,526.118,141.598,853.893,679.367,346.954,772.666,927.902,242.072,1212.68,639.339,117.017,1213.83,808.729,345.007,1368.9,667.147,346.321,1363.45,835.456,20.0504,1159.53,677.33,381.443,694.163,748.368,376.898,773.843,809.002,600.831,76.734,776.839,754.503,-13.1542,465.838,522.152,89.541,436.77,687.743,-10.2636
19,0,430.817,1284.85,1393.84,547.221,1278.1,1405.04,571.669,1393.31,1317.58,443.09,1427.06,1308.87,346.02,1332.01,1139.91,658.144,1349.64,1145.33,265.684,1311.81,802.841,375.851,1162.04,630.526,407.108,1121.69,612.439,713.396,1329.18,801.247,617.743,1181.57,631.766,596.764,1138.36,618.915,484.592,1470.64,1142.13,252.777,921.606,28.5818,750.607,982.177,18.8578,201.672,818.724,-38.037,807.526,868.09,-41.5228,805.374,196.272,1403.21,671.468,211.782,1400.2,947.274,324.499,856.623,735.357,373.467,692.188,526.167,141.622,854.002,679.342,346.958,772.642,928.032,242.104,1212.59,639.626,117.321,1213.78,809.114,344.905,1369.11,667.281,346.087,1363.8,835.597,20.0841,1159.52,677.307,381.492,694.186,748.388,376.998,773.817,809.012,600.857,76.7576,776.839,754.503,-13.1542,465.867,522.166,89.5745,436.773,687.751,-10.2431
