,,D12:Tempe_D,,,D12:Tempe_G,,,D12:AR_Tete_G,,,D12:AR_Tete_D,,,D12:epaule_D,,,D12:epaule_G,,,D12:coude_D,,,D12:poignet_D,,,D12:majeur_D,,,D12:coude_G,,,D12:poignet_G,,,D12:majeur_G,,,D12:entre_homoplate,,,D12:cheville_D,,,D12:cheville_G,,,D12:orteil_D,,,D12:orteil_G,,,D12:2AR_Tete_D,,,D12:2AR_Tete_G,,,D12:2coude_D,,,D12:2poignet_D,,,D12:2coude_G,,,D12:2poignet_G,,,D12:2epaule_D,,,D12:2epaule_G,,,D12:2Tempe_D,,,D12:2Temps_G,,,D12:2entre_homoplate,,,D12:2majeur_D,,,D12:2majeur_G,,,D12:2cheville_D,,,D12:2orteil_D,,,D12:2cheville_G,,,D12:2orteil_G,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
10,0,337.716,1502.41,1110.87,452.946,1516.77,1119.43,451.199,1648.56,1055.77,317.573,1655.94,1056.01,236.806,1584.33,867.501,553.441,1607.06,874.578,141.313,1549.21,537.707,267.753,1350.42,459.69,293.421,1306.81,461.464,630.089,1559.52,541.72,518.459,1363.56,460.606,497.577,1322.32,464.828,376.863,1716.52,852.836,144.131,1082.48,26.2988,662.967,1116.24,17.3626,89.2244,985.094,-39.8678,709.896,1002.92,-41.5706,812.765,128.045,1067.3,715.841,40.6631,1045.1,934.654,365.772,587.454,730.434,528.208,506.332,470.983,159.556,568.017,498.152,419.634,506.435,898.696,182.02,887.416,620.596,64.5259,885.946,706.22,229.698,1118,613.471,125.406,1088.29,806.645,-27.9075,821.956,670.026,545.865,517.218,526.663,479.874,513.648,724.197,645.617,70.3924,668.368,781.732,-14.3295,444.9,456.109,69.9813,383.472,577.483,-12.8543
11,0,337.771,1502.39,1110.89,453.051,1516.79,1119.46,451.18,1648.55,1055.7,317.571,1655.92,1056.02,236.789,1584.29,867.492,553.394,1607.08,874.585,141.28,1549.23,537.674,267.737,1350.45,459.69,293.408,1306.81,461.443,630.076,1559.45,541.719,518.505,1363.5,460.637,497.557,1322.3,464.837,376.817,1716.44,852.79,144.091,1082.48,26.3024,662.94,1116.24,17.3282,89.1966,985.093,-39.8625,709.92,1002.91,-41.5736,812.779,128.014,1067.3,715.79,40.6334,1045.06,934.636,365.761,587.442,730.465,528.19,506.302,470.983,159.557,568.016,498.132,419.602,506.438,898.721,182.023,887.422,620.608,64.5357,885.941,706.268,229.649,1118.01,613.428,125.35,1088.41,806.627,-27.978,821.933,669.896,545.934,517.042,526.669,479.871,513.647,724.198,645.618,70.3905,668.378,781.755,-14.2987,444.9,456.104,69.9875,383.457,577.508,-12.8656
12,0,337.756,1502.44,1110.98,453.068,1516.79,1119.45,451.237,1648.52,1055.62,317.612,1655.91,1056.01,236.739,1584.26,867.484,553.378,1607,874.567,141.322,1549.26,537.615,267.695,1350.49,459.681,293.432,1306.83,461.435,629.943,1559.6,541.543,518.42,1363.6,460.58,497.553,1322.28,464.816,376.796,1716.48,852.872,144.144,1082.45,26.3022,662.965,1116.24,17.3602,89.1832,985.069,-39.8169,709.92,1002.92,-41.5571,812.787,128.013,1067.31,715.754,40.6232,1045.09,934.66,365.76,587.475,730.466,528.19,506.301,470.985,159.558,568.015,498.156,419.607,506.439,898.732,182.059,887.401,620.605,64.533,885.937,706.288,229.658,1118.02,613.462,125.42,1088.34,806.666,-27.9113,821.917,669.887,545.932,517.026,526.67,479.871,513.662,724.195,645.583,70.4252,668.455,781.509,-13.9386,444.9,456.109,69.9814,383.472,577.483,-12.854
13,0,337.802,1502.5,1111.02,453.115,1516.8,1119.5,451.268,1648.48,1055.56,317.614,1655.9,1056,236.692,1584.24,867.45,553.345,1606.95,874.555,141.249,1549.29,537.615,267.653,1350.46,459.645,293.394,1306.84,461.439,629.984,1559.48,541.686,518.296,1363.51,460.354,497.525,1322.3,464.767,376.812,1716.45,852.857,144.106,1082.47,26.2832,662.906,1116.24,17.3397,89.192,985.088,-39.875,709.901,1002.92,-41.5753,812.78,128.013,1067.3,715.754,40.6231,1045.09,934.641,365.748,587.459,730.491,528.162,506.331,470.982,159.555,568.017,498.149,419.607,506.449,898.744,182.006,887.407,620.606,64.5255,885.948,706.333,229.624,1118.04,613.486,125.457,1088.3,806.661,-27.9442,821.911,670.043,545.861,517.198,526.682,479.854,513.639,724.181,645.599,70.3607,668.396,781.757,-14.3107,444.9,456.104,69.9875,383.46,577.507,-12.857
14,0,337.793,1502.56,1111.1,453.146,1516.85,1119.52,451.229,1648.44,1055.45,317.665,1655.94,1055.97,236.69,1584.22,867.411,553.343,1606.92,874.562,141.22,1549.29,537.562,267.622,1350.48,459.692,293.368,1306.86,461.461,629.934,1559.42,541.707,518.195,1363.62,460.279,497.476,1322.31,464.779,376.764,1716.43,852.871,144.09,1082.48,26.3021,662.923,1116.26,17.3875,89.185,985.07,-39.82,709.919,1002.92,-41.5575,812.817,127.951,1067.3,715.751,40.6139,1045.06,934.635,365.761,587.442,730.498,528.191,506.334,470.982,159.555,568.013,498.141,419.598,506.442,898.764,182.034,887.386,620.609,64.5283,885.952,706.411,229.596,1118.01,613.435,125.364,1088.39,806.661,-27.9594,821.893,669.922,545.923,517.049,526.671,479.886,513.645,724.181,645.599,70.3571,668.378,781.793,-14.3385,444.9,456.109,69.9814,383.467,577.49,-12.8617
15,0,337.764,1502.68,1111.22,453.13,1516.94,1119.56,451.283,1648.42,1055.34,317.7,1656.01,1055.9,236.672,1584.22,867.409,553.316,1606.88,874.546,141.172,1549.33,537.564,267.605,1350.46,459.66,293.315,1306.89,461.459,629.963,1559.44,541.677,518.152,1363.64,460.3,497.426,1322.3,464.75,376.741,1716.4,852.852,144.105,1082.47,26.2836,662.915,1116.25,17.3572,89.1967,985.09,-39.8771,709.92,1002.92,-41.5565,812.819,127.948,1067.3,715.74,40.5899,1045.07,934.651,365.769,587.447,730.483,528.222,506.275,470.983,159.557,568.015,498.162,419.619,506.443,898.748,182.037,887.367,620.621,64.5181,885.956,706.441,229.57,1118.04,613.488,125.496,1088.29,806.661,-27.953,821.89,669.875,545.942,517.06,526.706,479.892,513.633,724.207,645.565,70.3499,668.446,781.482,-13.9665,444.9,456.104,69.9875,383.457,577.508,-12.8658
16,0,337.792,1502.83,1111.3,453.114,1516.97,1119.58,451.298,1648.41,1055.28,317.763,1656.06,1055.86,236.671,1584.21,867.372,553.287,1606.84,874.572,141.132,1549.36,537.545,267.591,1350.5,459.672,293.283,1306.93,461.458,629.953,1559.43,541.705,518.058,1363.61,460.23,497.354,1322.31,464.754,376.742,1716.39,852.85,144.091,1082.48,26.2878,662.904,1116.24,17.3381,89.1927,985.089,-39.8778,709.92,1002.92,-41.5568,812.832,127.929,1067.29,715.708,40.5864,1045.04,934.652,365.769,587.447,730.481,528.233,506.347,470.98,159.563,568.008,498.158,419.646,506.437,898.755,182.03,887.334,620.604,64.5588,885.93,706.475,229.499,1118.03,613.487,125.448,1088.42,806.627,-27.9396,821.89,670.058,545.847,517.184,526.718,479.881,513.636,724.182,645.598,70.3575,668.437,781.502,-13.9605,444.896,456.09,69.9623,383.467,577.488,-12.8562
17,0,337.727,1502.94,1111.4,453.093,1517.04,1119.67,451.371,1648.37,1055.21,317.856,1656.18,1055.78,236.652,1584.2,867.371,553.244,1606.8,874.557,140.97,1549.34,537.64,267.528,1350.53,459.691,293.226,1306.91,461.468,629.922,1559.41,541.668,518.083,1363.6,460.266,497.343,1322.3,464.75,376.716,1716.35,852.824,144.09,1082.48,26.3024,662.914,1116.24,17.36,89.1756,985.093,-39.8508,709.92,1002.92,-41.5568,812.838,127.837,1067.29,715.659,40.5551,1045,934.652,365.769,587.447,730.503,528.23,506.312,470.989,159.565,568.032,498.125,419.663,506.457,898.752,182.043,887.325,620.598,64.6076,885.969,706.54,229.502,1118.09,613.53,125.512,1088.37,806.661,-27.9548,821.892,670.037,545.845,517.164,526.682,479.89,513.627,724.197,645.618,70.3906,668.38,781.753,-14.2911,444.9,456.103,69.9865,383.46,577.505,-12.86
18,0,337.689,1503.06,1111.54,453.057,1517.12,1119.73,451.415,1648.39,1055.17,317.883,1656.26,1055.74,236.601,1584.19,867.356,553.246,1606.78,874.582,140.949,1549.35,537.673,267.501,1350.54,459.673,293.225,1306.91,461.469,629.904,1559.41,541.661,517.994,1363.62,460.246,497.222,1322.29,464.733,376.722,1716.31,852.893,144.09,1082.48,26.3028,662.924,1116.23,17.4282,89.2102,985.089,-39.8497,709.917,1002.91,-41.5761,812.815,127.65,1067.07,715.611,40.5435,1044.97,934.624,365.764,587.421,730.516,528.209,506.321,470.981,159.566,568.035,498.143,419.654,506.413,898.782,182.047,887.345,620.599,64.6005,885.981,706.646,229.522,1118.12,613.525,125.618,1088.4,806.666,-27.9445,821.927,669.909,545.952,517.018,526.681,479.902,513.612,724.198,645.619,70.3921,668.376,781.76,-14.3049,444.891,456.143,69.9932,383.46,577.506,-12.8604
19,0,337.647,1503.23,1111.64,453.06,1517.2,1119.8,451.421,1648.35,1055.07,317.979,1656.24,1055.62,236.614,1584.2,867.358,553.255,1606.71,874.567,140.979,1549.4,537.635,267.501,1350.54,459.673,293.21,1306.94,461.467,629.901,1559.34,541.664,517.995,1363.62,460.255,497.228,1322.27,464.74,376.723,1716.31,852.895,144.083,1082.49,26.3285,662.942,1116.25,17.3975,89.1954,985.094,-39.8245,709.919,1002.92,-41.5574,812.878,127.617,1067.23,715.489,40.5529,1044.92,934.668,365.76,587.372,730.502,528.25,506.326,470.98,159.565,568.035,498.144,419.654,506.412,898.791,182.081,887.338,620.611,64.5996,885.998,706.768,229.497,1118.15,613.56,125.716,1088.46,806.662,-27.9014,821.906,669.886,545.931,516.97,526.659,479.868,513.575,724.195,645.583,70.4253,668.342,781.749,-14.306,444.908,456.123,69.958,383.467,577.488,-12.856
